Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000681,11.540334,[ 40 194] ; [6 4],[ 44.1147541 189.8852459] ; [1.8852459 8.1147541],1
p8,1,0.003846,8.355007,[ 67 176] ; [7 3],[ 71.07509881 171.92490119] ; [2.92490119 7.07509881],0
s8,1,0.010081,6.620591,[ 43 202] ; [5 5],[ 46.11764706 198.88235294] ; [1.88235294 8.11764706],0
s5,1,0.018605,5.538249,[ 32 208] ; [4 6],[ 34.56 205.44] ; [1.44 8.56],0
a5,1,0.032071,4.594683,[144 102] ; [10  1],[147.40856031  98.59143969] ; [6.59143969 4.40856031],0
p10,1,0.041354,4.161444,[140 103] ; [9 1],[143.11067194  99.88932806] ; [5.88932806 4.11067194],0
p11,1,0.06539,3.395114,[157  89] ; [10  1],[159.85214008  86.14785992] ; [7.14785992 3.85214008],0
s6,1,0.081881,3.027171,[ 81 162] ; [6 4],[ 83.56126482 159.43873518] ; [3.43873518 6.56126482],0
s1,1,0.134257,2.242578,[  5 237] ; [ 1 10],[  5.73913043 236.26086957] ; [ 0.26086957 10.73913043],0
p7,1,0.195394,1.67647,[ 96 147] ; [6 4],[ 97.96837945 145.03162055] ; [4.03162055 5.96837945],0
p3,1,0.204467,1.610175,[ 50 195] ; [4 7],[ 51.6796875 193.3203125] ; [2.3203125 8.6796875],0
p12,1,0.207351,1.589829,[  7 236] ; [1 9],[  7.68379447 235.31620553] ; [0.31620553 9.68379447],0
n4,1,0.22809,1.452735,[157  88] ; [9 2],[158.8671875  86.1328125] ; [7.1328125 3.8671875],0
n1,1,0.265239,1.241205,[30 55] ; [3 2],[31.16666667 53.83333333] ; [1.83333333 3.16666667],0
a8,1,0.278749,1.17318,[ 22 209] ; [2 8],[ 23.00414938 207.99585062] ; [0.99585062 9.00414938],0
r3,1,0.327064,0.960488,[204  39] ; [8 3],[202.81889764  40.18110236] ; [9.18110236 1.81889764],0
b4,1,0.335957,0.925799,[143 103] ; [8 3],[144.53696498 101.46303502] ; [6.46303502 4.53696498],0
v1,1,0.371385,0.799027,[ 87 154] ; [5 5],[ 88.33466135 152.66533865] ; [3.66533865 6.33466135],0
u2,1,0.383857,0.758313,[42 47] ; [1 3],[41.15053763 47.84946237] ; [1.84946237 2.15053763],0
n6,1,0.407687,0.685536,[172  73] ; [9 2],[173.22265625  71.77734375] ; [7.77734375 3.22265625],0
b3,1,0.411374,0.674825,[47 85] ; [4 4],[48.08571429 83.91428571] ; [2.91428571 5.08571429],0
b2,1,0.411374,0.674825,[47 85] ; [4 4],[48.08571429 83.91428571] ; [2.91428571 5.08571429],0
a2,1,0.469911,0.522185,[ 43 203] ; [ 1 10],[ 42.11673152 203.88326848] ; [1.88326848 9.11673152],0
a4,1,0.48391,0.490038,[ 92 152] ; [3 8],[ 90.90196078 153.09803922] ; [4.09803922 6.90196078],0
r4,1,0.487088,0.482953,[180  66] ; [7 4],[178.99610895  67.00389105] ; [8.00389105 2.99610895],0
v3,1,0.491804,0.472577,[ 66 173] ; [2 9],[ 65.008 173.992] ; [2.992 8.008],0
d4,1,0.498101,0.458981,[177  67] ; [9 2],[177.97647059  66.02352941] ; [8.02352941 2.97647059],0
n2,1,0.505245,0.443903,[57 30] ; [4 1],[57.68478261 29.31521739] ; [3.31521739 1.68478261],0
n3,1,0.525721,0.402656,[55 28] ; [4 1],[55.64772727 27.35227273] ; [3.35227273 1.64772727],0
p2,1,0.529454,0.395439,[156  90] ; [8 3],[156.98054475  89.01945525] ; [7.01945525 3.98054475],0
v4,1,0.532256,0.390082,[203  39] ; [10  1],[203.73913043  38.26086957] ; [9.26086957 1.73913043],0
u3,1,0.547938,0.361024,[36 54] ; [1 3],[35.42553191 54.57446809] ; [1.57446809 2.42553191],0
a7,1,0.55154,0.354565,[156  88] ; [8 3],[156.9254902  87.0745098] ; [7.0745098 3.9254902],0
r2,1,0.572638,0.318289,[208  33] ; [8 2],[207.39442231  33.60557769] ; [8.60557769 1.39442231],0
r1,1,0.656356,0.19798,[161  82] ; [8 3],[161.68110236  81.31889764] ; [7.31889764 3.68110236],0
d3,1,0.670038,0.181557,[140 105] ; [7 4],[140.68359375 104.31640625] ; [6.31640625 4.68359375],0
v2,1,0.696309,0.15234,[ 99 135] ; [4 7],[ 98.3755102 135.6244898] ; [4.6244898 6.3755102],0
d5,1,0.77772,0.079688,[169  77] ; [8 3],[169.42412451  76.57587549] ; [7.57587549 3.42412451],0
n5,1,0.801295,0.063338,[146  98] ; [7 4],[146.4  97.6] ; [6.6 4.4],0
b1,1,0.817788,0.05308,[ 98 148] ; [4 7],[ 97.63424125 148.36575875] ; [4.36575875 6.63424125],0
b5,1,0.838527,0.041526,[149  97] ; [7 4],[149.3229572  96.6770428] ; [6.6770428 4.3229572],0
p6,1,0.868408,0.02745,[ 28 211] ; [1 9],[ 27.83534137 211.16465863] ; [1.16465863 8.83534137],0
s3,1,0.871199,0.026288,[ 61 182] ; [3 8],[ 61.22834646 181.77165354] ; [2.77165354 8.22834646],0
d1,1,0.919179,0.010296,[108 138] ; [5 6],[108.16342412 137.83657588] ; [4.83657588 6.16342412],0
d2,1,0.92025,0.010024,[ 92 151] ; [4 7],[ 91.84251969 151.15748031] ; [4.15748031 6.84251969],0
a6,1,0.946024,0.004583,[159  87] ; [7 4],[158.89494163  87.10505837] ; [7.10505837 3.89494163],0
a3,1,0.969715,0.001441,[156  87] ; [7 4],[155.94094488  87.05905512] ; [7.05905512 3.94094488],0
