Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.957175,[215  20] ; [61 55],[184.78632479  50.21367521] ; [91.21367521 24.78632479],1
r2,1,0.0,27.416838,[221  13] ; [84 28],[206.2716763  27.7283237] ; [98.7283237 13.2716763],1
s6,1,0.0,25.578388,[151  76] ; [44 72],[129.05247813  97.94752187] ; [65.94752187 50.05247813],1
d1,1,9e-06,19.715114,[130 105] ; [35 81],[110.47008547 124.52991453] ; [54.52991453 61.47008547],1
d3,1,1.1e-05,19.413533,[159  76] ; [49 65],[140.05730659  94.94269341] ; [67.94269341 46.05730659],1
r3,1,2.5e-05,17.754683,[214  20] ; [86 29],[201.14613181  32.85386819] ; [98.85386819 16.14613181],1
v4,1,2.8e-05,17.565324,[219  15] ; [91 25],[207.25714286  26.74285714] ; [102.74285714  13.25714286],1
s8,1,3.1e-05,17.337692,[ 94 139] ; [21 95],[ 76.7765043 156.2234957] ; [38.2234957 77.7765043],1
d4,1,3.7e-05,17.005529,[190  45] ; [70 46],[174.07407407  60.92592593] ; [85.92592593 30.07407407],1
a3,1,0.000167,14.167125,[160  73] ; [55 60],[143.95114943  89.04885057] ; [71.04885057 43.95114943],1
n4,1,0.000205,13.788949,[174  61] ; [63 53],[158.67521368  76.32478632] ; [78.32478632 37.67521368],1
d5,1,0.000521,12.038561,[181  54] ; [68 47],[167.18571429  67.81428571] ; [81.81428571 33.18571429],1
u3,1,0.000582,11.83168,[48 26] ; [21 39],[38.10447761 35.89552239] ; [30.89552239 29.10447761],1
a2,1,0.000629,11.688215,[ 53 182] ; [  9 107],[ 41.50997151 193.49002849] ; [20.49002849 95.50997151],1
s7,1,0.000755,11.348501,[ 99 125] ; [28 83],[ 84.91940299 139.08059701] ; [42.08059701 68.91940299],1
a5,1,0.000972,10.879546,[162  73] ; [59 57],[147.96296296  87.03703704] ; [73.03703704 42.96296296],1
s5,1,0.001517,10.057817,[ 78 150] ; [20 93],[ 65.52492669 162.47507331] ; [32.47507331 80.52492669],0
a4,1,0.002051,9.503109,[107 126] ; [33 82],[ 93.73563218 139.26436782] ; [46.26436782 68.73563218],0
s3,1,0.002355,9.24968,[133 101] ; [45 69],[119.68965517 114.31034483] ; [58.31034483 55.68965517],0
p6,1,0.00394,8.311438,[ 85 149] ; [24 90],[ 73.29310345 160.70689655] ; [35.70689655 78.29310345],0
a7,1,0.004436,8.096173,[165  70] ; [63 52],[153.08571429  81.91428571] ; [74.91428571 40.08571429],0
v1,1,0.004863,7.929569,[ 85 148] ; [24 88],[ 73.61449275 159.38550725] ; [35.38550725 76.61449275],0
s2,1,0.004924,7.907088,[109 124] ; [36 80],[ 96.80515759 136.19484241] ; [48.19484241 67.80515759],0
p2,1,0.005639,7.662181,[194  41] ; [80 35],[183.97142857  51.02857143] ; [90.02857143 24.97142857],0
p8,1,0.006626,7.371711,[119 114] ; [41 74],[107.12643678 125.87356322] ; [52.87356322 62.12643678],0
p7,1,0.007414,7.169783,[137  93] ; [50 63],[125.39358601 104.60641399] ; [61.60641399 51.39358601],0
u1,1,0.021374,5.296027,[ 31 204] ; [  6 110],[ 24.77207977 210.22792023] ; [ 12.22792023 103.77207977],0
p11,1,0.025556,4.985786,[175  60] ; [73 43],[166.03988604  68.96011396] ; [81.96011396 34.03988604],0
p10,1,0.038791,4.270009,[173  61] ; [72 42],[164.74137931  69.25862069] ; [80.25862069 33.74137931],0
n6,1,0.048636,3.88788,[187  47] ; [81 34],[179.69054441  54.30945559] ; [88.30945559 26.69054441],0
p4,1,0.058583,3.577043,[128 106] ; [51 65],[119.67428571 114.32571429] ; [59.32571429 56.67428571],0
a6,1,0.138407,2.195579,[147  88] ; [63 53],[140.5982906  94.4017094] ; [69.4017094 46.5982906],0
a1,1,0.140073,2.17716,[  8 227] ; [  8 108],[ 10.71225071 224.28774929] ; [  5.28774929 110.71225071],0
d2,1,0.164241,1.93474,[105 130] ; [42 72],[ 98.98280802 136.01719198] ; [48.01719198 65.98280802],0
n5,1,0.182394,1.778013,[167  67] ; [74 41],[161.58739255  72.41260745] ; [79.41260745 35.58739255],0
b2,1,0.215363,1.535002,[53 88] ; [19 47],[49.04347826 91.95652174] ; [22.95652174 43.04347826],0
b3,1,0.215363,1.535002,[53 88] ; [19 47],[49.04347826 91.95652174] ; [22.95652174 43.04347826],0
u2,1,0.257448,1.282428,[40 34] ; [27 34],[36.72592593 37.27407407] ; [30.27407407 30.72592593],0
b5,1,0.325297,0.96753,[135 100] ; [73 43],[139.25925926  95.74074074] ; [68.74074074 47.25925926],0
p9,1,0.343269,0.898186,[178  55] ; [81 32],[174.4132948  58.5867052] ; [84.5867052 28.4132948],0
n1,1,0.373313,0.792607,[33 44] ; [13 25],[30.8 46.2] ; [15.2 22.8],0
s1,1,0.383626,0.759048,[ 13 220] ; [  4 112],[ 11.3495702 221.6504298] ; [  5.6504298 110.3495702],0
p12,1,0.483611,0.490708,[ 12 221] ; [  4 111],[ 10.71264368 222.28735632] ; [  5.28735632 109.71264368],0
a8,1,0.508922,0.436282,[ 29 190] ; [ 12 100],[ 27.12688822 191.87311178] ; [13.87311178 98.12688822],0
b4,1,0.526393,0.40135,[136  99] ; [63 53],[133.23361823 101.76638177] ; [65.76638177 50.23361823],0
n3,1,0.527705,0.39881,[48 27] ; [22 16],[46.46017699 28.53982301] ; [23.53982301 14.46017699],0
n2,1,0.547798,0.361277,[51 26] ; [23 15],[49.54782609 27.45217391] ; [24.45217391 13.54782609],0
p3,1,0.575681,0.31327,[ 94 140] ; [43 73],[ 91.59428571 142.40571429] ; [45.40571429 70.59428571],0
p5,1,0.736282,0.113421,[ 21 213] ; [  9 105],[ 20.17241379 213.82758621] ; [  9.82758621 104.17241379],0
s4,1,0.740867,0.109366,[ 48 182] ; [26 90],[ 49.19075145 180.80924855] ; [24.80924855 91.19075145],0
b1,1,0.863043,0.029757,[ 97 138] ; [49 67],[ 97.74928775 137.25071225] ; [48.25071225 67.74928775],0
p1,1,0.990732,0.000135,[ 20 213] ; [ 10 106],[ 20.0286533 212.9713467] ; [  9.9713467 106.0286533],0
