Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,79.250247,[ 31 104] ; [203  91],[73.63636364 61.36363636] ; [160.36363636 133.63636364],1
p6,1,0.0,46.236145,[ 21 111] ; [148 143],[52.73758865 79.26241135] ; [116.26241135 174.73758865],1
p8,1,0.0,33.916941,[49 81] ; [199  94],[76.21749409 53.78250591] ; [171.78250591 121.21749409],1
p7,1,0.0,33.636554,[62 65] ; [226  66],[87.29355609 39.70644391] ; [200.70644391  91.29355609],1
p2,1,1.2e-05,19.146475,[104  31] ; [270  23],[117.96728972  17.03271028] ; [256.03271028  36.96728972],1
v1,1,5.5e-05,16.278114,[58 72] ; [187  98],[76.74698795 53.25301205] ; [168.25301205 116.74698795],1
p5,1,5.6e-05,16.237243,[  5 129] ; [ 53 239],[ 18.24413146 115.75586854] ; [ 39.75586854 252.24413146],1
s6,1,0.000275,13.232563,[76 57] ; [216  73],[92.02843602 40.97156398] ; [199.97156398  89.02843602],1
n4,1,0.000714,11.452313,[101  34] ; [259  36],[113.02325581  21.97674419] ; [246.97674419  48.02325581],1
p10,1,0.000787,11.270549,[108  26] ; [270  24],[118.34579439  15.65420561] ; [259.65420561  34.34579439],1
n5,1,0.000859,11.109968,[95 39] ; [249  45],[107.70093458  26.29906542] ; [236.29906542  57.70093458],1
s2,1,0.0054,7.740507,[62 72] ; [176 114],[75.21698113 58.78301887] ; [162.78301887 127.21698113],0
s7,1,0.005583,7.680333,[57 76] ; [163 121],[70.16786571 62.83213429] ; [149.83213429 134.16786571],0
v4,1,0.005962,7.561683,[124  11] ; [285   7],[129.30913349   5.69086651] ; [279.69086651  12.30913349],0
s5,1,0.008238,6.980897,[36 94] ; [117 167],[48.04347826 81.95652174] ; [104.95652174 179.04347826],0
s8,1,0.010821,6.494454,[57 78] ; [162 130],[69.23887588 65.76112412] ; [149.76112412 142.23887588],0
p9,1,0.014559,5.969091,[112  20] ; [271  22],[118.95529412  13.04470588] ; [264.04470588  28.95529412],0
s4,1,0.01891,5.50983,[ 12 120] ; [ 52 238],[ 20.01895735 111.98104265] ; [ 43.98104265 246.01895735],0
u1,1,0.02527,5.005301,[ 26 109] ; [ 87 208],[35.47674419 99.52325581] ; [ 77.52325581 217.47674419],0
a5,1,0.025824,4.967789,[108  27] ; [260  35],[115.53488372  19.46511628] ; [252.46511628  42.53488372],0
s3,1,0.043812,4.063804,[69 65] ; [177 109],[78.48571429 55.51428571] ; [167.51428571 118.48571429],0
a1,1,0.051263,3.799651,[  3 132] ; [ 20 275],[  7.22093023 127.77906977] ; [ 15.77906977 279.22093023],0
r1,1,0.11437,2.492769,[109  26] ; [253  39],[114.44964871  20.55035129] ; [247.55035129  44.44964871],0
r4,1,0.11752,2.450064,[121  14] ; [277  18],[124.95348837  10.04651163] ; [273.04651163  21.95348837],0
p12,1,0.129638,2.296834,[  9 124] ; [ 34 261],[ 13.36214953 119.63785047] ; [ 29.63785047 265.36214953],0
a7,1,0.132953,2.257685,[97 37] ; [233  62],[103.07692308  30.92307692] ; [226.92307692  68.07692308],0
d3,1,0.136298,2.219267,[114  21] ; [264  31],[118.6744186  16.3255814] ; [259.3255814  35.6744186],0
s1,1,0.144143,2.133166,[  1 131] ; [  9 283],[  3.11320755 128.88679245] ; [  6.88679245 285.11320755],0
b5,1,0.155743,2.015081,[88 47] ; [171 124],[81.31395349 53.68604651] ; [177.68604651 117.31395349],0
n3,1,0.209164,1.577206,[21 13] ; [33 11],[23.53846154 10.46153846] ; [30.46153846 13.53846154],0
a2,1,0.224753,1.473761,[40 95] ; [105 190],[45.52325581 89.47674419] ; [ 99.47674419 195.52325581],0
u3,1,0.228836,1.448081,[17 13] ; [39 17],[19.53488372 10.46511628] ; [36.46511628 19.53488372],0
n6,1,0.241052,1.374429,[117  18] ; [265  28],[120.49065421  14.50934579] ; [261.50934579  31.49065421],0
p1,1,0.279095,1.171491,[  9 126] ; [ 29 265],[ 11.95804196 123.04195804] ; [ 26.04195804 267.95804196],0
b1,1,0.304824,1.052971,[43 92] ; [109 186],[47.72093023 87.27906977] ; [104.27906977 190.72093023],0
d2,1,0.375704,0.784711,[91 43] ; [212  82],[94.86448598 39.13551402] ; [208.13551402  85.86448598],0
d5,1,0.429401,0.624442,[133   2] ; [286   8],[131.85314685   3.14685315] ; [287.14685315   6.85314685],0
n2,1,0.47424,0.51208,[23 11] ; [33 11],[24.41025641  9.58974359] ; [31.58974359 12.41025641],0
