Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,73.589164,[185  88] ; [ 4 55],[155.4126506 117.5873494] ; [33.5873494 25.4126506],1
d3,1,0.0,59.916326,[214  59] ; [16 43],[189.12650602  83.87349398] ; [40.87349398 18.12650602],1
d5,1,0.0,55.364325,[238  35] ; [26 33],[217.08433735  55.91566265] ; [46.91566265 12.08433735],1
d2,1,1.8e-05,18.359868,[144 129] ; [13 46],[129.09939759 143.90060241] ; [27.90060241 31.09939759],1
a4,1,0.000661,11.596672,[126 147] ; [13 46],[114.29819277 158.70180723] ; [24.70180723 34.29819277],1
a2,1,0.001868,9.674796,[ 69 204] ; [ 4 55],[ 60.02710843 212.97289157] ; [12.97289157 46.02710843],0
a3,1,0.001885,9.658562,[198  75] ; [30 28],[188.04833837  84.95166163] ; [39.95166163 18.04833837],0
u1,1,0.002681,9.012743,[ 53 220] ; [ 2 57],[ 45.22590361 227.77409639] ; [ 9.77409639 49.22590361],0
a5,1,0.004641,8.014344,[203  70] ; [33 26],[194.06024096  78.93975904] ; [41.93975904 17.06024096],0
a7,1,0.009404,6.744373,[211  62] ; [36 23],[203.10542169  69.89457831] ; [43.89457831 15.10542169],0
u2,1,0.010529,6.543078,[45 27] ; [10 19],[39.20792079 32.79207921] ; [15.79207921 13.20792079],0
n5,1,0.078069,3.104651,[173  96] ; [45 14],[178.78658537  90.21341463] ; [39.21341463 19.78658537],0
r3,1,0.078846,3.088525,[255  15] ; [52  7],[251.94528875  18.05471125] ; [55.05471125  3.94528875],0
p12,1,0.10021,2.702193,[ 13 258] ; [ 6 52],[ 15.65045593 255.34954407] ; [ 3.34954407 54.65045593],0
a6,1,0.111861,2.52773,[191  82] ; [35 24],[185.8373494  87.1626506] ; [40.1626506 18.8373494],0
b5,1,0.12901,2.304381,[150 123] ; [26 33],[144.72289157 128.27710843] ; [31.27710843 27.72289157],0
p9,1,0.16913,1.890642,[208  62] ; [39 18],[203.94495413  66.05504587] ; [43.05504587 13.94495413],0
s3,1,0.185841,1.75028,[156 114] ; [28 30],[151.46341463 118.53658537] ; [32.53658537 25.46341463],0
p1,1,0.186326,1.74643,[ 15 256] ; [ 6 53],[ 17.24545455 253.75454545] ; [ 3.75454545 55.24545455],0
s7,1,0.219334,1.508725,[123 139] ; [20 33],[118.93968254 143.06031746] ; [24.06031746 28.93968254],0
b3,1,0.219712,1.506251,[ 46 106] ; [ 6 25],[ 43.19125683 108.80874317] ; [ 8.80874317 22.19125683],0
b2,1,0.219712,1.506251,[ 46 106] ; [ 6 25],[ 43.19125683 108.80874317] ; [ 8.80874317 22.19125683],0
v3,1,0.227031,1.459367,[ 75 191] ; [20 35],[ 78.72274143 187.27725857] ; [16.27725857 38.72274143],0
p2,1,0.23249,1.425561,[214  59] ; [42 17],[210.5060241  62.4939759] ; [45.4939759 13.5060241],0
n2,1,0.248781,1.330134,[47 28] ; [16  5],[49.21875 25.78125] ; [13.78125  7.21875],0
p10,1,0.261929,1.258534,[206  65] ; [40 18],[202.63221884  68.36778116] ; [43.36778116 14.63221884],0
r2,1,0.262797,1.253962,[257  13] ; [54  5],[255.22796353  14.77203647] ; [55.77203647  3.22796353],0
u3,1,0.269743,1.218053,[44 29] ; [14 15],[41.50980392 31.49019608] ; [16.49019608 12.50980392],0
p5,1,0.276681,1.183323,[ 21 252] ; [ 7 51],[ 23.09365559 249.90634441] ; [ 4.90634441 53.09365559],0
s2,1,0.293248,1.104651,[128 143] ; [23 35],[124.37993921 146.62006079] ; [26.62006079 31.37993921],0
n1,1,0.313586,1.01551,[23 51] ; [ 9 12],[24.92631579 49.07368421] ; [ 7.07368421 13.92631579],0
s8,1,0.32688,0.96122,[103 169] ; [18 40],[ 99.73333333 172.26666667] ; [21.26666667 36.73333333],0
b4,1,0.337146,0.921254,[162 111] ; [31 28],[158.70180723 114.29819277] ; [34.29819277 24.70180723],0
s4,1,0.377845,0.777703,[ 47 222] ; [13 45],[ 49.35779817 219.64220183] ; [10.64220183 47.35779817],0
s5,1,0.434267,0.611384,[ 76 189] ; [19 37],[ 78.42679128 186.57320872] ; [16.57320872 39.42679128],0
r4,1,0.461006,0.54345,[253  20] ; [53  6],[251.62048193  21.37951807] ; [54.37951807  4.62048193],0
n6,1,0.462109,0.540782,[219  53] ; [45 14],[216.94259819  55.05740181] ; [47.05740181 11.94259819],0
p3,1,0.470067,0.521819,[113 160] ; [27 31],[115.46827795 157.53172205] ; [24.53172205 33.46827795],0
a8,1,0.539986,0.375565,[ 30 220] ; [ 5 50],[ 28.68852459 221.31147541] ; [ 6.31147541 48.68852459],0
v2,1,0.610113,0.26001,[122 141] ; [23 31],[120.29968454 142.70031546] ; [24.70031546 29.29968454],0
p4,1,0.649561,0.206454,[141 128] ; [29 30],[139.42073171 129.57926829] ; [30.57926829 28.42073171],0
n4,1,0.669221,0.182514,[201  71] ; [42 17],[199.6858006  72.3141994] ; [43.3141994 15.6858006],0
s6,1,0.70676,0.141534,[171  96] ; [35 22],[169.75925926  97.24074074] ; [36.24074074 20.75925926],0
s1,1,0.783824,0.075262,[ 12 259] ; [ 3 54],[ 12.39329268 258.60670732] ; [ 2.60670732 54.39329268],0
v4,1,0.798388,0.065246,[255  16] ; [55  4],[254.57575758  16.42424242] ; [55.42424242  3.57575758],0
p8,1,0.86418,0.02926,[125 146] ; [27 30],[125.58536585 145.41463415] ; [26.41463415 30.58536585],0
p7,1,0.89515,0.017369,[154 113] ; [34 24],[154.44923077 112.55076923] ; [33.55076923 24.44923077],0
p6,1,0.924125,0.00907,[ 77 196] ; [16 42],[ 76.70392749 196.29607251] ; [16.29607251 41.70392749],0
n3,1,0.943405,0.00504,[50 24] ; [13  6],[50.12903226 23.87096774] ; [12.87096774  6.12903226],0
p11,1,0.955932,0.003054,[198  75] ; [43 16],[198.17168675  74.82831325] ; [42.82831325 16.17168675],0
a1,1,0.97109,0.001313,[  9 264] ; [ 2 57],[  9.04518072 263.95481928] ; [ 1.95481928 57.04518072],0
b1,1,0.997893,7e-06,[111 162] ; [24 35],[111.00903614 161.99096386] ; [23.99096386 35.00903614],0
