Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.38946,[ 30 449] ; [22 57],[ 44.63799283 434.36200717] ; [ 7.36200717 71.63799283],1
p12,1,0.0,32.549432,[ 37 444] ; [23 56],[ 51.53571429 429.46428571] ; [ 8.46428571 70.53571429],1
p8,1,1e-06,24.588509,[242 232] ; [64 15],[262.28571429 211.71428571] ; [43.71428571 35.28571429],1
p6,1,1e-06,24.021507,[177 299] ; [52 26],[196.75812274 279.24187726] ; [32.24187726 45.75812274],1
p4,1,2e-06,22.44753,[299 183] ; [69  8],[317.30948122 164.69051878] ; [50.69051878 26.30948122],1
p3,1,3e-06,21.960005,[240 243] ; [61 17],[259.14973262 223.85026738] ; [41.85026738 36.14973262],1
a1,1,4e-06,21.107757,[ 18 465] ; [13 66],[ 26.64234875 456.35765125] ; [ 4.35765125 74.64234875],1
s5,1,7e-06,20.257729,[192 279] ; [52 24],[210.09872029 260.90127971] ; [33.90127971 42.09872029],1
s7,1,0.000436,12.372979,[271 194] ; [59 15],[284.69387755 180.30612245] ; [45.30612245 28.69387755],1
r2,1,0.000783,11.280144,[474   7] ; [73  6],[469.83392857  11.16607143] ; [77.16607143  1.83392857],1
v3,1,0.000824,11.186976,[180 284] ; [46 32],[193.47601476 270.52398524] ; [32.52398524 45.47601476],1
n4,1,0.001529,10.043741,[369 112] ; [73  6],[379.64642857 101.35357143] ; [62.35357143 16.64642857],0
n5,1,0.002976,8.822063,[367 114] ; [72  7],[377.06964286 103.93035714] ; [61.93035714 17.06964286],0
p7,1,0.011311,6.415785,[302 166] ; [61 16],[311.71376147 156.28623853] ; [51.28623853 25.71376147],0
b5,1,0.017922,5.603736,[306 177] ; [39 40],[296.50355872 186.49644128] ; [48.49644128 30.50355872],0
s1,1,0.024099,5.087484,[ 16 457] ; [ 7 72],[ 19.70833333 453.29166667] ; [ 3.29166667 75.70833333],0
a2,1,0.026533,4.920965,[137 346] ; [13 66],[128.91459075 354.08540925] ; [21.08540925 57.91459075],0
n6,1,0.039922,4.221199,[416  64] ; [74  4],[421.50537634  58.49462366] ; [68.49462366  9.50537634],0
u4,1,0.064365,3.421188,[ 12 471] ; [ 5 74],[ 14.61032028 468.38967972] ; [ 2.38967972 76.61032028],0
a6,1,0.066142,3.376262,[334 147] ; [46 32],[326.97674419 154.02325581] ; [53.02325581 24.97674419],0
b2,1,0.068877,3.309571,[100 183] ; [27 29],[106.02064897 176.97935103] ; [20.97935103 35.02064897],0
b3,1,0.068877,3.309571,[100 183] ; [27 29],[106.02064897 176.97935103] ; [20.97935103 35.02064897],0
v1,1,0.07643,3.139223,[263 207] ; [52 26],[270.16423358 199.83576642] ; [44.83576642 33.16423358],0
s8,1,0.088991,2.892533,[265 216] ; [51 27],[271.90697674 209.09302326] ; [44.09302326 33.90697674],0
d5,1,0.099671,2.7108,[406  75] ; [60 18],[400.97674419  80.02325581] ; [65.02325581 12.97674419],0
s4,1,0.101433,2.682868,[106 370] ; [11 67],[100.52707581 375.47292419] ; [16.47292419 61.52707581],0
n3,1,0.113218,2.508721,[76 25] ; [9 7],[73.37606838 27.62393162] ; [11.62393162  4.37606838],0
r1,1,0.148149,2.091205,[423  57] ; [65 14],[419.03398927  60.96601073] ; [68.96601073 10.03398927],0
p10,1,0.211788,1.559165,[403  75] ; [70  8],[406.64388489  71.35611511] ; [66.35611511 11.64388489],0
p9,1,0.236858,1.399198,[418  58] ; [73  6],[421.10990991  54.89009009] ; [69.89009009  9.10990991],0
a4,1,0.292574,1.10774,[225 255] ; [32 47],[220.67978533 259.32021467] ; [36.32021467 42.67978533],0
n2,1,0.338748,0.915165,[81 21] ; [11  5],[79.52542373 22.47457627] ; [12.47457627  3.52542373],0
n1,1,0.374183,0.789724,[42 60] ; [8 7],[43.58974359 58.41025641] ; [6.41025641 8.58974359],0
p11,1,0.374321,0.78927,[376 107] ; [65 14],[379.0088968 103.9911032] ; [61.9911032 17.0088968],0
s2,1,0.457456,0.552112,[313 166] ; [55 24],[315.89964158 163.10035842] ; [52.10035842 26.89964158],0
a3,1,0.481472,0.495527,[347 134] ; [60 19],[349.58392857 131.41607143] ; [57.41607143 21.58392857],0
a8,1,0.489817,0.476928,[ 64 372] ; [13 60],[ 65.956778 370.043222] ; [11.043222 61.956778],0
d3,1,0.512082,0.429811,[345 137] ; [53 25],[342.56428571 139.43571429] ; [55.43571429 22.56428571],0
u2,1,0.543415,0.369247,[82 52] ; [13  6],[83.20261438 50.79738562] ; [11.79738562  7.20261438],0
b1,1,0.55759,0.343894,[179 304] ; [32 47],[181.33985765 301.66014235] ; [29.66014235 49.33985765],0
p2,1,0.574975,0.314429,[402  79] ; [68 11],[403.69642857  77.30357143] ; [66.30357143 12.69642857],0
a5,1,0.593723,0.284567,[368 115] ; [58 21],[366.11743772 116.88256228] ; [59.88256228 19.11743772],0
a7,1,0.632302,0.228952,[360 122] ; [57 22],[358.27807487 123.72192513] ; [58.72192513 20.27807487],0
b4,1,0.681764,0.168147,[293 190] ; [46 33],[291.34697509 191.65302491] ; [47.65302491 31.34697509],0
u1,1,0.765789,0.088737,[105 378] ; [16 63],[103.9911032 379.0088968] ; [17.0088968 61.9911032],0
d2,1,0.76782,0.087159,[243 238] ; [38 40],[241.79069767 239.20930233] ; [39.20930233 38.79069767],0
d4,1,0.772019,0.083946,[407  74] ; [65 13],[406.13953488  74.86046512] ; [65.86046512 12.13953488],0
s3,1,0.790597,0.070509,[334 141] ; [56 22],[334.99095841 140.00904159] ; [55.00904159 22.99095841],0
v4,1,0.792613,0.069126,[473  10] ; [77  2],[472.68683274  10.31316726] ; [77.31316726  1.68683274],0
r3,1,0.796803,0.0663,[471  10] ; [77  2],[470.69285714  10.30714286] ; [77.30714286  1.69285714],0
u3,1,0.829373,0.046443,[88 46] ; [12  7],[87.58169935 46.41830065] ; [12.41830065  6.58169935],0
d1,1,0.846044,0.037701,[299 184] ; [48 31],[298.22241993 184.77758007] ; [48.77758007 30.22241993],0
v2,1,0.875481,0.024555,[265 197] ; [44 34],[264.36666667 197.63333333] ; [44.63333333 33.36666667],0
