Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.638077,[2 9] ; [73 11],[8.68421053 2.31578947] ; [66.31578947 17.68421053],1
v4,1,1e-05,19.526728,[5 6] ; [77  6],[9.59574468 1.40425532] ; [72.40425532 10.59574468],1
r3,1,6e-05,16.114559,[6 5] ; [79  5],[9.84210526 1.15789474] ; [75.15789474  8.84210526],1
r1,1,0.000117,14.84381,[3 8] ; [68 16],[8.22105263 2.77894737] ; [62.77894737 21.22105263],1
s7,1,0.03049,4.68147,[2 8] ; [45 35],[5.22222222 4.77777778] ; [41.77777778 38.22222222],0
s6,1,0.04106,4.173537,[5 6] ; [63 21],[7.87368421 3.12631579] ; [60.12631579 23.87368421],0
s1,1,0.056881,3.626057,[3 8] ; [ 7 76],[1.17021277 9.82978723] ; [ 8.82978723 74.17021277],0
d1,1,0.064522,3.417152,[2 9] ; [40 44],[4.86315789 6.13684211] ; [37.13684211 46.86315789],0
d4,1,0.070022,3.282503,[6 5] ; [65 17],[8.39784946 2.60215054] ; [62.60215054 19.39784946],0
s2,1,0.074133,3.18905,[4 7] ; [54 30],[6.71578947 4.28421053] ; [51.28421053 32.71578947],0
a7,1,0.074133,3.18905,[4 7] ; [54 30],[6.71578947 4.28421053] ; [51.28421053 32.71578947],0
v3,1,0.07974,3.070194,[ 1 10] ; [28 51],[3.54444444 7.45555556] ; [25.45555556 53.54444444],0
p2,1,0.081388,3.036963,[5 6] ; [60 24],[7.52631579 3.47368421] ; [57.47368421 26.52631579],0
p12,1,0.088541,2.90071,[ 1 10] ; [ 1 82],[ 0.23404255 10.76595745] ; [ 1.76595745 81.23404255],0
b3,1,0.098071,2.736639,[1 9] ; [17 29],[3.21428571 6.78571429] ; [14.78571429 31.21428571],0
b2,1,0.098071,2.736639,[1 9] ; [17 29],[3.21428571 6.78571429] ; [14.78571429 31.21428571],0
s5,1,0.132358,2.264625,[ 1 10] ; [25 56],[3.10869565 7.89130435] ; [22.89130435 58.10869565],0
p6,1,0.166279,1.916176,[1 9] ; [26 58],[2.87234043 7.12765957] ; [24.12765957 59.87234043],0
n6,1,0.206257,1.597508,[5 6] ; [54 29],[6.90425532 4.09574468] ; [52.09574468 30.90425532],0
p7,1,0.216505,1.527388,[8 3] ; [44 39],[6.08510638 4.91489362] ; [45.91489362 37.08510638],0
a5,1,0.226052,1.465533,[5 6] ; [54 30],[6.83157895 4.16842105] ; [52.16842105 31.83157895],0
p8,1,0.233043,1.422193,[2 8] ; [33 51],[3.72340426 6.27659574] ; [31.27659574 52.72340426],0
b1,1,0.250487,1.320587,[7 4] ; [38 46],[5.21052632 5.78947368] ; [39.78947368 44.21052632],0
b4,1,0.259222,1.272908,[5 6] ; [53 31],[6.71578947 4.28421053] ; [51.28421053 32.71578947],0
v2,1,0.27953,1.169372,[3 8] ; [36 45],[4.66304348 6.33695652] ; [34.33695652 46.66304348],0
a4,1,0.289322,1.122774,[3 8] ; [37 47],[4.63157895 6.36842105] ; [35.36842105 48.63157895],0
p1,1,0.30184,1.066045,[2 9] ; [ 7 76],[1.05319149 9.94680851] ; [ 7.94680851 75.05319149],0
d2,1,0.374695,0.788034,[4 7] ; [42 41],[5.38297872 5.61702128] ; [40.61702128 42.38297872],0
n4,1,0.395302,0.722569,[6 5] ; [56 27],[7.25531915 3.74468085] ; [54.74468085 28.25531915],0
n2,1,0.404698,0.694324,[3 3] ; [21 10],[3.89189189 2.10810811] ; [20.10810811 10.89189189],0
n3,1,0.437813,0.602007,[3 3] ; [20 10],[3.83333333 2.16666667] ; [19.16666667 10.83333333],0
a6,1,0.483722,0.490461,[5 6] ; [47 36],[6.08510638 4.91489362] ; [45.91489362 37.08510638],0
n5,1,0.603321,0.270016,[6 5] ; [52 31],[6.78723404 4.21276596] ; [51.21276596 31.78723404],0
p9,1,0.635344,0.224884,[4 7] ; [36 46],[4.7311828 6.2688172] ; [35.2688172 46.7311828],0
p4,1,0.665564,0.186835,[6 5] ; [40 44],[5.32631579 5.67368421] ; [40.67368421 43.32631579],0
d5,1,0.673567,0.177458,[7 4] ; [58 25],[7.60638298 3.39361702] ; [57.39361702 25.60638298],0
a1,1,0.687393,0.161922,[ 1 10] ; [ 5 79],[ 0.69473684 10.30526316] ; [ 5.30526316 78.69473684],0
v1,1,0.690021,0.159062,[4 7] ; [35 47],[4.61290323 6.38709677] ; [34.38709677 47.61290323],0
a8,1,0.707156,0.141135,[2 8] ; [12 66],[1.59090909 8.40909091] ; [12.40909091 65.59090909],0
d3,1,0.717578,0.130825,[6 5] ; [50 33],[6.55319149 4.44680851] ; [49.44680851 33.55319149],0
s4,1,0.724544,0.12418,[2 9] ; [19 64],[2.45744681 8.54255319] ; [18.54255319 64.45744681],0
u3,1,0.77271,0.083424,[2 2] ; [19 14],[2.27027027 1.72972973] ; [18.72972973 14.27027027],0
p5,1,0.858292,0.03188,[1 9] ; [ 7 77],[0.85106383 9.14893617] ; [ 7.14893617 76.85106383],0
