Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.001429,10.167827,[73 22] ; [26 25],[64.41780822 30.58219178] ; [34.58219178 16.41780822],0
s4,1,0.010806,6.496866,[24 71] ; [ 4 47],[18.21917808 76.78082192] ; [ 9.78082192 41.21917808],0
p8,1,0.011714,6.353635,[66 28] ; [25 26],[58.99310345 35.00689655] ; [32.00689655 18.99310345],0
s5,1,0.012463,6.243831,[45 44] ; [14 35],[38.05072464 50.94927536] ; [20.94927536 28.05072464],0
s6,1,0.013617,6.087076,[73 19] ; [30 20],[66.73239437 25.26760563] ; [36.26760563 13.73239437],0
n6,1,0.021377,5.295768,[82 13] ; [36 15],[76.78082192 18.21917808] ; [41.21917808  9.78082192],0
d4,1,0.038505,4.282554,[77 17] ; [34 17],[71.95862069 22.04137931] ; [39.04137931 11.95862069],0
s7,1,0.050803,3.814757,[60 31] ; [24 25],[54.6 36.4] ; [29.4 19.6],0
n4,1,0.052118,3.771965,[80 15] ; [36 15],[75.47945205 19.52054795] ; [40.52054795 10.47945205],0
p2,1,0.07067,3.267393,[81 13] ; [37 13],[77.02777778 16.97222222] ; [40.97222222  9.02777778],0
s8,1,0.084556,2.975086,[57 38] ; [23 28],[52.05479452 42.94520548] ; [27.94520548 23.05479452],0
p1,1,0.085092,2.964847,[12 82] ; [ 2 49],[ 9.07586207 84.92413793] ; [ 4.92413793 46.07586207],0
p9,1,0.1077,2.587649,[84 11] ; [40 11],[80.68493151 14.31506849] ; [43.31506849  7.68493151],0
d5,1,0.116313,2.466273,[77 17] ; [36 15],[73.25517241 20.74482759] ; [39.74482759 11.25517241],0
r1,1,0.169646,1.886071,[70 25] ; [32 19],[66.36986301 28.63013699] ; [35.63013699 15.36986301],0
p10,1,0.190066,1.717105,[79 16] ; [37 13],[76. 19.] ; [40. 10.],0
d1,1,0.217639,1.519872,[53 42] ; [23 28],[49.45205479 45.54794521] ; [26.54794521 24.45205479],0
p5,1,0.239899,1.381185,[21 74] ; [ 7 43],[18.34482759 76.65517241] ; [ 9.65517241 40.34482759],0
s3,1,0.250163,1.322395,[59 35] ; [27 24],[55.75172414 38.24827586] ; [30.24827586 20.75172414],0
a3,1,0.256518,1.287455,[70 25] ; [33 18],[67.02054795 27.97945205] ; [35.97945205 15.02054795],0
v3,1,0.266071,1.236891,[42 50] ; [18 32],[38.87323944 53.12676056] ; [21.12676056 28.87323944],0
n2,1,0.279401,1.17,[13  7] ; [13  3],[14.44444444  5.55555556] ; [11.55555556  4.44444444],0
p11,1,0.304788,1.053128,[76 19] ; [37 14],[73.52739726 21.47260274] ; [39.47260274 11.52739726],0
r4,1,0.327834,0.957434,[79 16] ; [39 12],[76.78082192 18.21917808] ; [41.21917808  9.78082192],0
u1,1,0.337902,0.918374,[ 5 90] ; [ 1 50],[ 3.90410959 91.09589041] ; [ 2.09589041 48.90410959],0
s2,1,0.365831,0.817778,[54 41] ; [25 26],[51.40410959 43.59589041] ; [27.59589041 23.40410959],0
u2,1,0.408187,0.684076,[15 10] ; [8 9],[13.69047619 11.30952381] ; [9.30952381 7.69047619],0
b5,1,0.410702,0.676769,[38 57] ; [24 27],[40.34246575 54.65753425] ; [21.65753425 29.34246575],0
r2,1,0.432981,0.614815,[80 14] ; [44  5],[81.51048951 12.48951049] ; [42.48951049  6.51048951],0
d2,1,0.445096,0.583109,[51 44] ; [24 27],[48.80136986 46.19863014] ; [26.19863014 24.80136986],0
u3,1,0.454555,0.559269,[11 14] ; [10  8],[12.20930233 12.79069767] ; [8.79069767 9.20930233],0
a6,1,0.584764,0.298597,[36 59] ; [17 34],[34.48630137 60.51369863] ; [18.51369863 32.48630137],0
n3,1,0.599203,0.276199,[13  7] ; [11  4],[13.71428571  6.28571429] ; [10.28571429  4.71428571],0
r3,1,0.609477,0.260938,[88  7] ; [46  5],[87.19178082  7.80821918] ; [46.80821918  4.19178082],0
v4,1,0.624435,0.239683,[85 10] ; [46  4],[85.82758621  9.17241379] ; [45.17241379  4.82758621],0
n1,1,0.625444,0.23829,[11  9] ; [7 8],[10.28571429  9.71428571] ; [7.71428571 7.28571429],0
b4,1,0.664427,0.188191,[52 43] ; [26 25],[50.75342466 44.24657534] ; [27.24657534 23.75342466],0
v2,1,0.678502,0.171818,[47 44] ; [24 26],[45.82269504 45.17730496] ; [25.17730496 24.82269504],0
a1,1,0.717553,0.13085,[ 5 90] ; [ 2 49],[ 4.55479452 90.44520548] ; [ 2.44520548 48.55479452],0
d3,1,0.780761,0.077466,[48 47] ; [27 24],[48.80136986 46.19863014] ; [26.19863014 24.80136986],0
v1,1,0.804925,0.060999,[48 43] ; [28 23],[48.70422535 42.29577465] ; [27.29577465 23.70422535],0
p6,1,0.827814,0.047309,[44 50] ; [22 27],[43.38461538 50.61538462] ; [22.61538462 26.38461538],0
b1,1,0.848997,0.036252,[50 45] ; [26 25],[49.45205479 45.54794521] ; [26.54794521 24.45205479],0
a4,1,0.875287,0.024632,[45 50] ; [23 27],[44.55172414 50.44827586] ; [23.44827586 26.55172414],0
a2,1,0.91748,0.010735,[ 7 88] ; [ 4 47],[ 7.15753425 87.84246575] ; [ 3.84246575 47.15753425],0
a8,1,0.927342,0.008316,[12 80] ; [ 6 42],[11.82857143 80.17142857] ; [ 6.17142857 41.82857143],0
p7,1,0.938446,0.005963,[69 25] ; [37 13],[69.19444444 24.80555556] ; [36.80555556 13.19444444],0
b2,1,0.943315,0.005056,[28 40] ; [13 18],[28.16161616 39.83838384] ; [12.83838384 18.16161616],0
b3,1,0.943315,0.005056,[28 40] ; [13 18],[28.16161616 39.83838384] ; [12.83838384 18.16161616],0
n5,1,0.954846,0.003206,[76 19] ; [41 10],[76.13013699 18.86986301] ; [40.86986301 10.13013699],0
s1,1,0.970745,0.001345,[ 4 91] ; [ 2 47],[ 3.95833333 91.04166667] ; [ 2.04166667 46.95833333],0
