Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,131.245358,[179  77] ; [ 19 139],[122.43478261 133.56521739] ; [75.56521739 82.43478261],1
d5,1,0.0,126.991917,[250   5] ; [84 74],[206.22276029  48.77723971] ; [127.77723971  30.22276029],1
d3,1,0.0,118.00389,[228  28] ; [61 97],[178.70531401  77.29468599] ; [110.29468599  47.70531401],1
d4,1,0.0,107.5375,[251   4] ; [94 64],[213.01452785  41.98547215] ; [131.98547215  26.01452785],1
a2,1,0.0,33.790371,[ 78 179] ; [ 10 148],[ 54.49638554 202.50361446] ; [ 33.50361446 124.49638554],1
a4,1,0.0,33.433807,[139 117] ; [ 40 118],[110.68599034 145.31400966] ; [68.31400966 89.68599034],1
a5,1,0.0,32.716977,[223  34] ; [99 59],[199.40722892  57.59277108] ; [122.59277108  35.40722892],1
u1,1,0.0,31.751557,[ 62 195] ; [  5 153],[ 41.49156627 215.50843373] ; [ 25.50843373 132.49156627],1
a3,1,0.0,28.588129,[206  49] ; [89 69],[182.14285714  72.85714286] ; [112.85714286  45.14285714],1
r1,1,7.4e-05,15.708109,[227  28] ; [117  41],[212.39709443  42.60290557] ; [131.60290557  26.39709443],1
v1,1,0.000331,12.888298,[169  81] ; [77 78],[151.85185185  98.14814815] ; [94.14814815 60.85185185],1
s8,1,0.000582,11.833004,[145 108] ; [63 95],[128.03892944 124.96107056] ; [79.96107056 78.03892944],1
p4,1,0.000916,10.990999,[205  50] ; [104  54],[190.78692494  64.21307506] ; [118.21307506  39.78692494],1
r2,1,0.00139,10.218729,[246   6] ; [142  15],[239.06112469  12.93887531] ; [148.93887531   8.06112469],0
v3,1,0.002862,8.893645,[125 123] ; [ 55 101],[110.4950495 137.5049505] ; [69.5049505 86.4950495],0
r4,1,0.003092,8.752199,[246  11] ; [139  19],[238.42168675  18.57831325] ; [146.57831325  11.42168675],0
n4,1,0.006898,7.299266,[218  39] ; [117  41],[207.45783133  49.54216867] ; [127.54216867  30.45783133],0
p3,1,0.007875,7.061595,[178  77] ; [90 68],[165.47215496  89.52784504] ; [102.52784504  55.47215496],0
s2,1,0.015583,5.849374,[146 108] ; [71 86],[134.10705596 119.89294404] ; [82.89294404 74.10705596],0
v2,1,0.015741,5.831611,[159  91] ; [77 73],[147.5 102.5] ; [88.5 61.5],0
s5,1,0.018025,5.593765,[111 134] ; [ 51 102],[ 99.72361809 145.27638191] ; [62.27638191 90.72361809],0
a6,1,0.022873,5.178159,[178  77] ; [93 65],[167.32445521  87.67554479] ; [103.67554479  54.32445521],0
s3,1,0.024602,5.051677,[153  99] ; [77 79],[142.05882353 109.94117647] ; [87.94117647 68.05882353],0
v4,1,0.036139,4.390513,[251   3] ; [150   7],[247.81995134   6.18004866] ; [153.18004866   3.81995134],0
a7,1,0.036964,4.352052,[199  58] ; [107  50],[189.95652174  67.04347826] ; [116.04347826  40.95652174],0
p6,1,0.047128,3.940797,[135 121] ; [67 90],[125.21065375 130.78934625] ; [76.78934625 80.21065375],0
n6,1,0.073381,3.205727,[230  24] ; [133  24],[224.33576642  29.66423358] ; [138.66423358  18.33576642],0
u4,1,0.091194,2.853165,[  8 248] ; [  1 157],[  5.56521739 250.43478261] ; [  3.43478261 154.56521739],0
a1,1,0.096945,2.755093,[ 18 239] ; [  5 153],[ 14.24337349 242.75662651] ; [  8.75662651 149.24337349],0
p2,1,0.099821,2.708408,[240  16] ; [141  17],[235.5942029  20.4057971] ; [145.4057971  12.5942029],0
