Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,180.978234,[ 24 172] ; [259 101],[99.76258993 96.23741007] ; [183.23741007 176.76258993],1
d3,1,0.0,143.196354,[102  94] ; [342  19],[156.23698384  39.76301616] ; [287.76301616  73.23698384],1
d4,1,0.0,142.905293,[120  76] ; [356   5],[167.497307  28.502693] ; [308.502693  52.497307],1
d5,1,0.0,141.407082,[115  81] ; [352   9],[164.33034111  31.66965889] ; [302.66965889  58.33034111],1
a2,1,0.0,82.33841,[ 15 181] ; [164 199],[ 62.76207513 133.23792487] ; [116.23792487 246.76207513],1
u1,1,0.0,69.789064,[  8 188] ; [131 232],[ 48.73703041 147.26296959] ; [ 90.26296959 272.73703041],1
a4,1,0.0,51.792241,[ 53 142] ; [214 148],[ 93.47396768 101.52603232] ; [173.52603232 188.47396768],1
a5,1,0.0,27.370729,[128  68] ; [307  56],[152.52236136  43.47763864] ; [282.47763864  80.52236136],1
a3,1,2e-06,23.082103,[118  76] ; [288  73],[141.91711712  52.08288288] ; [264.08288288  96.91711712],1
a6,1,2e-06,22.446539,[133  63] ; [306  54],[154.75539568  41.24460432] ; [284.24460432  75.75539568],1
p4,1,0.000224,13.620101,[100  93] ; [244 116],[120.05786618  72.94213382] ; [223.94213382 136.05786618],1
s8,1,0.000315,12.978233,[ 65 129] ; [177 181],[ 85.05072464 108.94927536] ; [156.94927536 201.05072464],1
s2,1,0.002569,9.091133,[ 83 109] ; [203 155],[99.84 92.16] ; [186.16 171.84],0
b3,1,0.004679,7.999404,[22 77] ; [ 88 142],[33.10030395 65.89969605] ; [ 76.89969605 153.10030395],0
b2,1,0.004679,7.999404,[22 77] ; [ 88 142],[33.10030395 65.89969605] ; [ 76.89969605 153.10030395],0
p12,1,0.006133,7.510875,[  8 184] ; [ 40 322],[ 16.63537906 175.36462094] ; [ 31.36462094 330.63537906],0
n4,1,0.00754,7.139711,[138  57] ; [293  70],[150.61827957  44.38172043] ; [280.38172043  82.61827957],0
v4,1,0.008808,6.861337,[183  11] ; [356   6],[188.06834532   5.93165468] ; [350.93165468  11.06834532],0
r2,1,0.008858,6.851217,[184  10] ; [357   5],[188.76618705   5.23381295] ; [352.23381295   9.76618705],0
v3,1,0.010035,6.628673,[ 64 128] ; [153 189],[ 78.02247191 113.97752809] ; [138.97752809 203.02247191],0
s7,1,0.012602,6.224116,[ 76 106] ; [184 162],[89.62121212 92.37878788] ; [170.37878788 175.62121212],0
p3,1,0.013303,6.128315,[ 82 113] ; [191 169],[95.91891892 99.08108108] ; [177.08108108 182.91891892],0
n6,1,0.016423,5.756978,[153  41] ; [313  48],[162.89009009  31.10990991] ; [303.10990991  57.89009009],0
v1,1,0.021303,5.301865,[ 92 100] ; [206 148],[104.79120879  87.20879121] ; [193.20879121 160.79120879],0
p9,1,0.023457,5.134342,[151  39] ; [311  47],[160.18248175  29.81751825] ; [301.81751825  56.18248175],0
b1,1,0.033283,4.531182,[ 82 114] ; [119 244],[ 70.47584973 125.52415027] ; [130.52415027 232.47584973],0
p10,1,0.037549,4.325323,[147  44] ; [303  57],[155.98911071  35.01088929] ; [294.01088929  65.98911071],0
s3,1,0.059912,3.539816,[97 93] ; [211 144],[107.37614679  82.62385321] ; [200.62385321 154.37614679],0
u4,1,0.068268,3.324189,[  1 195] ; [ 10 353],[  3.8568873 192.1431127] ; [  7.1431127 355.8568873],0
b5,1,0.078538,3.094896,[116  80] ; [242 121],[125.52415027  70.47584973] ; [232.47584973 130.52415027],0
a1,1,0.090458,2.866202,[  4 192] ; [ 18 345],[  7.7137746 188.2862254] ; [ 14.2862254 348.7137746],0
v2,1,0.098034,2.737234,[105  80] ; [223 125],[113.84615385  71.15384615] ; [214.15384615 133.84615385],0
n5,1,0.13834,2.196323,[136  57] ; [276  86],[143.27207207  49.72792793] ; [268.72792793  93.27207207],0
s5,1,0.138789,2.19134,[ 54 136] ; [121 228],[ 61.68831169 128.31168831] ; [113.31168831 235.68831169],0
n2,1,0.141811,2.158197,[36  9] ; [50 24],[32.5210084 12.4789916] ; [53.4789916 20.5210084],0
p6,1,0.146782,2.10538,[ 62 129] ; [139 220],[ 69.80181818 121.19818182] ; [131.19818182 227.80181818],0
u2,1,0.184683,1.759531,[40 35] ; [48 27],[44. 31.] ; [44. 31.],0
s6,1,0.205094,1.605724,[126  66] ; [253 104],[132.54644809  59.45355191] ; [246.45355191 110.54644809],0
n3,1,0.24093,1.375145,[36  9] ; [52 22],[33.27731092 11.72268908] ; [54.72268908 19.27731092],0
p8,1,0.290691,1.11642,[98 92] ; [201 156],[103.85740402  86.14259598] ; [195.14259598 161.85740402],0
p11,1,0.344309,0.894322,[147  49] ; [285  78],[151.47048301  44.52951699] ; [280.52951699  82.47048301],0
r4,1,0.387706,0.746124,[186  10] ; [350  13],[187.93559928   8.06440072] ; [348.06440072  14.93559928],0
r3,1,0.390686,0.736807,[186   8] ; [351  10],[187.70810811   6.29189189] ; [349.29189189  11.70810811],0
b4,1,0.457655,0.551623,[113  83] ; [221 142],[117.10912343  78.89087657] ; [216.89087657 146.10912343],0
p2,1,0.485459,0.486576,[162  33] ; [308  53],[164.8381295  30.1618705] ; [305.1618705  55.8381295],0
p7,1,0.516013,0.421856,[118  71] ; [229 122],[121.45  67.55] ; [225.55 125.45],0
u3,1,0.646879,0.209857,[49 27] ; [51 24],[50.33112583 25.66887417] ; [49.66887417 25.33112583],0
s4,1,0.696503,0.152135,[ 31 161] ; [ 53 303],[ 29.43065693 162.56934307] ; [ 54.56934307 301.43065693],0
p1,1,0.703757,0.144593,[ 19 174] ; [ 32 329],[ 17.76714801 175.23285199] ; [ 33.23285199 327.76714801],0
s1,1,0.710494,0.137784,[  7 184] ; [ 11 347],[  6.26229508 184.73770492] ; [ 11.73770492 346.26229508],0
