Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001776,9.767791,[13 19] ; [28  8],[19.29411765 12.70588235] ; [21.70588235 14.29411765],0
p4,1,0.753783,0.09838,[10 22] ; [10 26],[ 9.41176471 22.58823529] ; [10.58823529 25.41176471],0
s2,1,0.770633,0.085,[ 9 23] ; [ 9 27],[ 8.47058824 23.52941176] ; [ 9.52941176 26.47058824],0
d2,1,0.796901,0.066234,[15 17] ; [18 18],[15.52941176 16.47058824] ; [17.47058824 18.52941176],0
v2,1,0.813571,0.055612,[10 20] ; [13 23],[10.45454545 19.54545455] ; [12.54545455 23.45454545],0
r2,1,0.816855,0.053635,[24  7] ; [27  9],[23.59701493  7.40298507] ; [27.40298507  8.59701493],0
n4,1,0.819053,0.052333,[16 16] ; [19 17],[16.47058824 15.52941176] ; [18.52941176 17.47058824],0
p8,1,0.824033,0.049444,[ 9 23] ; [ 9 26],[ 8.59701493 23.40298507] ; [ 9.40298507 25.59701493],0
n5,1,0.881136,0.022359,[11 21] ; [13 23],[11.29411765 20.70588235] ; [12.70588235 23.29411765],0
p11,1,0.881136,0.022359,[11 21] ; [13 23],[11.29411765 20.70588235] ; [12.70588235 23.29411765],0
v4,1,1.0,0.0,[20 10] ; [24 12],[20. 10.] ; [24. 12.],0
