Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.733133,[128 104] ; [ 42 109],[102.97650131 129.02349869] ; [67.02349869 83.97650131],1
v2,1,1e-06,24.588895,[164  70] ; [66 82],[140.89005236  93.10994764] ; [89.10994764 58.89005236],1
n5,1,1.2e-05,19.16755,[205  32] ; [102  48],[188.00775194  48.99224806] ; [118.99224806  31.00775194],1
p9,1,0.00018,14.033476,[220  16] ; [121  29],[208.48704663  27.51295337] ; [132.51295337  17.48704663],1
s5,1,0.000952,10.918605,[104 124] ; [ 42 105],[ 88.768 139.232] ; [57.232 89.768],1
b3,1,0.001599,9.960927,[71 84] ; [21 63],[59.66527197 95.33472803] ; [32.33472803 51.66527197],0
b2,1,0.001599,9.960927,[71 84] ; [21 63],[59.66527197 95.33472803] ; [32.33472803 51.66527197],0
p4,1,0.003263,8.65438,[193  45] ; [102  48],[180.95360825  57.04639175] ; [114.04639175  35.95360825],0
a5,1,0.003436,8.560137,[200  38] ; [109  43],[188.56923077  49.43076923] ; [120.43076923  31.56923077],0
s8,1,0.005723,7.635568,[135 100] ; [65 86],[121.76165803 113.23834197] ; [78.23834197 72.76165803],0
d1,1,0.006912,7.295725,[182  56] ; [97 55],[170.26153846  67.73846154] ; [108.73846154  43.26153846],0
n4,1,0.007527,7.142644,[200  38] ; [110  41],[189.66580977  48.33419023] ; [120.33419023  30.66580977],0
p10,1,0.007698,7.10241,[214  22] ; [122  28],[205.43005181  30.56994819] ; [130.56994819  19.43005181],0
p6,1,0.012953,6.175466,[129 104] ; [64 87],[117.10677083 115.89322917] ; [75.89322917 75.10677083],0
p12,1,0.014136,6.021082,[ 31 207] ; [  8 142],[ 23.92268041 214.07731959] ; [ 15.07731959 134.92268041],0
n6,1,0.015552,5.852863,[216  20] ; [126  25],[208.55813953  27.44186047] ; [133.44186047  17.55813953],0
a3,1,0.019767,5.432342,[189  47] ; [106  46],[179.43298969  56.56701031] ; [115.56701031  36.43298969],0
n1,1,0.020247,5.390498,[18 16] ; [ 8 24],[13.39393939 20.60606061] ; [12.60606061 19.39393939],0
p11,1,0.030934,4.656595,[210  28] ; [122  30],[202.60512821  35.39487179] ; [129.39487179  22.60512821],0
a2,1,0.037667,4.320019,[ 64 174] ; [ 27 125],[ 55.53333333 182.46666667] ; [ 35.46666667 116.53333333],0
p2,1,0.038627,4.277214,[225  13] ; [135  17],[219.69230769  18.30769231] ; [140.30769231  11.69230769],0
u4,1,0.03925,4.249993,[ 10 228] ; [  1 151],[  6.71282051 231.28717949] ; [  4.28717949 147.71282051],0
p5,1,0.040061,4.215294,[ 49 189] ; [ 19 133],[ 41.4974359 196.5025641] ; [ 26.5025641 125.4974359],0
a4,1,0.04135,4.161608,[117 120] ; [59 93],[107.22879177 129.77120823] ; [68.77120823 83.22879177],0
s1,1,0.045202,4.01109,[  4 233] ; [  8 143],[  7.32989691 229.67010309] ; [  4.67010309 146.32989691],0
p3,1,0.050586,3.82193,[161  77] ; [88 64],[151.95384615  86.04615385] ; [97.04615385 54.95384615],0
r4,1,0.067074,3.353221,[226  12] ; [137  15],[221.52307692  16.47692308] ; [141.47692308  10.52307692],0
u1,1,0.072627,3.222624,[ 50 188] ; [ 21 131],[ 43.32820513 194.67179487] ; [ 27.67179487 124.32820513],0
v4,1,0.088835,2.895364,[232   5] ; [143   8],[229.05927835   7.94072165] ; [145.94072165   5.05927835],0
p7,1,0.120546,2.410209,[198  36] ; [116  32],[192.34554974  41.65445026] ; [121.65445026  26.34554974],0
d5,1,0.12089,2.405753,[217  21] ; [131  21],[212.36923077  25.63076923] ; [135.63076923  16.36923077],0
s7,1,0.124213,2.363379,[127  98] ; [70 75],[119.7972973 105.2027027] ; [77.2027027 67.7972973],0
r3,1,0.140047,2.177438,[231   7] ; [141   9],[228.18556701   9.81443299] ; [143.81443299   6.18556701],0
s6,1,0.161125,1.963636,[171  60] ; [99 48],[165.  66.] ; [105.  42.],0
d2,1,0.176111,1.830139,[131 107] ; [73 79],[124.49230769 113.50769231] ; [79.50769231 72.49230769],0
r2,1,0.204499,1.609952,[226   9] ; [139  10],[223.37239583  11.62760417] ; [141.62760417   7.37239583],0
n2,1,0.205905,1.599986,[29  5] ; [24  9],[26.89552239  7.10447761] ; [26.10447761  6.89552239],0
