Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,25.890967,[11  3] ; [11 64],[ 3.46067416 10.53932584] ; [18.53932584 56.46067416],1
p9,1,0.022177,5.231858,[11  3] ; [33 40],[7.08045977 6.91954023] ; [36.91954023 36.08045977],0
p3,1,0.032396,4.577398,[6 8] ; [13 62],[ 2.98876404 11.01123596] ; [16.01123596 58.98876404],0
s4,1,0.039707,4.230372,[ 4 10] ; [ 7 70],[ 1.69230769 12.30769231] ; [ 9.30769231 67.69230769],0
p10,1,0.092686,2.8271,[9 4] ; [33 42],[6.20454545 6.79545455] ; [35.79545455 39.20454545],0
d3,1,0.103986,2.643327,[9 5] ; [31 45],[6.22222222 7.77777778] ; [33.77777778 42.22222222],0
a6,1,0.11591,2.471729,[9 5] ; [32 45],[6.30769231 7.69230769] ; [34.69230769 42.30769231],0
v1,1,0.120477,2.411105,[6 8] ; [17 57],[ 3.65909091 10.34090909] ; [19.34090909 54.65909091],0
s1,1,0.12087,2.406015,[ 3 11] ; [ 6 70],[ 1.4 12.6] ; [ 7.6 68.4],0
d4,1,0.144748,2.126745,[11  3] ; [44 32],[8.55555556 5.44444444] ; [46.44444444 29.55555556],0
a7,1,0.162791,1.948107,[9 5] ; [33 42],[6.60674157 7.39325843] ; [35.39325843 39.60674157],0
p6,1,0.165368,1.924441,[ 4 10] ; [10 63],[ 2.25287356 11.74712644] ; [11.74712644 61.25287356],0
a1,1,0.174542,1.84349,[ 3 11] ; [ 7 70],[ 1.53846154 12.46153846] ; [ 8.46153846 68.53846154],0
p2,1,0.207109,1.591521,[8 5] ; [32 43],[5.90909091 7.09090909] ; [34.09090909 40.90909091],0
b4,1,0.240308,1.378788,[6 8] ; [46 31],[8. 6.] ; [44. 33.],0
n1,1,0.251921,1.312621,[1 5] ; [16 23],[2.26666667 3.73333333] ; [14.73333333 24.26666667],0
b1,1,0.27983,1.167914,[6 8] ; [45 32],[7.84615385 6.15384615] ; [43.15384615 33.84615385],0
p7,1,0.286369,1.136613,[5 7] ; [20 55],[3.44827586 8.55172414] ; [21.55172414 53.44827586],0
d1,1,0.287974,1.129069,[7 7] ; [27 50],[5.23076923 8.76923077] ; [28.76923077 48.23076923],0
r3,1,0.292163,1.109625,[8 6] ; [31 43],[6.20454545 7.79545455] ; [32.79545455 41.20454545],0
u3,1,0.293257,1.104609,[3 4] ; [ 8 26],[1.87804878 5.12195122] ; [ 9.12195122 24.87804878],0
a5,1,0.303651,1.058093,[5 9] ; [39 38],[6.76923077 7.23076923] ; [37.23076923 39.76923077],0
n5,1,0.353391,0.861244,[7 7] ; [48 28],[8.55555556 5.44444444] ; [46.44444444 29.55555556],0
s7,1,0.37199,0.797006,[4 9] ; [14 57],[ 2.78571429 10.21428571] ; [15.21428571 55.78571429],0
s5,1,0.373602,0.791647,[ 2 11] ; [ 6 71],[ 1.15555556 11.84444444] ; [ 6.84444444 70.15555556],0
r2,1,0.378948,0.774111,[9 4] ; [41 32],[7.55813953 5.44186047] ; [42.44186047 30.55813953],0
p8,1,0.421709,0.645549,[5 9] ; [19 56],[ 3.7752809 10.2247191] ; [20.2247191 54.7752809],0
s8,1,0.429955,0.622946,[ 2 12] ; [ 6 71],[ 1.23076923 12.76923077] ; [ 6.76923077 70.23076923],0
u1,1,0.429955,0.622946,[ 2 12] ; [ 6 71],[ 1.23076923 12.76923077] ; [ 6.76923077 70.23076923],0
p11,1,0.439226,0.598303,[7 7] ; [30 47],[5.69230769 8.30769231] ; [31.30769231 45.69230769],0
n2,1,0.481924,0.494505,[4 2] ; [20 19],[3.2 2.8] ; [20.8 18.2],0
p4,1,0.48928,0.47811,[5 9] ; [20 55],[ 3.93258427 10.06741573] ; [21.06741573 53.93258427],0
v3,1,0.604361,0.268469,[ 3 10] ; [13 63],[ 2.33707865 10.66292135] ; [13.66292135 62.33707865],0
a3,1,0.611691,0.25772,[7 7] ; [43 32],[7.86516854 6.13483146] ; [42.13483146 32.86516854],0
n4,1,0.648942,0.207237,[7 7] ; [43 33],[7.77777778 6.22222222] ; [42.22222222 33.77777778],0
b3,1,0.666023,0.18629,[2 4] ; [20 27],[2.49056604 3.50943396] ; [19.50943396 27.49056604],0
b2,1,0.666023,0.18629,[2 4] ; [20 27],[2.49056604 3.50943396] ; [19.50943396 27.49056604],0
p1,1,0.671528,0.17982,[ 1 12] ; [ 9 68],[ 1.44444444 11.55555556] ; [ 8.55555556 68.44444444],0
v4,1,0.673466,0.177575,[8 5] ; [42 34],[7.30337079 5.69662921] ; [42.69662921 33.30337079],0
d2,1,0.694139,0.154642,[5 9] ; [31 44],[5.66292135 8.33707865] ; [30.33707865 44.66292135],0
u2,1,0.705203,0.143116,[3 4] ; [12 22],[2.56097561 4.43902439] ; [12.43902439 21.56097561],0
b5,1,0.720244,0.128259,[6 8] ; [37 40],[6.61538462 7.38461538] ; [36.38461538 40.61538462],0
v2,1,0.736467,0.113256,[ 3 11] ; [19 55],[ 3.5 10.5] ; [18.5 55.5],0
a2,1,0.783902,0.075207,[ 2 12] ; [ 9 68],[ 1.69230769 12.30769231] ; [ 9.30769231 67.69230769],0
r1,1,0.86078,0.030759,[ 4 10] ; [20 56],[ 3.73333333 10.26666667] ; [20.26666667 55.73333333],0
n3,1,0.904537,0.014384,[3 3] ; [18 20],[2.86363636 3.13636364] ; [18.13636364 19.86363636],0
a4,1,0.913354,0.011839,[5 9] ; [26 50],[4.82222222 9.17777778] ; [26.17777778 49.82222222],0
