Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.681889,[ 3 72] ; [190  88],[41.00566572 33.99433428] ; [151.99433428 126.00566572],1
d5,1,0.0,66.980746,[32 43] ; [242  36],[58.21529745 16.78470255] ; [215.78470255  62.21529745],1
d3,1,0.0,44.346929,[25 50] ; [207  71],[49.2917847 25.7082153] ; [182.7082153  95.2917847],1
r3,1,0.0,34.198428,[54 20] ; [264  13],[67.04273504  6.95726496] ; [250.95726496  26.04273504],1
d2,1,0.0,27.470404,[16 59] ; [153 123],[36.11111111 38.88888889] ; [132.88888889 143.11111111],1
a3,1,1e-05,19.603775,[35 38] ; [208  70],[50.53846154 22.46153846] ; [192.46153846  85.53846154],1
a5,1,5.2e-05,16.364155,[40 35] ; [214  64],[53.96600567 21.03399433] ; [200.03399433  77.96600567],1
a7,1,0.000129,14.660217,[38 37] ; [205  73],[51.62889518 23.37110482] ; [191.37110482  86.62889518],1
r4,1,0.000177,14.056297,[52 23] ; [243  35],[62.67705382 12.32294618] ; [232.32294618  45.67705382],1
a4,1,0.000277,13.221452,[19 54] ; [138 139],[32.74571429 40.25428571] ; [124.25428571 152.74571429],1
v2,1,0.000411,12.48253,[21 47] ; [146 120],[34. 34.] ; [133. 133.],1
p11,1,0.00089,11.044301,[45 30] ; [219  59],[56.09065156 18.90934844] ; [207.90934844  70.09065156],1
u1,1,0.001549,10.018885,[ 2 73] ; [ 47 231],[10.41076487 64.58923513] ; [ 38.58923513 239.41076487],0
a2,1,0.003188,8.696588,[ 7 68] ; [ 70 208],[16.35977337 58.64022663] ; [ 60.64022663 217.35977337],0
r1,1,0.003534,8.508955,[48 27] ; [221  55],[57.47863248 17.52136752] ; [211.52136752  64.47863248],0
n6,1,0.004885,7.92163,[54 21] ; [236  39],[62.14285714 12.85714286] ; [227.85714286  47.14285714],0
p1,1,0.007448,7.161624,[10 65] ; [ 13 263],[ 4.91452991 70.08547009] ; [ 18.08547009 257.91452991],0
v4,1,0.017938,5.602199,[60 13] ; [253  23],[65.46991404  7.53008596] ; [247.53008596  28.46991404],0
p9,1,0.018659,5.533171,[48 24] ; [217  55],[55.46511628 16.53488372] ; [209.53488372  62.46511628],0
u2,1,0.022056,5.241395,[15 25] ; [41 27],[20.74074074 19.25925926] ; [35.25925926 32.74074074],0
p10,1,0.024406,5.065552,[45 27] ; [209  67],[52.55172414 19.44827586] ; [201.44827586  74.55172414],0
s4,1,0.033966,4.496405,[15 59] ; [ 30 244],[ 9.56896552 64.43103448] ; [ 35.43103448 238.56896552],0
s8,1,0.037666,4.320036,[21 54] ; [114 163],[28.76420455 46.23579545] ; [106.23579545 170.76420455],0
u3,1,0.051304,3.798314,[14 26] ; [38 32],[18.90909091 21.09090909] ; [33.09090909 36.90909091],0
r2,1,0.056353,3.641582,[64 10] ; [252  18],[67.97674419  6.02325581] ; [248.02325581  21.97674419],0
s2,1,0.058877,3.568743,[26 47] ; [132 143],[33.14367816 39.85632184] ; [124.85632184 150.14367816],0
p4,1,0.060635,3.51993,[22 53] ; [113 161],[29.01146132 45.98853868] ; [105.98853868 168.01146132],0
b3,1,0.064416,3.419872,[10 32] ; [ 68 106],[15.16666667 26.83333333] ; [ 62.83333333 111.16666667],0
b2,1,0.064416,3.419872,[10 32] ; [ 68 106],[15.16666667 26.83333333] ; [ 62.83333333 111.16666667],0
p7,1,0.085843,2.950658,[29 43] ; [139 130],[35.47214076 36.52785924] ; [132.52785924 136.47214076],0
p2,1,0.119205,2.427729,[52 23] ; [216  61],[57.10227273 17.89772727] ; [210.89772727  66.10227273],0
s6,1,0.155884,2.01371,[40 33] ; [175  99],[45.23054755 27.76945245] ; [169.76945245 104.23054755],0
s1,1,0.165042,1.927414,[ 5 67] ; [  9 263],[ 2.93023256 69.06976744] ; [ 11.06976744 260.93023256],0
s7,1,0.197508,1.660704,[26 44] ; [123 146],[30.76696165 39.23303835] ; [118.23303835 150.76696165],0
s5,1,0.200398,1.639472,[15 57] ; [ 76 192],[19.27058824 52.72941176] ; [ 71.72941176 196.27058824],0
a6,1,0.204564,1.609484,[44 31] ; [185  93],[48.65439093 26.34560907] ; [180.34560907  97.65439093],0
v3,1,0.291344,1.113399,[21 51] ; [ 96 172],[24.77647059 47.22352941] ; [ 92.22352941 175.77647059],0
n5,1,0.323369,0.97527,[65 10] ; [225  50],[62.14285714 12.85714286] ; [227.85714286  47.14285714],0
s3,1,0.327878,0.957261,[34 38] ; [145 125],[37.68421053 34.31578947] ; [141.31578947 128.68421053],0
a8,1,0.336752,0.922756,[ 9 58] ; [ 47 208],[11.65217391 55.34782609] ; [ 44.34782609 210.65217391],0
b4,1,0.337638,0.91938,[41 34] ; [169 109],[44.61756374 30.38243626] ; [165.38243626 112.61756374],0
n1,1,0.344673,0.892972,[14 13] ; [28 40],[11.93684211 15.06315789] ; [30.06315789 37.93684211],0
p6,1,0.401166,0.704829,[16 56] ; [ 74 199],[18.7826087 53.2173913] ; [ 71.2173913 201.7826087],0
p5,1,0.43097,0.620209,[ 3 71] ; [ 18 259],[ 4.42735043 69.57264957] ; [ 16.57264957 260.42735043],0
b5,1,0.439951,0.596411,[43 32] ; [173 105],[45.89235127 29.10764873] ; [170.10764873 107.89235127],0
p8,1,0.44416,0.585512,[24 48] ; [104 168],[26.79069767 45.20930233] ; [101.20930233 170.79069767],0
v1,1,0.47718,0.505302,[32 41] ; [131 139],[34.6909621 38.3090379] ; [128.3090379 141.6909621],0
b1,1,0.54485,0.366625,[29 46] ; [ 97 181],[26.77053824 48.22946176] ; [ 99.22946176 178.77053824],0
