Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,82.793845,[352   9] ; [44 23],[334.00934579  26.99065421] ; [61.99065421  5.00934579],1
r2,1,0.0,26.149863,[350   7] ; [54 10],[342.58432304  14.41567696] ; [61.41567696  2.58432304],1
a5,1,7e-06,20.197341,[302  59] ; [40 27],[288.46261682  72.53738318] ; [53.53738318 13.46261682],1
v4,1,1.4e-05,18.823083,[350   8] ; [57  9],[343.64622642  14.35377358] ; [63.35377358  2.64622642],1
a6,1,0.000187,13.95379,[264  95] ; [34 33],[251.1314554 107.8685446] ; [46.8685446 20.1314554],1
u1,1,0.000256,13.366638,[ 88 273] ; [ 3 64],[ 76.7546729 284.2453271] ; [14.2453271 52.7546729],1
a7,1,0.000929,10.963137,[283  77] ; [40 27],[272.31850117  87.68149883] ; [50.68149883 16.31850117],1
a2,1,0.003915,8.322944,[104 257] ; [ 8 59],[ 94.46728972 266.53271028] ; [17.53271028 49.46728972],0
r3,1,0.016768,5.720532,[354   5] ; [63  4],[351.41549296   7.58450704] ; [65.58450704  1.41549296],0
a4,1,0.036428,4.376971,[179 181] ; [24 43],[171.14754098 188.85245902] ; [31.85245902 35.14754098],0
a3,1,0.066448,3.368645,[284  76] ; [46 21],[278.22014052  81.77985948] ; [51.77985948 15.22014052],0
s8,1,0.076241,3.143276,[186 171] ; [27 40],[179.34198113 177.65801887] ; [33.65801887 33.34198113],0
n6,1,0.092356,2.832816,[318  38] ; [55 12],[313.91962175  42.08037825] ; [59.08037825  7.91962175],0
b1,1,0.136569,2.216193,[112 249] ; [27 40],[117.24065421 243.75934579] ; [21.75934579 45.24065421],0
d2,1,0.157479,1.998265,[195 165] ; [30 37],[189.69555035 170.30444965] ; [35.30444965 31.69555035],0
p10,1,0.162053,1.954959,[335  26] ; [57  8],[332.18779343  28.81220657] ; [59.81220657  5.18779343],0
p6,1,0.163951,1.937404,[146 214] ; [31 31],[150.99526066 209.00473934] ; [26.00473934 35.99526066],0
a8,1,0.175066,1.839016,[ 53 269] ; [ 6 56],[ 49.47395833 272.52604167] ; [ 9.52604167 52.47395833],0
a1,1,0.23662,1.400618,[ 19 342] ; [ 6 61],[ 21.0864486 339.9135514] ; [ 3.9135514 63.0864486],0
s7,1,0.237582,1.394887,[196 151] ; [30 32],[191.7408313 155.2591687] ; [34.2591687 27.7408313],0
p4,1,0.278292,1.175414,[235 124] ; [38 27],[231.14858491 127.85141509] ; [41.85141509 23.14858491],0
p12,1,0.305224,1.051228,[ 43 318] ; [ 5 61],[ 40.58079625 320.41920375] ; [ 7.41920375 58.58079625],0
p2,1,0.352528,0.864337,[316  45] ; [55 11],[313.6557377  47.3442623] ; [57.3442623  8.6557377],0
d4,1,0.355789,0.852702,[311  49] ; [55 12],[308.57142857  51.42857143] ; [57.42857143  9.57142857],0
v3,1,0.364134,0.823586,[202 149] ; [34 32],[198.64748201 152.35251799] ; [37.35251799 28.64748201],0
b2,1,0.396688,0.718344,[ 89 133] ; [15 30],[ 86.47191011 135.52808989] ; [17.52808989 27.47191011],0
b3,1,0.396688,0.718344,[ 89 133] ; [15 30],[ 86.47191011 135.52808989] ; [17.52808989 27.47191011],0
p8,1,0.407434,0.686275,[207 150] ; [33 30],[204. 153.] ; [36. 27.],0
s5,1,0.43946,0.597693,[135 215] ; [20 40],[132.31707317 217.68292683] ; [22.68292683 37.31707317],0
s3,1,0.454994,0.558182,[207 150] ; [35 31],[204.24113475 152.75886525] ; [37.75886525 28.24113475],0
n5,1,0.457739,0.551417,[286  71] ; [51 16],[283.74764151  73.25235849] ; [53.25235849 13.74764151],0
b4,1,0.464498,0.535034,[209 152] ; [42 25],[211.70794393 149.29205607] ; [39.29205607 27.70794393],0
s1,1,0.473699,0.513335,[  6 350] ; [ 2 65],[  6.73286052 349.26713948] ; [ 1.26713948 65.73286052],0
u4,1,0.478998,0.501144,[ 11 350] ; [ 1 66],[ 10.12149533 350.87850467] ; [ 1.87850467 65.12149533],0
p7,1,0.480663,0.497358,[252 103] ; [44 22],[249.59619952 105.40380048] ; [46.40380048 19.59619952],0
d1,1,0.482533,0.493132,[237 124] ; [41 26],[234.48130841 126.51869159] ; [43.51869159 23.48130841],0
v1,1,0.507679,0.438848,[235 118] ; [46 19],[237.30382775 115.69617225] ; [43.69617225 21.30382775],0
s4,1,0.510752,0.432525,[ 53 306] ; [12 55],[ 54.77699531 304.22300469] ; [10.22300469 56.77699531],0
u2,1,0.534101,0.386583,[42 34] ; [10 11],[40.74226804 35.25773196] ; [11.25773196  9.74226804],0
s2,1,0.546242,0.364092,[196 162] ; [34 33],[193.74117647 164.25882353] ; [36.25882353 30.74117647],0
b5,1,0.572545,0.318442,[213 148] ; [42 25],[215.0817757 145.9182243] ; [39.9182243 27.0817757],0
d5,1,0.587001,0.295053,[310  50] ; [56 11],[308.57142857  51.42857143] ; [57.42857143  9.57142857],0
d3,1,0.624315,0.23985,[263  97] ; [47 20],[261.35831382  98.64168618] ; [48.64168618 18.35831382],0
p5,1,0.673241,0.177834,[ 47 314] ; [10 57],[ 48.0771028 312.9228972] ; [ 8.9228972 58.0771028],0
p3,1,0.686527,0.162871,[206 154] ; [36 30],[204.50704225 155.49295775] ; [37.49295775 28.50704225],0
n4,1,0.701814,0.146591,[292  68] ; [53 14],[290.86651054  69.13348946] ; [54.13348946 12.86651054],0
p1,1,0.75607,0.096501,[ 31 329] ; [ 5 62],[ 30.35128806 329.64871194] ; [ 5.64871194 61.35128806],0
p11,1,0.759833,0.093453,[307  54] ; [56 11],[306.17523364  54.82476636] ; [56.82476636 10.17523364],0
s6,1,0.788741,0.071795,[255 104] ; [43 19],[254.11401425 104.88598575] ; [43.88598575 18.11401425],0
u3,1,0.830028,0.046082,[46 31] ; [12  9],[45.57142857 31.42857143] ; [12.42857143  8.57142857],0
n3,1,0.94677,0.004457,[46 13] ; [17  5],[45.88888889 13.11111111] ; [17.11111111  4.88888889],0
n2,1,0.94677,0.004457,[46 13] ; [17  5],[45.88888889 13.11111111] ; [17.11111111  4.88888889],0
n1,1,0.973651,0.001091,[19 40] ; [ 7 15],[18.9382716 40.0617284] ; [ 7.0617284 14.9382716],0
