Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,41.189323,[110  17] ; [156 134],[81.01199041 45.98800959] ; [184.98800959 105.01199041],1
s2,1,0.0,32.015348,[86 45] ; [104 185],[59.26190476 71.73809524] ; [130.73809524 158.26190476],1
s7,1,7e-06,20.220283,[72 55] ; [ 93 188],[51.36029412 75.63970588] ; [113.63970588 167.36029412],1
p6,1,3.6e-05,17.096083,[64 65] ; [ 82 204],[45.38313253 83.61686747] ; [100.61686747 185.38313253],1
p5,1,0.000109,14.981214,[ 21 109] ; [ 14 275],[ 10.85918854 119.14081146] ; [ 24.14081146 264.85918854],1
s4,1,0.000304,13.046939,[36 91] ; [ 39 249],[ 22.95180723 104.04819277] ; [ 52.04819277 235.95180723],1
s3,1,0.000875,11.074979,[82 48] ; [132 158],[66.23809524 63.76190476] ; [147.76190476 142.23809524],1
p3,1,0.001044,10.748037,[73 57] ; [113 177],[57.57142857 72.42857143] ; [128.42857143 161.57142857],0
p7,1,0.003179,8.701792,[92 33] ; [165 118],[78.7377451 46.2622549] ; [178.2622549 104.7377451],0
p12,1,0.003329,8.617532,[ 13 116] ; [  9 279],[  6.8057554 122.1942446] ; [ 15.1942446 272.8057554],0
v1,1,0.005864,7.591643,[70 59] ; [112 170],[57.12408759 71.87591241] ; [124.87591241 157.12408759],0
d4,1,0.006124,7.51344,[114  17] ; [219  72],[103.37203791  27.62796209] ; [229.62796209  61.37203791],0
b5,1,0.008716,6.880153,[66 65] ; [186 105],[78.22748815 52.77251185] ; [173.77251185 117.22748815],0
p10,1,0.013095,6.156169,[116  14] ; [229  60],[107.04057279  22.95942721] ; [237.95942721  51.04057279],0
p9,1,0.013917,6.048623,[117  11] ; [238  52],[108.70813397  19.29186603] ; [246.29186603  43.70813397],0
n1,1,0.018249,5.572123,[14 11] ; [21 50],[ 9.11458333 15.88541667] ; [25.88541667 45.11458333],0
d1,1,0.030848,4.66138,[77 54] ; [138 153],[66.74170616 64.25829384] ; [148.25829384 142.74170616],0
