Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000127,14.683981,[32 18] ; [ 8 28],[23.25581395 26.74418605] ; [16.74418605 19.25581395],1
r2,1,0.000316,12.973963,[47  4] ; [19 13],[40.55421687 10.44578313] ; [25.44578313  6.55421687],1
n6,1,0.00043,12.395804,[47  4] ; [22 14],[40.44827586 10.55172414] ; [28.55172414  7.44827586],1
p10,1,0.00067,11.569444,[43  8] ; [17 17],[36. 15.] ; [24. 10.],1
b1,1,0.001141,10.58373,[16 35] ; [24 12],[23.44827586 27.55172414] ; [16.55172414 19.44827586],0
r3,1,0.005444,7.725731,[50  1] ; [29  7],[46.31034483  4.68965517] ; [32.68965517  3.31034483],0
p9,1,0.023959,5.097579,[44  7] ; [23 12],[39.73255814 11.26744186] ; [27.26744186  7.73255814],0
s5,1,0.028242,4.813223,[17 28] ; [ 5 28],[12.69230769 32.30769231] ; [ 9.30769231 23.69230769],0
p7,1,0.03306,4.542672,[35 15] ; [17 19],[30.23255814 19.76744186] ; [21.76744186 14.23255814],0
p2,1,0.041783,4.143965,[42  9] ; [22 13],[37.95348837 13.04651163] ; [26.04651163  8.95348837],0
p8,1,0.061964,3.484029,[26 23] ; [11 23],[21.84337349 27.15662651] ; [15.15662651 18.84337349],0
p3,1,0.076013,3.148148,[28 23] ; [12 22],[24. 27.] ; [16. 18.],0
s3,1,0.080351,3.057778,[29 21] ; [14 22],[25. 25.] ; [18. 18.],0
p4,1,0.081315,3.038422,[31 19] ; [15 20],[27.05882353 22.94117647] ; [18.94117647 16.05882353],0
n4,1,0.085588,2.955453,[41 10] ; [23 13],[37.51724138 13.48275862] ; [26.48275862  9.51724138],0
b4,1,0.089746,2.878919,[36 15] ; [19 17],[32.24137931 18.75862069] ; [22.75862069 13.24137931],0
v4,1,0.09688,2.756169,[46  5] ; [27  8],[43.29069767  7.70930233] ; [29.70930233  5.29069767],0
d4,1,0.103513,2.650568,[44  7] ; [26 10],[41.03448276  9.96551724] ; [28.96551724  7.03448276],0
d5,1,0.107485,2.590809,[45  6] ; [27  9],[42.20689655  8.79310345] ; [29.79310345  6.20689655],0
p6,1,0.136793,2.213665,[24 24] ; [11 22],[20.74074074 27.25925926] ; [14.25925926 18.74074074],0
s8,1,0.143401,2.141076,[22 29] ; [10 26],[18.75862069 32.24137931] ; [13.24137931 22.75862069],0
p5,1,0.144532,2.12903,[ 8 43] ; [ 2 34],[ 5.86206897 45.13793103] ; [ 4.13793103 31.86206897],0
s1,1,0.168858,1.893049,[ 1 49] ; [ 3 33],[ 2.3255814 47.6744186] ; [ 1.6744186 34.3255814],0
n5,1,0.183368,1.770116,[38 13] ; [22 14],[35.17241379 15.82758621] ; [24.82758621 11.17241379],0
v1,1,0.191467,1.706296,[35 16] ; [18 15],[32.17857143 18.82142857] ; [20.82142857 12.17857143],0
s4,1,0.301453,1.067756,[ 7 44] ; [ 8 28],[ 8.79310345 42.20689655] ; [ 6.20689655 29.79310345],0
s7,1,0.30238,1.063668,[23 25] ; [12 21],[20.74074074 27.25925926] ; [14.25925926 18.74074074],0
b2,1,0.312711,1.01919,[13 19] ; [ 6 16],[11.25925926 20.74074074] ; [ 7.74074074 14.25925926],0
b3,1,0.312711,1.01919,[13 19] ; [ 6 16],[11.25925926 20.74074074] ; [ 7.74074074 14.25925926],0
p12,1,0.331689,0.942291,[ 4 47] ; [ 1 34],[ 2.96511628 48.03488372] ; [ 2.03488372 32.96511628],0
a1,1,0.377193,0.779832,[ 3 48] ; [ 4 32],[ 4.10344828 46.89655172] ; [ 2.89655172 33.10344828],0
a7,1,0.388963,0.742182,[33 18] ; [20 16],[31.06896552 19.93103448] ; [21.93103448 14.06896552],0
a8,1,0.452171,0.565205,[ 5 42] ; [ 2 32],[ 4.0617284 42.9382716] ; [ 2.9382716 31.0617284],0
d2,1,0.456895,0.55349,[20 31] ; [17 19],[21.68965517 29.31034483] ; [15.31034483 20.68965517],0
n3,1,0.469094,0.52411,[10  4] ; [14  3],[10.83870968  3.16129032] ; [13.16129032  3.83870968],0
p11,1,0.505046,0.444317,[40 11] ; [26 10],[38.68965517 12.31034483] ; [27.31034483  8.68965517],0
d3,1,0.510054,0.433957,[36 15] ; [23 13],[34.5862069 16.4137931] ; [24.4137931 11.5862069],0
n1,1,0.560714,0.338469,[4 8] ; [ 4 13],[3.31034483 8.68965517] ; [ 4.68965517 12.31034483],0
b5,1,0.575213,0.314037,[31 20] ; [24 12],[32.24137931 18.75862069] ; [22.75862069 13.24137931],0
d1,1,0.575507,0.313554,[30 21] ; [19 17],[28.72413793 22.27586207] ; [20.27586207 15.72413793],0
u2,1,0.611179,0.258462,[9 9] ; [4 6],[8.35714286 9.64285714] ; [4.64285714 5.35714286],0
a3,1,0.644243,0.213235,[33 18] ; [25 11],[34. 17.] ; [24. 12.],0
u1,1,0.678347,0.171992,[ 4 47] ; [ 2 34],[ 3.51724138 47.48275862] ; [ 2.48275862 33.51724138],0
p1,1,0.678347,0.171992,[ 4 47] ; [ 2 34],[ 3.51724138 47.48275862] ; [ 2.48275862 33.51724138],0
n2,1,0.749518,0.101936,[10  4] ; [13  4],[10.38709677  3.61290323] ; [12.61290323  4.38709677],0
a2,1,0.769049,0.086212,[ 6 45] ; [ 5 31],[ 6.44827586 44.55172414] ; [ 4.55172414 31.44827586],0
u3,1,0.812126,0.056494,[9 9] ; [5 6],[8.68965517 9.31034483] ; [5.31034483 5.68965517],0
a4,1,0.849695,0.035913,[18 33] ; [12 24],[17.5862069 33.4137931] ; [12.4137931 23.5862069],0
s6,1,0.85787,0.032072,[29 17] ; [22 14],[28.6097561 17.3902439] ; [22.3902439 13.6097561],0
a5,1,0.89131,0.018672,[29 22] ; [21 15],[29.31034483 21.68965517] ; [20.68965517 15.31034483],0
a6,1,0.951858,0.003645,[28 23] ; [20 16],[28.13793103 22.86206897] ; [19.86206897 16.13793103],0
s2,1,0.988002,0.000226,[24 27] ; [17 19],[24.03448276 26.96551724] ; [16.96551724 19.03448276],0
