Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.00078,11.287935,[ 1 72] ; [2 6],[ 2.7037037 70.2962963] ; [0.2962963 7.7037037],1
p3,1,0.008765,6.870062,[24 49] ; [7 2],[27.59756098 45.40243902] ; [3.40243902 5.59756098],0
s5,1,0.015503,5.858424,[ 9 62] ; [3 3],[11.06493506 59.93506494] ; [0.93506494 5.06493506],0
p1,1,0.022955,5.171911,[ 6 67] ; [3 6],[ 8.01219512 64.98780488] ; [0.98780488 8.01219512],0
r1,1,0.02423,5.078096,[18 55] ; [5 3],[20.72839506 52.27160494] ; [2.27160494 5.72839506],0
p8,1,0.037378,4.333099,[23 50] ; [6 3],[25.81707317 47.18292683] ; [3.18292683 5.81707317],0
a7,1,0.059172,3.56044,[32 40] ; [7 2],[34.66666667 37.33333333] ; [4.33333333 4.66666667],0
a2,1,0.063126,3.453283,[ 8 65] ; [3 6],[ 9.79268293 63.20731707] ; [1.20731707 7.79268293],0
u1,1,0.063126,3.453283,[ 8 65] ; [3 6],[ 9.79268293 63.20731707] ; [1.20731707 7.79268293],0
a6,1,0.077325,3.120244,[34 39] ; [7 2],[36.5 36.5] ; [4.5 4.5],0
d2,1,0.083024,3.004695,[26 45] ; [6 3],[28.4 42.6] ; [3.6 5.4],0
p6,1,0.085192,2.962963,[16 56] ; [4 4],[18. 54.] ; [2. 6.],0
s7,1,0.111723,2.529674,[23 45] ; [5 3],[25.05263158 42.94736842] ; [2.94736842 5.05263158],0
p11,1,0.122459,2.385583,[46 27] ; [8 1],[48.07317073 24.92682927] ; [5.92682927 3.07317073],0
d1,1,0.123134,2.377,[29 44] ; [6 3],[31.15853659 41.84146341] ; [3.84146341 5.15853659],0
b2,1,0.12411,2.364667,[12 31] ; [4 3],[13.76 29.24] ; [2.24 4.76],0
b3,1,0.12411,2.364667,[12 31] ; [4 3],[13.76 29.24] ; [2.24 4.76],0
d5,1,0.139943,2.178581,[47 26] ; [8 1],[48.96341463 24.03658537] ; [6.03658537 2.96341463],0
d3,1,0.143413,2.140956,[38 35] ; [7 2],[40.06097561 32.93902439] ; [4.93902439 4.06097561],0
v1,1,0.143667,2.138231,[21 49] ; [4 3],[22.72727273 47.27272727] ; [2.27272727 4.72727273],0
p7,1,0.169944,1.883437,[23 48] ; [5 4],[24.85 46.15] ; [3.15 5.85],0
a5,1,0.188416,1.729962,[40 33] ; [7 2],[41.84146341 31.15853659] ; [5.15853659 3.84146341],0
a4,1,0.189843,1.718833,[24 48] ; [5 4],[25.77777778 46.22222222] ; [3.22222222 5.77777778],0
u3,1,0.198959,1.65,[ 9 21] ; [2 1],[10. 20.] ; [1. 2.],0
s3,1,0.199181,1.64837,[23 47] ; [4 3],[24.54545455 45.45454545] ; [2.45454545 4.54545455],0
p2,1,0.204495,1.609974,[50 23] ; [8 1],[51.63414634 21.36585366] ; [6.36585366 2.63414634],0
p4,1,0.207857,1.586291,[32 40] ; [6 3],[33.77777778 38.22222222] ; [4.22222222 4.77777778],0
s1,1,0.357554,0.846466,[ 3 70] ; [1 8],[ 3.56097561 69.43902439] ; [0.43902439 8.56097561],0
a1,1,0.357554,0.846466,[ 3 70] ; [1 8],[ 3.56097561 69.43902439] ; [0.43902439 8.56097561],0
b5,1,0.407957,0.684746,[43 30] ; [4 5],[41.84146341 31.15853659] ; [5.15853659 3.84146341],0
n4,1,0.423987,0.639237,[47 26] ; [7 2],[48.07317073 24.92682927] ; [5.92682927 3.07317073],0
v3,1,0.431348,0.61919,[18 55] ; [3 5],[18.92592593 54.07407407] ; [2.07407407 5.92592593],0
s8,1,0.431348,0.61919,[18 55] ; [3 5],[18.92592593 54.07407407] ; [2.07407407 5.92592593],0
b1,1,0.504986,0.444443,[32 41] ; [5 4],[32.93902439 40.06097561] ; [4.06097561 4.93902439],0
r3,1,0.575307,0.313883,[48 23] ; [4 3],[47.33333333 23.66666667] ; [4.66666667 2.33333333],0
n5,1,0.605725,0.266447,[50 22] ; [7 2],[50.66666667 21.33333333] ; [6.33333333 2.66666667],0
a3,1,0.63144,0.230114,[42 30] ; [6 3],[42.66666667 29.33333333] ; [5.33333333 3.66666667],0
b4,1,0.663297,0.189543,[46 27] ; [5 4],[45.40243902 27.59756098] ; [5.59756098 3.40243902],0
v2,1,0.699523,0.148969,[30 40] ; [4 4],[30.51282051 39.48717949] ; [3.48717949 4.51282051],0
s2,1,0.797976,0.065519,[24 48] ; [2 5],[23.69620253 48.30379747] ; [2.30379747 4.69620253],0
n3,1,0.805293,0.060764,[19 13] ; [2 1],[19.2 12.8] ; [1.8 1.2],0
n1,1,0.916676,0.010946,[12 21] ; [1 2],[11.91666667 21.08333333] ; [1.08333333 1.91666667],0
s6,1,0.927952,0.008176,[30 43] ; [3 4],[30.1125 42.8875] ; [2.8875 4.1125],0
v4,1,0.973599,0.001095,[51 21] ; [5 2],[51.03797468 20.96202532] ; [4.96202532 2.03797468],0
r2,1,0.991462,0.000115,[39 29] ; [4 3],[38.98666667 29.01333333] ; [4.01333333 2.98666667],0
u2,1,1.0,0.0,[10 20] ; [1 2],[10. 20.] ; [1. 2.],0
