Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.272553,[ 54 115] ; [53 24],[73.50813008 95.49186992] ; [33.49186992 43.50813008],1
s8,1,0.004837,7.939535,[ 36 140] ; [29 49],[ 45.03937008 130.96062992] ; [19.96062992 58.03937008],0
a7,1,0.00651,7.403481,[112  64] ; [63 15],[121.25984252  54.74015748] ; [53.74015748 24.25984252],0
v1,1,0.014938,5.923794,[ 57 115] ; [38 39],[ 65.62248996 106.37751004] ; [29.37751004 47.62248996],0
p12,1,0.015984,5.804685,[  5 168] ; [ 8 71],[  8.92460317 164.07539683] ; [ 4.07539683 74.92460317],0
a3,1,0.016609,5.737255,[98 76] ; [57 22],[106.60079051  67.39920949] ; [48.39920949 30.60079051],0
s6,1,0.020917,5.333662,[77 96] ; [47 31],[85.46613546 87.53386454] ; [38.53386454 39.46613546],0
p6,1,0.050191,3.835064,[ 13 162] ; [12 66],[ 17.29249012 157.70750988] ; [ 7.70750988 70.29249012],0
b4,1,0.059529,3.550453,[103  73] ; [56 23],[109.74117647  66.25882353] ; [49.25882353 29.74117647],0
r2,1,0.064073,3.428689,[145  28] ; [73  6],[149.65873016  23.34126984] ; [68.34126984 10.65873016],0
d5,1,0.077042,3.126217,[119  57] ; [62 17],[124.9254902  51.0745098] ; [56.0745098 22.9254902],0
s2,1,0.087404,2.921551,[ 54 119] ; [33 45],[ 59.96414343 113.03585657] ; [27.03585657 50.96414343],0
d1,1,0.092588,2.828798,[78 98] ; [44 35],[84.20392157 91.79607843] ; [37.79607843 41.20392157],0
r4,1,0.101231,2.686045,[123  53] ; [63 16],[128.37647059  47.62352941] ; [57.62352941 21.37647059],0
p5,1,0.104532,2.635002,[  4 172] ; [ 5 74],[  6.21176471 169.78823529] ; [ 2.78823529 76.21176471],0
s4,1,0.109822,2.556775,[ 34 140] ; [ 9 70],[ 29.57312253 144.42687747] ; [13.42687747 65.57312253],0
a1,1,0.113408,2.50608,[  7 169] ; [ 7 72],[  9.6627451 166.3372549] ; [ 4.3372549 74.6627451],0
v4,1,0.113886,2.499458,[141  34] ; [70  9],[145.37401575  29.62598425] ; [65.62598425 13.37401575],0
p1,1,0.116092,2.469266,[  7 168] ; [ 7 72],[  9.64566929 165.35433071] ; [ 4.35433071 74.64566929],0
n4,1,0.133828,2.247534,[110  66] ; [57 22],[115.2627451  60.7372549] ; [51.7372549 27.2627451],0
p4,1,0.142916,2.146277,[ 37 139] ; [23 55],[ 41.57480315 134.42519685] ; [18.42519685 59.57480315],0
u2,1,0.147501,2.097902,[36 42] ; [14  8],[39. 39.] ; [11. 11.],0
s5,1,0.159094,1.982821,[ 29 139] ; [19 57],[ 33.04918033 134.95081967] ; [14.95081967 61.04918033],0
r3,1,0.21373,1.545978,[144  31] ; [69  9],[147.33201581  27.66798419] ; [65.66798419 12.33201581],0
d3,1,0.224723,1.473955,[104  72] ; [53 26],[108.36078431  67.63921569] ; [48.63921569 30.36078431],0
s7,1,0.231218,1.433353,[ 52 119] ; [29 47],[ 56.07692308 114.92307692] ; [24.92307692 51.07692308],0
d4,1,0.234659,1.412394,[130  46] ; [63 15],[133.73228346  42.26771654] ; [59.26771654 18.73228346],0
r1,1,0.246319,1.344063,[114  62] ; [57 22],[118.02352941  57.97647059] ; [52.97647059 26.02352941],0
a5,1,0.24728,1.338604,[107  69] ; [54 25],[111.12156863  64.87843137] ; [49.87843137 29.12156863],0
d2,1,0.260668,1.265204,[ 73 102] ; [38 39],[77.08333333 97.91666667] ; [33.91666667 43.08333333],0
u3,1,0.304497,1.054394,[40 38] ; [14  8],[42.12 35.88] ; [11.88 10.12],0
n5,1,0.30809,1.038846,[108  67] ; [54 25],[111.61417323  63.38582677] ; [50.38582677 28.61417323],0
b1,1,0.310102,1.030242,[ 65 111] ; [24 55],[ 61.42745098 114.57254902] ; [27.57254902 51.42745098],0
a2,1,0.332463,0.93928,[ 31 145] ; [18 61],[ 33.81960784 142.18039216] ; [15.18039216 63.81960784],0
n3,1,0.347678,0.881914,[41 29] ; [16  7],[42.90322581 27.09677419] ; [14.09677419  8.90322581],0
p10,1,0.357524,0.84657,[104  69] ; [51 26],[107.26  65.74] ; [47.74 29.26],0
a6,1,0.366863,0.814262,[110  66] ; [54 25],[113.19215686  62.80784314] ; [50.80784314 28.19215686],0
p9,1,0.458987,0.548365,[115  55] ; [55 21],[117.4796748  52.5203252] ; [52.5203252 23.4796748],0
n1,1,0.474996,0.510331,[29 43] ; [ 7 15],[27.57446809 44.42553191] ; [ 8.42553191 13.57446809],0
p8,1,0.482847,0.492426,[ 33 141] ; [18 61],[ 35.07509881 138.92490119] ; [15.92490119 63.07509881],0
