Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,34.332727,[287  43] ; [38 29],[270.1511335  59.8488665] ; [54.8488665 12.1511335],1
p10,1,6e-06,20.587266,[257  69] ; [35 32],[242.21882952  83.78117048] ; [49.78117048 17.21882952],1
p9,1,5.7e-05,16.185771,[261  63] ; [38 28],[248.4  75.6] ; [50.6 15.4],1
s6,1,0.000473,12.218559,[179 144] ; [21 45],[166.06683805 156.93316195] ; [33.93316195 32.06683805],1
p4,1,0.004444,8.092662,[187 141] ; [25 41],[176.48730964 151.51269036] ; [35.51269036 30.48730964],0
a8,1,0.00874,6.8753,[ 48 252] ; [ 2 59],[ 41.55124654 258.44875346] ; [ 8.44875346 52.55124654],0
s5,1,0.021235,5.307367,[ 86 237] ; [ 8 54],[ 78.86233766 244.13766234] ; [15.13766234 46.86233766],0
p5,1,0.049773,3.849094,[ 35 294] ; [ 2 65],[ 30.73989899 298.26010101] ; [ 6.26010101 60.73989899],0
p8,1,0.050564,3.822669,[156 169] ; [23 43],[148.78516624 176.21483376] ; [30.21483376 35.78516624],0
v1,1,0.050647,3.819925,[161 164] ; [24 42],[153.77237852 171.22762148] ; [31.22762148 34.77237852],0
v3,1,0.052088,3.77294,[116 206] ; [15 49],[109.27979275 212.72020725] ; [21.72020725 42.27979275],0
p7,1,0.059118,3.561948,[190 133] ; [31 36],[183.03333333 139.96666667] ; [37.96666667 29.03333333],0
u1,1,0.064096,3.428108,[ 54 278] ; [ 5 62],[ 49.09273183 282.90726817] ; [ 9.90726817 57.09273183],0
p11,1,0.07453,3.180314,[257  75] ; [45 22],[251.28822055  80.71177945] ; [50.71177945 16.28822055],0
a1,1,0.10003,2.705058,[ 22 310] ; [ 1 66],[ 19.13784461 312.86215539] ; [ 3.86215539 63.13784461],0
d2,1,0.10012,2.703636,[153 174] ; [24 43],[146.90101523 180.09898477] ; [30.09898477 36.90101523],0
b1,1,0.147042,2.102676,[127 205] ; [32 35],[132.30075188 199.69924812] ; [26.69924812 40.30075188],0
d4,1,0.147327,2.099713,[248  81] ; [56 11],[252.56565657  76.43434343] ; [51.43434343 15.56565657],0
n3,1,0.196539,1.66791,[50 21] ; [13  2],[52.01162791 18.98837209] ; [10.98837209  4.01162791],0
d1,1,0.20204,1.627565,[177 155] ; [30 37],[172.2406015 159.7593985] ; [34.7593985 32.2406015],0
s2,1,0.228138,1.452434,[115 214] ; [18 48],[110.77721519 218.22278481] ; [22.22278481 43.77721519],0
v4,1,0.2544,1.298978,[301  30] ; [57  9],[298.4836272  32.5163728] ; [59.5163728  6.4836272],0
r4,1,0.263164,1.252034,[281  51] ; [53 14],[277.91478697  54.08521303] ; [56.08521303 10.91478697],0
p3,1,0.278139,1.17616,[151 177] ; [26 41],[146.97721519 181.02278481] ; [30.02278481 36.97721519],0
p2,1,0.278914,1.172372,[264  64] ; [50 17],[260.73924051  67.26075949] ; [53.26075949 13.73924051],0
a2,1,0.318535,0.994952,[ 78 254] ; [12 55],[ 74.88721805 257.11278195] ; [15.11278195 51.88721805],0
n1,1,0.340297,0.909313,[31 39] ; [ 5 11],[29.30232558 40.69767442] ; [6.69767442 9.30232558],0
d3,1,0.404527,0.694828,[214 116] ; [47 20],[216.95214106 113.04785894] ; [44.04785894 22.95214106],0
a7,1,0.413559,0.668546,[238  92] ; [45 22],[235.23929471  94.76070529] ; [47.76070529 19.23929471],0
p1,1,0.455804,0.55618,[ 35 295] ; [ 5 61],[ 33.33333333 296.66666667] ; [ 6.66666667 59.33333333],0
p6,1,0.465985,0.531481,[ 98 226] ; [17 49],[ 95.53846154 228.46153846] ; [19.46153846 46.53846154],0
s7,1,0.524978,0.404102,[ 89 226] ; [20 42],[ 91.07427056 223.92572944] ; [17.92572944 44.07427056],0
a4,1,0.554689,0.348983,[150 178] ; [28 39],[147.80759494 180.19240506] ; [30.19240506 36.80759494],0
