Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.028156,4.818503,[ 42 470] ; [2 4],[ 43.49034749 468.50965251] ; [0.50965251 5.49034749],0
v2,1,0.154117,2.031019,[306 189] ; [2 4],[304.31137725 190.68862275] ; [3.68862275 2.31137725],0
p8,1,0.167441,1.905703,[278 226] ; [5 1],[279.67058824 224.32941176] ; [3.32941176 2.67058824],0
v3,1,0.178845,1.807199,[215 273] ; [1 5],[213.37651822 274.62348178] ; [2.62348178 3.37651822],0
b4,1,0.192673,1.697059,[307 208] ; [2 4],[305.44145873 209.55854127] ; [3.55854127 2.44145873],0
a1,1,0.217312,1.522032,[ 27 488] ; [1 5],[ 27.67754319 487.32245681] ; [0.32245681 5.67754319],0
s7,1,0.224463,1.475607,[259 232] ; [4 1],[260.34879032 230.65120968] ; [2.65120968 2.34879032],0
v1,1,0.228141,1.452412,[289 211] ; [2 4],[287.54940711 212.45059289] ; [3.45059289 2.54940711],0
b5,1,0.274968,1.191792,[317 198] ; [5 1],[318.29174664 196.70825336] ; [3.70825336 2.29174664],0
s6,1,0.29404,1.101032,[354 153] ; [3 3],[352.8245614 154.1754386] ; [4.1754386 1.8245614],0
a2,1,0.455622,0.556627,[182 333] ; [3 3],[182.86948177 332.13051823] ; [2.13051823 3.86948177],0
u1,1,0.539385,0.376681,[144 371] ; [1 5],[143.33013436 371.66986564] ; [1.66986564 4.33013436],0
a6,1,0.588255,0.293078,[378 136] ; [5 1],[378.58076923 135.41923077] ; [4.41923077 1.58076923],0
a8,1,0.597202,0.279236,[ 56 403] ; [1 4],[ 56.38577586 402.61422414] ; [0.61422414 4.38577586],0
s2,1,0.606133,0.265845,[287 224] ; [4 2],[287.62282398 223.37717602] ; [3.37717602 2.62282398],0
p6,1,0.610644,0.259238,[200 303] ; [3 3],[200.60707269 302.39292731] ; [2.39292731 3.60707269],0
a4,1,0.661229,0.192035,[297 217] ; [4 2],[297.52692308 216.47307692] ; [3.47307692 2.52692308],0
n5,1,0.674588,0.176282,[389 123] ; [5 1],[389.43629344 122.56370656] ; [4.56370656 1.43629344],0
s3,1,0.693592,0.155225,[294 213] ; [3 3],[293.52631579 213.47368421] ; [3.47368421 2.52631579],0
n1,1,0.700362,0.148095,[43 74] ; [1 1],[43.2605042 73.7394958] ; [0.7394958 1.2605042],0
p5,1,0.714654,0.133673,[ 60 448] ; [1 5],[ 60.28793774 447.71206226] ; [0.71206226 5.28793774],0
a7,1,0.732464,0.116861,[399 116] ; [5 1],[399.34740883 115.65259117] ; [4.65259117 1.34740883],0
p3,1,0.769259,0.086051,[273 238] ; [3 2],[273.3255814 237.6744186] ; [2.6744186 2.3255814],0
p9,1,0.79362,0.068441,[440  66] ; [5 1],[439.78515625  66.21484375] ; [5.21484375 0.78515625],0
s5,1,0.853585,0.034058,[182 310] ; [2 4],[181.78313253 310.21686747] ; [2.21686747 3.78313253],0
b1,1,0.857377,0.032297,[190 325] ; [2 4],[189.78886756 325.21113244] ; [2.21113244 3.78886756],0
p7,1,0.926551,0.008498,[323 175] ; [4 2],[323.10714286 174.89285714] ; [3.89285714 2.10714286],0
p4,1,0.949199,0.004059,[333 176] ; [4 2],[333.07378641 175.92621359] ; [3.92621359 2.07378641],0
s8,1,0.958183,0.002749,[261 250] ; [3 3],[260.93617021 250.06382979] ; [3.06382979 2.93617021],0
s4,1,0.972865,0.001157,[ 87 419] ; [1 5],[ 86.96875 419.03125] ; [1.03125 4.96875],0
p10,1,0.98106,0.000564,[426  83] ; [5 1],[425.97864078  83.02135922] ; [5.02135922 0.97864078],0
b2,1,0.993302,7e-05,[129 195] ; [2 3],[129.00911854 194.99088146] ; [1.99088146 3.00911854],0
b3,1,0.993302,7e-05,[129 195] ; [2 3],[129.00911854 194.99088146] ; [1.99088146 3.00911854],0
