Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.014056,6.031078,[3 6] ; [ 2 36],[0.95744681 8.04255319] ; [ 4.04255319 33.95744681],0
b4,1,0.02427,5.075231,[8 1] ; [18 20],[4.9787234 4.0212766] ; [21.0212766 16.9787234],0
s7,1,0.039416,4.242857,[5 3] ; [ 9 27],[2.54545455 5.45454545] ; [11.45454545 24.54545455],0
s6,1,0.040247,4.207424,[8 1] ; [19 18],[5.2826087 3.7173913] ; [21.7173913 15.2826087],0
v3,1,0.051526,3.791087,[6 3] ; [12 26],[3.44680851 5.55319149] ; [14.55319149 23.44680851],0
n5,1,0.081854,3.027703,[8 1] ; [22 16],[5.74468085 3.25531915] ; [24.25531915 13.74468085],0
s5,1,0.101548,2.681068,[5 4] ; [10 27],[2.93478261 6.06521739] ; [12.06521739 24.93478261],0
a6,1,0.114854,2.486121,[7 1] ; [22 16],[5.04347826 2.95652174] ; [23.95652174 14.04347826],0
a5,1,0.136484,2.217154,[8 1] ; [24 14],[6.12765957 2.87234043] ; [25.87234043 12.12765957],0
v1,1,0.140093,2.176933,[6 3] ; [15 23],[4.0212766 4.9787234] ; [16.9787234 21.0212766],0
p6,1,0.140093,2.176933,[6 3] ; [15 23],[4.0212766 4.9787234] ; [16.9787234 21.0212766],0
n2,1,0.165857,1.92,[1 1] ; [9 1],[1.66666667 0.33333333] ; [8.33333333 1.66666667],0
p9,1,0.173035,1.856453,[8 1] ; [25 13],[6.31914894 2.68085106] ; [26.68085106 11.31914894],0
s8,1,0.185759,1.75094,[4 4] ; [10 28],[2.43478261 5.56521739] ; [11.56521739 26.43478261],0
u2,1,0.189526,1.721296,[3 1] ; [ 7 11],[1.81818182 2.18181818] ; [8.18181818 9.81818182],0
n4,1,0.215874,1.531587,[7 2] ; [21 17],[5.36170213 3.63829787] ; [22.63829787 15.36170213],0
r3,1,0.229074,1.446599,[6 3] ; [32  6],[7.27659574 1.72340426] ; [30.72340426  7.27659574],0
v2,1,0.286869,1.134259,[4 5] ; [23 13],[5.4 3.6] ; [21.6 14.4],0
a7,1,0.332791,0.938006,[7 2] ; [23 15],[5.74468085 3.25531915] ; [24.25531915 13.74468085],0
a2,1,0.344441,0.893833,[2 7] ; [ 4 34],[1.14893617 7.85106383] ; [ 4.85106383 33.14893617],0
s1,1,0.344441,0.893833,[2 7] ; [ 4 34],[1.14893617 7.85106383] ; [ 4.85106383 33.14893617],0
s3,1,0.346577,0.885951,[4 4] ; [12 25],[2.84444444 5.15555556] ; [13.15555556 23.84444444],0
n6,1,0.353598,0.860505,[6 1] ; [26 12],[4.97777778 2.02222222] ; [27.02222222 10.97777778],0
p3,1,0.360636,0.835676,[3 5] ; [21 17],[4.17391304 3.82608696] ; [19.82608696 18.17391304],0
b5,1,0.367583,0.811818,[6 3] ; [19 19],[4.78723404 4.21276596] ; [20.21276596 17.78723404],0
p7,1,0.491556,0.473119,[6 2] ; [23 14],[5.15555556 2.84444444] ; [23.84444444 13.15555556],0
d1,1,0.558638,0.342068,[5 4] ; [17 21],[4.21276596 4.78723404] ; [17.78723404 20.21276596],0
b1,1,0.565604,0.330094,[4 5] ; [13 25],[3.25531915 5.74468085] ; [13.74468085 24.25531915],0
p4,1,0.566551,0.328487,[5 3] ; [19 18],[4.26666667 3.73333333] ; [19.73333333 17.26666667],0
p10,1,0.581013,0.3046,[7 2] ; [26 12],[6.31914894 2.68085106] ; [26.68085106 11.31914894],0
d5,1,0.582605,0.302042,[4 4] ; [23 15],[4.69565217 3.30434783] ; [22.30434783 15.69565217],0
u1,1,0.755853,0.096678,[1 8] ; [ 3 35],[0.76595745 8.23404255] ; [ 3.23404255 34.76595745],0
d3,1,0.785904,0.073784,[4 4] ; [21 17],[4.34782609 3.65217391] ; [20.65217391 17.34782609],0
b3,1,0.82176,0.050752,[2 4] ; [ 6 15],[1.77777778 4.22222222] ; [ 6.22222222 14.77777778],0
b2,1,0.82176,0.050752,[2 4] ; [ 6 15],[1.77777778 4.22222222] ; [ 6.22222222 14.77777778],0
u3,1,0.840039,0.040741,[2 2] ; [10  8],[2.18181818 1.81818182] ; [9.81818182 8.18181818],0
d2,1,0.859076,0.031524,[3 5] ; [13 25],[2.7826087 5.2173913] ; [13.2173913 24.7826087],0
d4,1,0.859076,0.031524,[5 3] ; [25 13],[5.2173913 2.7826087] ; [24.7826087 13.2173913],0
s4,1,0.86859,0.027374,[1 8] ; [ 5 33],[1.14893617 7.85106383] ; [ 4.85106383 33.14893617],0
v4,1,0.86859,0.027374,[8 1] ; [33  5],[7.85106383 1.14893617] ; [33.14893617  4.85106383],0
a4,1,0.918927,0.01036,[3 6] ; [13 24],[3.13043478 5.86956522] ; [12.86956522 24.13043478],0
r4,1,0.925789,0.008676,[7 2] ; [29  9],[6.89361702 2.10638298] ; [29.10638298  8.89361702],0
s2,1,0.935359,0.006578,[4 5] ; [17 20],[4.10869565 4.89130435] ; [16.89130435 20.10869565],0
a3,1,0.935359,0.006578,[5 4] ; [20 17],[4.89130435 4.10869565] ; [20.10869565 16.89130435],0
p1,1,0.959196,0.002618,[1 8] ; [ 4 34],[0.95744681 8.04255319] ; [ 4.04255319 33.95744681],0
r1,1,0.960173,0.002494,[6 3] ; [25 13],[5.93617021 3.06382979] ; [25.06382979 12.93617021],0
r2,1,0.97929,0.000674,[8 1] ; [33  4],[8.02173913 0.97826087] ; [32.97826087  4.02173913],0
n1,1,1.0,0.0,[1 1] ; [5 5],[1. 1.] ; [5. 5.],0
