Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,73.009842,[ 6 28] ; [201  37],[25.875  8.125] ; [181.125  56.875],1
v4,1,0.0,45.735808,[17 17] ; [219  19],[29.5  4.5] ; [206.5  31.5],1
r1,1,0.0,28.96834,[ 9 25] ; [172  64],[22.79259259 11.20740741] ; [158.20740741  77.79259259],1
r3,1,3e-06,22.095689,[20 13] ; [214  23],[28.6  4.4] ; [205.4  31.6],1
a6,1,9.9e-05,15.161565,[12 22] ; [165  73],[22.125 11.875] ; [154.875  83.125],1
u3,1,0.001203,10.486445,[ 3 16] ; [51 39],[9.41284404 9.58715596] ; [44.58715596 45.41284404],0
d5,1,0.00423,8.182169,[17 17] ; [175  62],[24.08856089  9.91143911] ; [167.91143911  69.08856089],0
v3,1,0.004364,8.125699,[ 2 32] ; [ 66 163],[ 8.79087452 25.20912548] ; [ 59.20912548 169.79087452],0
a5,1,0.008457,6.933974,[12 22] ; [141  97],[19.125 14.875] ; [133.875 104.125],0
p9,1,0.014683,5.954124,[16 17] ; [164  71],[22.1641791 10.8358209] ; [157.8358209  77.1641791],0
p10,1,0.01577,5.828352,[14 19] ; [151  84],[20.31716418 12.68283582] ; [144.68283582  90.31716418],0
d1,1,0.02384,5.106234,[ 9 25] ; [112 126],[15.125 18.875] ; [105.875 132.125],0
a2,1,0.025059,5.019822,[ 1 33] ; [ 43 195],[ 5.5 28.5] ; [ 38.5 199.5],0
p2,1,0.02745,4.862288,[17 17] ; [163  73],[22.66666667 11.33333333] ; [157.33333333  78.66666667],0
d3,1,0.028143,4.819299,[14 20] ; [144  92],[19.8962963 14.1037037] ; [138.1037037  97.8962963],0
d4,1,0.028807,4.779107,[20 14] ; [181  56],[25.21771218  8.78228782] ; [175.78228782  61.21771218],0
a7,1,0.031543,4.623189,[17 17] ; [162  74],[22.54074074 11.45925926] ; [156.45925926  79.54074074],0
p11,1,0.037758,4.315904,[17 17] ; [162  76],[22.375 11.625] ; [156.625  81.375],0
a8,1,0.050524,3.823978,[ 6 26] ; [ 18 207],[ 2.98832685 29.01167315] ; [ 21.01167315 203.98832685],0
n6,1,0.065964,3.380697,[20 14] ; [176  62],[24.5  9.5] ; [171.5  66.5],0
a3,1,0.068686,3.314154,[15 18] ; [147  90],[19.8 13.2] ; [142.2  94.8],0
s3,1,0.080846,3.047805,[ 8 25] ; [ 94 141],[12.55970149 20.44029851] ; [ 89.44029851 145.55970149],0
v1,1,0.093084,2.820216,[ 9 25] ; [ 96 135],[13.47169811 20.52830189] ; [ 91.52830189 139.47169811],0
v2,1,0.104892,2.629549,[10 23] ; [101 122],[14.30859375 18.69140625] ; [ 96.69140625 126.30859375],0
p5,1,0.132221,2.266235,[ 3 31] ; [  8 229],[ 1.3800738 32.6199262] ; [  9.6199262 227.3800738],0
s6,1,0.134332,2.241709,[11 23] ; [109 128],[15.05535055 18.94464945] ; [104.94464945 132.05535055],0
a4,1,0.145794,2.11572,[ 9 25] ; [ 93 143],[12.84444444 21.15555556] ; [ 89.15555556 146.84444444],0
b5,1,0.189698,1.719964,[17 17] ; [147  91],[20.5 13.5] ; [143.5  94.5],0
p6,1,0.201616,1.630632,[ 2 30] ; [ 34 201],[ 4.31460674 27.68539326] ; [ 31.68539326 203.31460674],0
p3,1,0.258416,1.277223,[ 6 27] ; [ 65 172],[ 8.67777778 24.32222222] ; [ 62.32222222 174.67777778],0
s2,1,0.282056,1.157155,[ 7 27] ; [ 69 165],[ 9.64179104 24.35820896] ; [ 66.35820896 167.64179104],0
s5,1,0.289452,1.122169,[ 4 30] ; [ 44 184],[ 6.22900763 27.77099237] ; [ 41.77099237 186.22900763],0
n3,1,0.291754,1.111508,[8 6] ; [57 23],[9.68085106 4.31914894] ; [55.31914894 24.68085106],0
s8,1,0.350537,0.871512,[ 3 31] ; [ 35 202],[ 4.76752768 29.23247232] ; [ 33.23247232 203.76752768],0
b2,1,0.395625,0.721584,[ 6 18] ; [41 80],[ 7.77931034 16.22068966] ; [39.22068966 81.77931034],0
b3,1,0.395625,0.721584,[ 6 18] ; [41 80],[ 7.77931034 16.22068966] ; [39.22068966 81.77931034],0
u1,1,0.435722,0.607523,[ 2 32] ; [ 24 214],[ 3.25 30.75] ; [ 22.75 215.25],0
a1,1,0.435866,0.607143,[ 3 31] ; [ 13 225],[ 2. 32.] ; [ 14. 224.],0
n4,1,0.472964,0.515043,[20 14] ; [155  83],[21.875 12.125] ; [153.125  84.875],0
u2,1,0.475209,0.509837,[ 8 11] ; [45 43],[9.41121495 9.58878505] ; [43.58878505 44.41121495],0
n1,1,0.496468,0.462477,[ 3 11] ; [24 55],[4.06451613 9.93548387] ; [22.93548387 56.06451613],0
p1,1,0.507501,0.439216,[ 3 31] ; [ 14 224],[ 2.125 31.875] ; [ 14.875 223.125],0
b1,1,0.574075,0.315912,[15 19] ; [ 93 145],[13.5 20.5] ; [ 94.5 143.5],0
s4,1,0.586119,0.296447,[ 4 30] ; [ 36 199],[ 5.05576208 28.94423792] ; [ 34.94423792 200.05576208],0
n5,1,0.592912,0.285819,[20 14] ; [150  86],[21.40740741 12.59259259] ; [148.59259259  87.40740741],0
n2,1,0.59913,0.27631,[9 5] ; [57 23],[9.82978723 4.17021277] ; [56.17021277 23.82978723],0
b4,1,0.671808,0.179494,[22 12] ; [145  93],[20.875 13.125] ; [146.125  91.875],0
d2,1,0.687207,0.162125,[12 22] ; [ 91 143],[13.06716418 20.93283582] ; [ 89.93283582 144.06716418],0
s1,1,0.770081,0.085421,[ 1 33] ; [  5 228],[ 0.76404494 33.23595506] ; [  5.23595506 227.76404494],0
p7,1,0.83278,0.044579,[11 23] ; [ 80 154],[11.54477612 22.45522388] ; [ 79.45522388 154.54477612],0
p12,1,0.898049,0.016416,[ 1 33] ; [  8 230],[ 1.125 32.875] ; [  7.875 230.125],0
p4,1,0.986081,0.000304,[11 23] ; [ 76 160],[10.95555556 23.04444444] ; [ 76.04444444 159.95555556],0
