Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00027,13.268871,[22 14] ; [ 9 34],[14.12658228 21.87341772] ; [16.87341772 26.12658228],1
r3,1,0.00493,7.9048,[30  6] ; [23 20],[24.15189873 11.84810127] ; [28.84810127 14.15189873],0
r4,1,0.012192,6.282669,[26 10] ; [19 24],[20.50632911 15.49367089] ; [24.49367089 18.50632911],0
p3,1,0.016225,5.778367,[18 18] ; [10 32],[12.92307692 23.07692308] ; [15.07692308 26.92307692],0
s6,1,0.023726,5.114566,[21 13] ; [15 27],[16.10526316 17.89473684] ; [19.89473684 22.10526316],0
s5,1,0.025891,4.963311,[14 21] ; [ 7 34],[ 9.67105263 25.32894737] ; [11.32894737 29.67105263],0
p4,1,0.028339,4.807311,[20 16] ; [13 29],[15.23076923 20.76923077] ; [17.76923077 24.23076923],0
s7,1,0.030754,4.666667,[15 15] ; [10 30],[10.71428571 19.28571429] ; [14.28571429 25.71428571],0
n3,1,0.036803,4.359487,[11  4] ; [ 8 13],[7.91666667 7.08333333] ; [11.08333333  9.91666667],0
u2,1,0.052896,3.747215,[8 9] ; [ 3 15],[ 5.34285714 11.65714286] ; [ 5.65714286 12.34285714],0
p1,1,0.053339,3.733259,[ 5 31] ; [ 1 42],[ 2.73417722 33.26582278] ; [ 3.26582278 39.73417722],0
p7,1,0.059076,3.563126,[20 16] ; [14 27],[15.8961039 20.1038961] ; [18.1038961 22.8961039],0
u3,1,0.060132,3.533754,[9 8] ; [ 4 14],[ 6.31428571 10.68571429] ; [ 6.68571429 11.31428571],0
n2,1,0.068561,3.317149,[12  4] ; [10 12],[9.26315789 6.73684211] ; [12.73684211  9.26315789],0
d2,1,0.074353,3.184198,[21 15] ; [16 26],[17.07692308 18.92307692] ; [19.92307692 22.07692308],0
r2,1,0.104502,2.635457,[31  5] ; [29 12],[28.05194805  7.94805195] ; [31.94805195  9.05194805],0
d3,1,0.11577,2.473636,[18 18] ; [14 29],[14.58227848 21.41772152] ; [17.41772152 25.58227848],0
n1,1,0.132047,2.268272,[9 7] ; [ 7 15],[6.73684211 9.26315789] ; [ 9.26315789 12.73684211],0
s8,1,0.150848,2.06366,[13 23] ; [ 9 33],[10.15384615 25.84615385] ; [11.84615385 30.15384615],0
a8,1,0.157466,1.998399,[ 5 30] ; [ 2 39],[ 3.22368421 31.77631579] ; [ 3.77631579 37.22368421],0
v1,1,0.159385,1.980049,[16 19] ; [13 30],[13.01282051 21.98717949] ; [15.98717949 27.01282051],0
d1,1,0.183719,1.767278,[17 19] ; [14 29],[14.12658228 21.87341772] ; [16.87341772 26.12658228],0
a5,1,0.210354,1.568989,[15 21] ; [24 19],[17.7721519 18.2278481] ; [21.2278481 21.7721519],0
s4,1,0.21248,1.554451,[ 9 27] ; [ 6 37],[ 6.83544304 29.16455696] ; [ 8.16455696 34.83544304],0
a1,1,0.217857,1.518429,[ 2 34] ; [ 6 37],[ 3.64556962 32.35443038] ; [ 4.35443038 38.64556962],0
p2,1,0.233423,1.419879,[22 14] ; [20 22],[19.38461538 16.61538462] ; [22.61538462 19.38461538],0
b3,1,0.280212,1.166062,[ 6 15] ; [11 14],[ 7.76086957 13.23913043] ; [ 9.23913043 15.76086957],0
b2,1,0.280212,1.166062,[ 6 15] ; [11 14],[ 7.76086957 13.23913043] ; [ 9.23913043 15.76086957],0
p8,1,0.310816,1.027206,[13 23] ; [11 32],[10.93670886 25.06329114] ; [13.06329114 29.93670886],0
s1,1,0.344205,0.894708,[ 2 34] ; [ 5 38],[ 3.18987342 32.81012658] ; [ 3.81012658 39.18987342],0
a6,1,0.374273,0.789428,[10 26] ; [16 27],[11.84810127 24.15189873] ; [14.15189873 28.84810127],0
b4,1,0.375338,0.785917,[22 14] ; [22 21],[20.05063291 15.94936709] ; [23.94936709 19.05063291],0
v2,1,0.390448,0.737548,[15 20] ; [14 28],[13.18181818 21.81818182] ; [15.81818182 26.18181818],0
v4,1,0.418435,0.654706,[28  7] ; [31 12],[26.47435897  8.52564103] ; [32.52564103 10.47435897],0
d4,1,0.420886,0.647841,[25 10] ; [27 16],[23.33333333 11.66666667] ; [28.66666667 14.33333333],0
a4,1,0.447745,0.576355,[15 21] ; [14 28],[13.38461538 22.61538462] ; [15.61538462 26.38461538],0
u1,1,0.45443,0.559579,[ 2 34] ; [ 1 42],[ 1.36708861 34.63291139] ; [ 1.63291139 41.36708861],0
a2,1,0.503224,0.44813,[ 3 33] ; [ 2 41],[ 2.27848101 33.72151899] ; [ 2.72151899 40.27848101],0
n6,1,0.522186,0.409574,[20 15] ; [27 15],[21.36363636 13.63636364] ; [25.63636364 16.36363636],0
r1,1,0.523909,0.406192,[21 15] ; [22 21],[19.59493671 16.40506329] ; [23.40506329 19.59493671],0
p9,1,0.578254,0.309066,[18 17] ; [18 22],[16.8 18.2] ; [19.2 20.8],0
p10,1,0.643736,0.213889,[16 19] ; [17 25],[15. 20.] ; [18. 24.],0
b1,1,0.713007,0.135292,[22 14] ; [28 15],[22.78481013 13.21518987] ; [27.21518987 15.78481013],0
a3,1,0.732816,0.116542,[19 16] ; [25 18],[19.74358974 15.25641026] ; [24.25641026 18.74358974],0
d5,1,0.817302,0.053368,[20 16] ; [25 18],[20.50632911 15.49367089] ; [24.49367089 18.50632911],0
v3,1,0.827472,0.0475,[11 23] ; [12 28],[10.56756757 23.43243243] ; [12.43243243 27.56756757],0
n5,1,0.836113,0.042794,[22 13] ; [28 15],[22.43589744 12.56410256] ; [27.56410256 15.43589744],0
n4,1,0.836113,0.042794,[22 13] ; [28 15],[22.43589744 12.56410256] ; [27.56410256 15.43589744],0
p12,1,0.882562,0.021822,[ 1 34] ; [ 1 42],[ 0.8974359 34.1025641] ; [ 1.1025641 41.8974359],0
b5,1,0.918,0.010599,[18 18] ; [22 21],[18.2278481 17.7721519] ; [21.7721519 21.2278481],0
p6,1,0.93255,0.007164,[ 8 28] ; [ 9 33],[ 7.84615385 28.15384615] ; [ 9.15384615 32.84615385],0
