Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.66372,[69 17] ; [20 31],[55.86861314 30.13138686] ; [33.13138686 17.86861314],1
p3,1,0.282691,1.154106,[30 56] ; [13 37],[27.19117647 58.80882353] ; [15.80882353 34.19117647],0
s8,1,0.283302,1.151179,[22 64] ; [ 9 42],[19.45985401 66.54014599] ; [11.54014599 39.45985401],0
s1,1,0.291333,1.11345,[ 1 84] ; [ 2 49],[ 1.875 83.125] ; [ 1.125 49.875],0
r3,1,0.326445,0.96295,[62 23] ; [41 10],[64.375 20.625] ; [38.625 12.375],0
u1,1,0.335386,0.927989,[ 7 79] ; [ 2 49],[ 5.64963504 80.35036496] ; [ 3.35036496 47.64963504],0
d2,1,0.340762,0.907563,[40 44] ; [20 31],[37.33333333 46.66666667] ; [22.66666667 28.33333333],0
s7,1,0.341198,0.905923,[27 55] ; [12 36],[24.6 57.4] ; [14.4 33.6],0
a3,1,0.381228,0.766737,[58 28] ; [30 20],[55.64705882 30.35294118] ; [32.35294118 17.64705882],0
p5,1,0.410183,0.67827,[ 4 81] ; [ 1 50],[ 3.125 81.875] ; [ 1.875 49.125],0
p9,1,0.497704,0.459828,[60 23] ; [32 16],[58.29007634 24.70992366] ; [33.70992366 14.29007634],0
p2,1,0.526406,0.401325,[53 32] ; [29 22],[51.25 33.75] ; [30.75 20.25],0
p7,1,0.559478,0.340608,[30 56] ; [15 35],[28.45588235 57.54411765] ; [16.54411765 33.45588235],0
r2,1,0.605839,0.266279,[62 19] ; [37 14],[60.75 20.25] ; [38.25 12.75],0
b2,1,0.658513,0.195335,[24 33] ; [10 17],[23.07142857 33.92857143] ; [10.92857143 16.07142857],0
b3,1,0.658513,0.195335,[24 33] ; [10 17],[23.07142857 33.92857143] ; [10.92857143 16.07142857],0
b4,1,0.711421,0.136862,[50 36] ; [28 23],[48.96350365 37.03649635] ; [29.03649635 21.96350365],0
p1,1,0.770247,0.085294,[ 8 78] ; [ 4 47],[ 7.53284672 78.46715328] ; [ 4.46715328 46.53284672],0
n2,1,0.786069,0.073668,[20  8] ; [17  8],[19.54716981  8.45283019] ; [17.45283019  7.54716981],0
a7,1,0.837506,0.04206,[48 38] ; [27 23],[47.42647059 38.57352941] ; [27.57352941 22.42647059],0
u2,1,0.852501,0.034569,[11 16] ; [ 8 13],[10.6875 16.3125] ; [ 8.3125 12.6875],0
d3,1,0.883968,0.021299,[45 41] ; [25 24],[44.59259259 41.40740741] ; [25.40740741 23.59259259],0
s3,1,0.892916,0.018121,[36 49] ; [21 30],[35.625 49.375] ; [21.375 29.625],0
r4,1,0.911658,0.012309,[43 43] ; [25 26],[42.68613139 43.31386861] ; [25.31386861 25.68613139],0
d4,1,0.925593,0.008722,[58 28] ; [34 17],[57.75182482 28.24817518] ; [34.24817518 16.75182482],0
s2,1,0.929227,0.007889,[31 55] ; [18 33],[30.75912409 55.24087591] ; [18.24087591 32.75912409],0
v1,1,0.946985,0.004421,[28 53] ; [17 33],[27.82442748 53.17557252] ; [17.17557252 32.82442748],0
a1,1,0.95079,0.003809,[ 7 79] ; [ 4 47],[ 6.90510949 79.09489051] ; [ 4.09489051 46.90510949],0
