Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,40.374445,[91  3] ; [ 8 10],[83.08928571 10.91071429] ; [15.91071429  2.08928571],1
r1,1,0.0,30.088805,[79 15] ; [ 4 14],[69.66071429 24.33928571] ; [13.33928571  4.66071429],1
p6,1,0.001199,10.491231,[44 51] ; [ 1 17],[37.83185841 57.16814159] ; [ 7.16814159 10.83185841],0
a3,1,0.002195,9.378464,[63 32] ; [ 5 13],[57.16814159 37.83185841] ; [10.83185841  7.16814159],0
d2,1,0.002601,9.068051,[47 48] ; [ 2 16],[41.19469027 53.80530973] ; [ 7.80530973 10.19469027],0
p10,1,0.004072,8.251393,[69 25] ; [ 7 11],[63.78571429 30.21428571] ; [12.21428571  5.78571429],0
a5,1,0.005154,7.824685,[73 22] ; [ 8 10],[68.09734513 26.90265487] ; [12.90265487  5.09734513],0
v4,1,0.006299,7.462846,[91  4] ; [14  4],[88.27433628  6.72566372] ; [16.72566372  1.27433628],0
a7,1,0.009933,6.646843,[75 20] ; [9 9],[70.61946903 24.38053097] ; [13.38053097  4.61946903],0
d1,1,0.029566,4.734378,[58 37] ; [ 6 12],[53.80530973 41.19469027] ; [10.19469027  7.80530973],0
p9,1,0.036968,4.351884,[70 24] ; [9 9],[66.30357143 27.69642857] ; [12.69642857  5.30357143],0
a4,1,0.04153,4.154266,[40 55] ; [ 3 15],[36.15044248 58.84955752] ; [ 6.84955752 11.15044248],0
s8,1,0.04153,4.154266,[40 55] ; [ 3 15],[36.15044248 58.84955752] ; [ 6.84955752 11.15044248],0
v2,1,0.042956,4.097129,[48 41] ; [ 5 13],[44.08411215 44.91588785] ; [8.91588785 9.08411215],0
u2,1,0.043341,4.082043,[22  9] ; [5 8],[19.02272727 11.97727273] ; [7.97727273 5.02272727],0
n3,1,0.043549,4.073964,[22  4] ; [4 4],[19.88235294  6.11764706] ; [6.11764706 1.88235294],0
b1,1,0.066898,3.357543,[36 59] ; [11  7],[39.51327434 55.48672566] ; [ 7.48672566 10.51327434],0
n4,1,0.068986,3.306991,[43 52] ; [ 4 14],[39.51327434 55.48672566] ; [ 7.48672566 10.51327434],0
b4,1,0.078307,3.099687,[63 32] ; [ 8 10],[59.69026549 35.30973451] ; [11.30973451  6.69026549],0
u3,1,0.079084,3.083623,[24  6] ; [7 6],[21.62790698  8.37209302] ; [9.37209302 3.62790698],0
p11,1,0.088843,2.895218,[67 28] ; [9 9],[63.89380531 31.10619469] ; [12.10619469  5.89380531],0
v3,1,0.111037,2.539406,[26 63] ; [ 2 16],[23.28971963 65.71028037] ; [ 4.71028037 13.28971963],0
s7,1,0.157009,2.002804,[38 53] ; [ 4 13],[35.38888889 55.61111111] ; [ 6.61111111 10.38888889],0
s6,1,0.197916,1.657689,[62 32] ; [9 9],[59.58928571 34.41071429] ; [11.41071429  6.58928571],0
a6,1,0.219203,1.509579,[62 33] ; [9 9],[59.69026549 35.30973451] ; [11.30973451  6.69026549],0
p7,1,0.248604,1.331131,[66 29] ; [10  8],[63.89380531 31.10619469] ; [12.10619469  5.89380531],0
d5,1,0.256355,1.288334,[75 20] ; [12  6],[73.14159292 21.85840708] ; [13.85840708  4.14159292],0
p3,1,0.336077,0.925341,[59 36] ; [9 9],[57.16814159 37.83185841] ; [10.83185841  7.16814159],0
a1,1,0.345317,0.890591,[ 5 90] ; [ 2 16],[ 5.88495575 89.11504425] ; [ 1.11504425 16.88495575],0
n2,1,0.356957,0.848571,[17  8] ; [4 4],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
s3,1,0.361719,0.831917,[50 44] ; [ 7 10],[48.27027027 45.72972973] ; [8.72972973 8.27027027],0
s4,1,0.374026,0.790246,[19 76] ; [ 2 16],[17.65486726 77.34513274] ; [ 3.34513274 14.65486726],0
p1,1,0.37488,0.787423,[12 81] ; [ 1 17],[10.89189189 82.10810811] ; [ 2.10810811 15.89189189],0
n1,1,0.418741,0.653846,[ 6 20] ; [3 5],[ 6.88235294 19.11764706] ; [2.11764706 5.88235294],0
n6,1,0.45119,0.567662,[61 33] ; [10  8],[59.58928571 34.41071429] ; [11.41071429  6.58928571],0
d3,1,0.528517,0.397242,[75 20] ; [13  5],[73.98230088 21.01769912] ; [14.01769912  3.98230088],0
v1,1,0.572689,0.318203,[34 57] ; [ 8 10],[35.06422018 55.93577982] ; [ 6.93577982 11.06422018],0
p8,1,0.578828,0.308134,[49 46] ; [ 8 10],[47.92035398 47.07964602] ; [9.07964602 8.92035398],0
d4,1,0.665173,0.1873,[78 17] ; [14  4],[77.34513274 17.65486726] ; [14.65486726  3.34513274],0
s5,1,0.710919,0.137361,[29 61] ; [ 5 13],[28.33333333 61.66666667] ; [ 5.66666667 12.33333333],0
p2,1,0.763672,0.090398,[76 18] ; [14  4],[75.53571429 18.46428571] ; [14.46428571  3.53571429],0
s2,1,0.86855,0.027391,[45 49] ; [9 9],[45.32142857 48.67857143] ; [8.67857143 9.32142857],0
p5,1,0.902359,0.015051,[ 6 89] ; [ 1 17],[ 5.88495575 89.11504425] ; [ 1.11504425 16.88495575],0
p12,1,0.902359,0.015051,[ 6 89] ; [ 1 17],[ 5.88495575 89.11504425] ; [ 1.11504425 16.88495575],0
b5,1,0.996278,2.2e-05,[58 37] ; [11  7],[58.00884956 36.99115044] ; [10.99115044  7.00884956],0
