Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,6e-06,20.400871,[13 45] ; [25 11],[23.44680851 34.55319149] ; [14.55319149 21.44680851],1
s2,1,8e-06,19.876912,[21 37] ; [30  6],[31.46808511 26.53191489] ; [19.53191489 16.46808511],1
s6,1,0.003669,8.440894,[35 23] ; [31  4],[41.16129032 16.83870968] ; [24.83870968 10.16129032],0
a8,1,0.004586,8.036,[ 2 48] ; [ 8 24],[ 6.09756098 43.90243902] ; [ 3.90243902 28.09756098],0
s3,1,0.006245,7.478259,[23 34] ; [25 11],[29.41935484 27.58064516] ; [18.58064516 17.41935484],0
p10,1,0.010189,6.601519,[28 29] ; [26  8],[33.82417582 23.17582418] ; [20.17582418 13.82417582],0
p9,1,0.01716,5.679908,[33 23] ; [29  6],[38.15384615 17.84615385] ; [23.84615385 11.15384615],0
d5,1,0.017632,5.632329,[39 19] ; [32  4],[43.80851064 14.19148936] ; [27.19148936  8.80851064],0
s7,1,0.023645,5.120465,[24 31] ; [22 10],[29.08045977 25.91954023] ; [16.91954023 15.08045977],0
u1,1,0.026806,4.903271,[ 7 51] ; [11 25],[11.10638298 46.89361702] ; [ 6.89361702 29.10638298],0
d2,1,0.028565,4.79364,[22 36] ; [22 14],[27.14893617 30.85106383] ; [16.85106383 19.14893617],0
v4,1,0.03173,4.613009,[47 10] ; [35  1],[50.25806452  6.74193548] ; [31.74193548  4.25806452],0
r4,1,0.039469,4.240552,[41 17] ; [32  4],[45.04255319 12.95744681] ; [27.95744681  8.04255319],0
d3,1,0.04101,4.175621,[35 23] ; [29  7],[39.4893617 18.5106383] ; [24.5106383 11.4893617],0
b4,1,0.057046,3.62124,[27 31] ; [24 12],[31.46808511 26.53191489] ; [19.53191489 16.46808511],0
d1,1,0.062835,3.460929,[24 34] ; [22 14],[28.38297872 29.61702128] ; [17.61702128 18.38297872],0
n2,1,0.063732,3.4375,[11  7] ; [11  1],[13.2  4.8] ; [8.8 3.2],0
s4,1,0.10488,2.629725,[ 7 51] ; [ 9 27],[ 9.87234043 48.12765957] ; [ 6.12765957 29.87234043],0
p4,1,0.114355,2.492984,[25 33] ; [21 14],[28.68817204 29.31182796] ; [17.31182796 17.68817204],0
