Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001222,10.456532,[19  4] ; [2 7],[15.09375  7.90625] ; [5.90625 3.09375],0
p10,1,0.003151,8.71786,[19  3] ; [3 6],[15.61290323  6.38709677] ; [6.38709677 2.61290323],0
p9,1,0.004977,7.887927,[20  2] ; [4 5],[17.03225806  4.96774194] ; [6.96774194 2.03225806],0
n5,1,0.016135,5.788067,[18  5] ; [3 6],[15.09375  7.90625] ; [5.90625 3.09375],0
d5,1,0.030858,4.660832,[19  4] ; [4 5],[16.53125  6.46875] ; [6.46875 2.53125],0
p4,1,0.102116,2.672188,[15  8] ; [3 6],[12.9375 10.0625] ; [5.0625 3.9375],0
s8,1,0.124178,2.363812,[ 9 14] ; [1 8],[ 7.1875 15.8125] ; [2.8125 6.1875],0
p3,1,0.124634,2.358101,[12 11] ; [2 7],[10.0625 12.9375] ; [3.9375 5.0625],0
s6,1,0.150584,2.066327,[13  8] ; [3 6],[11.2  9.8] ; [4.8 4.2],0
v2,1,0.160485,1.96965,[14  9] ; [3 6],[12.21875 10.78125] ; [4.78125 4.21875],0
d2,1,0.184866,1.758063,[11 12] ; [2 7],[ 9.34375 13.65625] ; [3.65625 5.34375],0
a5,1,0.186923,1.741707,[16  7] ; [4 5],[14.375  8.625] ; [5.625 3.375],0
s3,1,0.19271,1.69678,[13  9] ; [3 6],[11.35483871 10.64516129] ; [4.64516129 4.35483871],0
r3,1,0.207673,1.587576,[19  3] ; [6 3],[17.74193548  4.25806452] ; [7.25806452 1.74193548],0
s7,1,0.261901,1.258681,[ 7 14] ; [1 7],[ 5.79310345 15.20689655] ; [2.20689655 5.79310345],0
d3,1,0.282041,1.15723,[15  8] ; [4 5],[13.65625  9.34375] ; [5.34375 3.65625],0
p11,1,0.313787,1.014668,[17  6] ; [5 4],[15.8125  7.1875] ; [6.1875 2.8125],0
s2,1,0.323619,0.974265,[ 9 13] ; [2 7],[ 7.80645161 14.19354839] ; [3.19354839 5.80645161],0
r4,1,0.336929,0.92208,[12 11] ; [3 6],[10.78125 12.21875] ; [4.21875 4.78125],0
d1,1,0.365241,0.819792,[ 9 14] ; [2 7],[ 7.90625 15.09375] ; [3.09375 5.90625],0
r2,1,0.399727,0.709148,[14  9] ; [4 5],[12.9375 10.0625] ; [5.0625 3.9375],0
b4,1,0.453129,0.562812,[16  7] ; [5 4],[15.09375  7.90625] ; [5.90625 3.09375],0
b1,1,0.457459,0.552105,[12 11] ; [6 3],[12.9375 10.0625] ; [5.0625 3.9375],0
a8,1,0.4948,0.466071,[ 3 18] ; [2 6],[ 3.62068966 17.37931034] ; [1.37931034 6.62068966],0
s4,1,0.520257,0.413383,[ 3 20] ; [2 7],[ 3.59375 19.40625] ; [1.40625 7.59375],0
a6,1,0.538195,0.378896,[13 10] ; [4 5],[12.21875 10.78125] ; [4.78125 4.21875],0
b5,1,0.59933,0.276008,[13 10] ; [6 3],[13.65625  9.34375] ; [5.34375 3.65625],0
a3,1,0.61174,0.257649,[15  8] ; [5 4],[14.375  8.625] ; [5.625 3.375],0
n2,1,0.659243,0.194444,[2 1] ; [2 2],[1.71428571 1.28571429] ; [2.28571429 1.71428571],0
p7,1,0.694188,0.154589,[12 11] ; [4 5],[11.5 11.5] ; [4.5 4.5],0
s5,1,0.718567,0.12987,[ 6 15] ; [2 7],[ 5.6 15.4] ; [2.4 6.6],0
b3,1,0.759982,0.093333,[ 4 11] ; [2 4],[ 4.28571429 10.71428571] ; [1.71428571 4.28571429],0
b2,1,0.759982,0.093333,[ 4 11] ; [2 4],[ 4.28571429 10.71428571] ; [1.71428571 4.28571429],0
p6,1,0.760705,0.092754,[ 9 14] ; [3 6],[ 8.625 14.375] ; [3.375 5.625],0
r1,1,0.86316,0.029705,[12 11] ; [5 4],[12.21875 10.78125] ; [4.78125 4.21875],0
d4,1,0.873631,0.025296,[16  7] ; [6 3],[15.8125  7.1875] ; [6.1875 2.8125],0
a2,1,0.881863,0.022084,[ 3 20] ; [1 8],[ 2.875 20.125] ; [1.125 7.875],0
p8,1,0.935004,0.00665,[ 9 14] ; [3 5],[ 8.90322581 14.09677419] ; [3.09677419 4.90322581],0
a4,1,0.93814,0.006023,[ 8 15] ; [3 6],[ 7.90625 15.09375] ; [3.09375 5.90625],0
a7,1,0.960492,0.002454,[13 10] ; [5 4],[12.9375 10.0625] ; [5.0625 3.9375],0
v1,1,0.960492,0.002454,[10 13] ; [4 5],[10.0625 12.9375] ; [3.9375 5.0625],0
u2,1,1.0,0.0,[2 6] ; [1 3],[2. 6.] ; [1. 3.],0
