Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,140.939202,[221  26] ; [14 58],[181.95924765  65.04075235] ; [53.04075235 18.95924765],1
p2,1,0.0,26.59605,[198  50] ; [36 37],[180.78504673  67.21495327] ; [53.21495327 19.78504673],1
s2,1,2e-06,22.950778,[137 109] ; [17 55],[119.13207547 126.86792453] ; [34.86792453 37.13207547],1
p11,1,5e-06,20.779864,[180  68] ; [32 41],[163.78816199  84.21183801] ; [48.21183801 24.78816199],1
s3,1,5e-05,16.435876,[148  97] ; [24 48],[132.93375394 112.06624606] ; [39.06624606 32.93375394],1
s6,1,5.7e-05,16.196107,[169  78] ; [31 42],[154.375  92.625] ; [45.625 27.375],1
s8,1,0.000106,15.029872,[106 142] ; [13 60],[ 91.9376947 156.0623053] ; [27.0623053 45.9376947],1
s7,1,0.000289,13.139811,[113 127] ; [15 52],[100.06514658 139.93485342] ; [27.93485342 39.06514658],1
v4,1,0.000518,12.049971,[235  11] ; [61 12],[228.26332288  17.73667712] ; [67.73667712  5.26332288],1
b1,1,0.000604,11.763967,[ 81 167] ; [40 33],[ 93.48286604 154.51713396] ; [27.51713396 45.48286604],1
p7,1,0.000657,11.606921,[112 131] ; [17 55],[ 99.51428571 143.48571429] ; [29.48571429 42.51428571],1
r3,1,0.000682,11.538766,[238   8] ; [63 10],[232.11912226  13.88087774] ; [68.88087774  4.11912226],1
r4,1,0.000773,11.304649,[222  26] ; [54 19],[213.23364486  34.76635514] ; [62.76635514 10.23364486],1
n6,1,0.001227,10.449661,[203  44] ; [47 26],[192.96875  54.03125] ; [57.03125 15.96875],0
n5,1,0.003225,8.675339,[173  72] ; [38 35],[162.56289308  82.43710692] ; [48.43710692 24.56289308],0
d3,1,0.00548,7.71386,[197  49] ; [47 26],[188.1630094  57.8369906] ; [55.8369906 17.1630094],0
a5,1,0.007666,7.109798,[183  65] ; [42 31],[173.8317757  74.1682243] ; [51.1682243 21.8317757],0
r2,1,0.016045,5.797925,[230  13] ; [63 10],[225.31329114  17.68670886] ; [67.68670886  5.31329114],0
s5,1,0.016762,5.721106,[ 70 168] ; [11 61],[ 62.18709677 175.81290323] ; [18.81290323 53.18709677],0
a6,1,0.018696,5.529754,[201  46] ; [50 23],[193.740625  53.259375] ; [57.259375 15.740625],0
p4,1,0.02037,5.379946,[121 127] ; [24 48],[112.375 135.625] ; [32.625 39.375],0
p6,1,0.02867,4.787345,[ 65 182] ; [10 62],[ 58.07210031 188.92789969] ; [16.92789969 55.07210031],0
v2,1,0.02986,4.717351,[137  98] ; [31 40],[129.01960784 105.98039216] ; [38.98039216 32.01960784],0
p3,1,0.063034,3.455708,[ 95 153] ; [19 53],[ 88.35 159.65] ; [25.65 46.35],0
a1,1,0.06634,3.371327,[  8 240] ; [ 6 67],[ 10.81619938 237.18380062] ; [ 3.18380062 69.81619938],0
d1,1,0.067902,3.333033,[152  96] ; [36 37],[145.24610592 102.75389408] ; [42.75389408 30.24610592],0
v1,1,0.079277,3.079653,[113 126] ; [26 47],[106.4775641 132.5224359] ; [32.5224359 40.4775641],0
b5,1,0.111691,2.53013,[174  74] ; [44 29],[168.42367601  79.57632399] ; [49.57632399 23.42367601],0
u2,1,0.161753,1.957758,[45 25] ; [11 12],[42.15053763 27.84946237] ; [13.84946237  9.15053763],0
p5,1,0.181478,1.785475,[ 12 233] ; [ 1 72],[ 10.01572327 234.98427673] ; [ 2.98427673 70.01572327],0
a8,1,0.196816,1.665848,[ 33 191] ; [ 6 63],[ 29.81569966 194.18430034] ; [ 9.18430034 59.81569966],0
s4,1,0.201137,1.634099,[ 46 199] ; [ 9 64],[ 42.37421384 202.62578616] ; [12.62578616 60.37421384],0
u1,1,0.201823,1.629131,[ 62 186] ; [13 60],[ 57.94392523 190.05607477] ; [17.05607477 55.94392523],0
n3,1,0.216925,1.524598,[49 15] ; [20 11],[46.48421053 17.51578947] ; [22.51578947  8.48421053],0
s1,1,0.374429,0.788914,[  8 236] ; [ 4 68],[  9.26582278 234.73417722] ; [ 2.73417722 69.26582278],0
n4,1,0.382837,0.761572,[182  65] ; [50 23],[179.075  67.925] ; [52.925 20.075],0
n2,1,0.384469,0.756363,[43 21] ; [18 13],[41.09473684 22.90526316] ; [19.90526316 11.09473684],0
b3,1,0.389344,0.740991,[48 94] ; [18 26],[50.38709677 91.61290323] ; [15.61290323 28.38709677],0
b2,1,0.389344,0.740991,[48 94] ; [18 26],[50.38709677 91.61290323] ; [15.61290323 28.38709677],0
r1,1,0.430982,0.620177,[192  53] ; [54 19],[189.52830189  55.47169811] ; [56.47169811 16.52830189],0
a4,1,0.572955,0.317762,[118 130] ; [32 41],[115.88785047 132.11214953] ; [34.11214953 38.88785047],0
p1,1,0.580968,0.304673,[ 13 235] ; [ 5 67],[ 13.95 234.05] ; [ 4.05 67.95],0
d4,1,0.681242,0.168731,[208  39] ; [60 13],[206.8625  40.1375] ; [61.1375 11.8625],0
a3,1,0.682555,0.167264,[175  73] ; [49 23],[173.6  74.4] ; [50.4 21.6],0
