Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000943,10.935628,[2 3] ; [75  8],[4.375 0.625] ; [72.625 10.375],1
r2,1,0.014891,5.929345,[3 2] ; [75  6],[4.53488372 0.46511628] ; [73.46511628  7.53488372],0
s3,1,0.053577,3.725816,[2 3] ; [64 18],[3.79310345 1.20689655] ; [62.20689655 19.79310345],0
n3,1,0.060761,3.516484,[1 3] ; [12  4],[2.6 1.4] ; [10.4  5.6],0
p11,1,0.090658,2.862651,[2 3] ; [62 21],[3.63636364 1.36363636] ; [60.36363636 22.63636364],0
d5,1,0.124323,2.361996,[2 3] ; [60 23],[3.52272727 1.47727273] ; [58.47727273 24.52272727],0
n4,1,0.143268,2.142498,[2 3] ; [59 24],[3.46590909 1.53409091] ; [57.53409091 25.46590909],0
v1,1,0.158497,1.988511,[1 4] ; [42 38],[2.52941176 2.47058824] ; [40.47058824 39.52941176],0
s6,1,0.165233,1.925671,[3 2] ; [69 13],[4.13793103 0.86206897] ; [67.86206897 14.13793103],0
s2,1,0.170266,1.880599,[2 3] ; [57 25],[3.3908046 1.6091954] ; [55.6091954 26.3908046],0
n6,1,0.227756,1.454823,[3 2] ; [68 15],[4.03409091 0.96590909] ; [66.96590909 16.03409091],0
v2,1,0.238587,1.388925,[1 3] ; [43 35],[2.14634146 1.85365854] ; [41.85365854 36.14634146],0
p12,1,0.311431,1.024599,[1 4] ; [ 6 76],[0.40229885 4.59770115] ; [ 6.59770115 75.40229885],0
n2,1,0.329114,0.952381,[2 2] ; [12  4],[2.8 1.2] ; [11.2  4.8],0
d1,1,0.352281,0.865225,[1 4] ; [34 49],[1.98863636 3.01136364] ; [33.01136364 49.98863636],0
n1,1,0.368688,0.808081,[1 3] ; [8 8],[1.8 2.2] ; [7.2 8.8],0
b1,1,0.467327,0.52829,[3 2] ; [36 47],[2.21590909 2.78409091] ; [36.78409091 46.21590909],0
d2,1,0.467542,0.52778,[2 3] ; [21 62],[1.30681818 3.69318182] ; [21.69318182 61.30681818],0
v3,1,0.476022,0.507962,[1 3] ; [34 45],[1.68674699 2.31325301] ; [33.31325301 45.68674699],0
r1,1,0.47871,0.501801,[3 2] ; [61 21],[3.67816092 1.32183908] ; [60.32183908 21.67816092],0
n5,1,0.55401,0.350182,[3 2] ; [60 23],[3.57954545 1.42045455] ; [59.42045455 23.57954545],0
s5,1,0.565942,0.329519,[2 3] ; [21 54],[1.4375 3.5625] ; [21.5625 53.4375],0
a3,1,0.571579,0.320048,[2 3] ; [44 39],[2.61363636 2.38636364] ; [43.38636364 39.61363636],0
s7,1,0.667352,0.184716,[4 1] ; [54 22],[3.58024691 1.41975309] ; [54.41975309 21.58024691],0
a6,1,0.68308,0.16668,[2 3] ; [41 42],[2.44318182 2.55681818] ; [40.55681818 42.44318182],0
d4,1,0.706927,0.141365,[4 1] ; [60 23],[3.63636364 1.36363636] ; [60.36363636 22.63636364],0
b4,1,0.721692,0.126878,[3 2] ; [43 40],[2.61363636 2.38636364] ; [43.38636364 39.61363636],0
p1,1,0.734467,0.11505,[1 4] ; [12 71],[0.73863636 4.26136364] ; [12.26136364 70.73863636],0
a7,1,0.744632,0.106098,[3 2] ; [55 27],[3.33333333 1.66666667] ; [54.66666667 27.33333333],0
s4,1,0.790345,0.070683,[1 4] ; [21 62],[1.25 3.75] ; [20.75 62.25],0
p3,1,0.841369,0.040057,[2 3] ; [37 46],[2.21590909 2.78409091] ; [36.78409091 46.21590909],0
p8,1,0.841369,0.040057,[3 2] ; [46 37],[2.78409091 2.21590909] ; [46.21590909 36.78409091],0
p4,1,0.923993,0.009102,[3 2] ; [48 35],[2.89772727 2.10227273] ; [48.10227273 34.89772727],0
u3,1,0.926243,0.00857,[2 1] ; [27 12],[2.07142857 0.92857143] ; [26.92857143 12.07142857],0
p6,1,0.955628,0.003096,[2 3] ; [31 49],[1.94117647 3.05882353] ; [31.05882353 48.94117647],0
d3,1,0.991469,0.000114,[3 2] ; [50 33],[3.01136364 1.98863636] ; [49.98863636 33.01136364],0
b5,1,0.991469,0.000114,[3 2] ; [50 33],[3.01136364 1.98863636] ; [49.98863636 33.01136364],0
