Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,46.43036,[136  43] ; [28 58],[110.77735849  68.22264151] ; [53.22264151 32.77735849],1
r4,1,8e-06,20.034838,[158  21] ; [56 30],[144.5509434  34.4490566] ; [69.4490566 16.5509434],1
a6,1,1.4e-05,18.911481,[132  47] ; [40 46],[116.18113208  62.81886792] ; [55.81886792 30.18113208],1
a2,1,6.6e-05,15.927106,[ 51 128] ; [ 6 80],[ 38.50188679 140.49811321] ; [18.49811321 67.50188679],1
d4,1,0.000185,13.973688,[151  28] ; [55 31],[139.14716981  39.85283019] ; [66.85283019 19.14716981],1
u1,1,0.000429,12.402788,[ 42 137] ; [ 5 81],[ 31.74716981 147.25283019] ; [15.25283019 70.74716981],1
u3,1,0.000585,11.823001,[35 21] ; [ 6 21],[27.6626506 28.3373494] ; [13.3373494 13.6626506],1
d5,1,0.000679,11.54678,[145  34] ; [53 33],[133.74339623  45.25660377] ; [64.25660377 21.74339623],1
r3,1,0.001892,9.651661,[163  15] ; [67 19],[155.07575758  22.92424242] ; [74.92424242 11.07575758],0
v2,1,0.00217,9.399568,[92 81] ; [26 54],[80.68774704 92.31225296] ; [37.31225296 42.68774704],0
v4,1,0.002673,9.018088,[163  16] ; [66 19],[155.26893939  23.73106061] ; [73.73106061 11.26893939],0
r1,1,0.003175,8.703884,[141  38] ; [53 33],[131.04150943  47.95849057] ; [62.95849057 23.04150943],0
d1,1,0.006151,7.505628,[107  72] ; [36 50],[96.59245283 82.40754717] ; [46.40754717 39.59245283],0
a5,1,0.009231,6.777637,[143  36] ; [56 30],[134.41886792  44.58113208] ; [64.58113208 21.41886792],0
p10,1,0.016864,5.710421,[130  47] ; [50 35],[121.60305344  55.39694656] ; [58.39694656 26.60305344],0
n6,1,0.018042,5.592036,[154  25] ; [63 22],[147.13257576  31.86742424] ; [69.86742424 15.13257576],0
p4,1,0.020701,5.351767,[89 89] ; [30 56],[80.23484848 97.76515152] ; [38.76515152 47.23484848],0
b5,1,0.025908,4.962168,[121  58] ; [46 40],[112.80377358  66.19622642] ; [54.19622642 31.80377358],0
b1,1,0.026903,4.897008,[ 64 115] ; [43 43],[ 72.2754717 106.7245283] ; [34.7245283 51.2754717],0
r2,1,0.034321,4.478649,[166  11] ; [73 12],[161.46183206  15.53816794] ; [77.53816794  7.46183206],0
s2,1,0.039225,4.251087,[85 89] ; [30 55],[77.25868726 96.74131274] ; [37.74131274 47.25868726],0
v3,1,0.1115,2.532831,[ 66 107] ; [22 57],[ 60.41269841 112.58730159] ; [27.58730159 51.41269841],0
b2,1,0.121045,2.403752,[34 64] ; [30 34],[38.71604938 59.28395062] ; [25.28395062 38.71604938],0
b3,1,0.121045,2.403752,[34 64] ; [30 34],[38.71604938 59.28395062] ; [25.28395062 38.71604938],0
p2,1,0.127975,2.316897,[127  52] ; [53 33],[121.58490566  57.41509434] ; [58.41509434 27.58490566],0
p9,1,0.186787,1.742778,[135  41] ; [58 26],[130.64615385  45.35384615] ; [62.35384615 21.64615385],0
d2,1,0.194809,1.68087,[100  78] ; [40 44],[95.11450382 82.88549618] ; [44.88549618 39.11450382],0
p11,1,0.210853,1.565561,[130  49] ; [56 30],[125.63773585  53.36226415] ; [60.36226415 25.63773585],0
s3,1,0.214189,1.542881,[91 83] ; [37 47],[86.3255814 87.6744186] ; [41.6744186 42.3255814],0
v1,1,0.218487,1.51428,[82 89] ; [33 50],[77.42125984 93.57874016] ; [37.57874016 45.42125984],0
n3,1,0.262889,1.253481,[31 10] ; [19 11],[28.87323944 12.12676056] ; [21.12676056  8.87323944],0
a8,1,0.262984,1.252981,[ 22 140] ; [ 7 74],[ 19.33333333 142.66666667] ; [ 9.66666667 71.33333333],0
p8,1,0.27778,1.177917,[ 46 132] ; [17 69],[ 42.47727273 135.52272727] ; [20.52272727 65.47727273],0
b4,1,0.293202,1.10486,[114  65] ; [49 37],[110.10188679  68.89811321] ; [52.89811321 33.10188679],0
n5,1,0.304833,1.05293,[148  30] ; [67 19],[144.96212121  33.03787879] ; [70.03787879 15.96212121],0
u2,1,0.351262,0.868892,[31 25] ; [12 15],[29.01204819 26.98795181] ; [13.98795181 13.01204819],0
p6,1,0.363127,0.827049,[ 33 144] ; [12 73],[ 30.40076336 146.59923664] ; [14.59923664 70.40076336],0
s5,1,0.399734,0.709126,[ 39 127] ; [15 65],[ 36.43902439 129.56097561] ; [17.56097561 62.43902439],0
s8,1,0.401688,0.703269,[ 67 110] ; [28 58],[ 63.93536122 113.06463878] ; [31.06463878 54.93536122],0
s4,1,0.437621,0.602513,[ 27 149] ; [10 75],[ 24.95019157 151.04980843] ; [12.04980843 72.95019157],0
n2,1,0.445389,0.58236,[31 11] ; [21 11],[29.51351351 12.48648649] ; [22.48648649  9.51351351],0
a4,1,0.477718,0.504068,[90 88] ; [39 46],[87.30798479 90.69201521] ; [41.69201521 43.30798479],0
s6,1,0.502801,0.449019,[105  71] ; [47 38],[102.49808429  73.50191571] ; [49.50191571 35.49808429],0
a1,1,0.622163,0.242839,[ 11 168] ; [ 4 82],[ 10.13207547 168.86792453] ; [ 4.86792453 81.13207547],0
s1,1,0.641752,0.216458,[  8 168] ; [ 5 80],[  8.76628352 167.23371648] ; [ 4.23371648 80.76628352],0
p5,1,0.644663,0.212695,[ 13 164] ; [ 5 81],[ 12.11406844 164.88593156] ; [ 5.88593156 80.11406844],0
p3,1,0.707885,0.140399,[ 60 118] ; [31 55],[ 61.35606061 116.64393939] ; [29.64393939 56.35606061],0
s7,1,0.765773,0.088749,[70 97] ; [36 46],[71.09236948 95.90763052] ; [34.90763052 47.09236948],0
p12,1,0.808487,0.058747,[ 16 161] ; [ 7 79],[ 15.47908745 161.52091255] ; [ 7.52091255 78.47908745],0
u4,1,0.824088,0.049413,[  5 174] ; [ 2 84],[  4.72830189 174.27169811] ; [ 2.27169811 83.72830189],0
a3,1,0.883803,0.02136,[123  54] ; [59 27],[122.48669202  54.51330798] ; [59.51330798 26.48669202],0
p1,1,0.92936,0.007859,[ 18 160] ; [ 9 77],[ 18.20454545 159.79545455] ; [ 8.79545455 77.20454545],0
n1,1,0.957902,0.002786,[21 19] ; [17 15],[21.11111111 18.88888889] ; [16.88888889 15.11111111],0
