Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.004261,8.169203,[ 4 21] ; [7 4],[ 7.63888889 17.36111111] ; [3.36111111 7.63888889],0
p8,1,0.010515,6.545455,[ 5 20] ; [7 4],[ 8.33333333 16.66666667] ; [3.66666667 7.33333333],0
s6,1,0.02507,5.019048,[ 9 17] ; [7 2],[11.88571429 14.11428571] ; [4.11428571 4.88571429],0
v3,1,0.026144,4.946494,[ 3 22] ; [5 6],[ 5.55555556 19.44444444] ; [2.44444444 8.55555556],0
n6,1,0.040685,4.189091,[14 11] ; [10  1],[16.66666667  8.33333333] ; [7.33333333 3.66666667],0
p11,1,0.04852,3.8919,[15 11] ; [10  1],[17.56756757  8.43243243] ; [7.43243243 3.56756757],0
p7,1,0.056646,3.632969,[10 16] ; [8 3],[12.64864865 13.35135135] ; [5.35135135 5.64864865],0
r2,1,0.076134,3.145558,[17  8] ; [4 7],[14.58333333 10.41666667] ; [6.41666667 4.58333333],0
a8,1,0.101319,2.684659,[ 3 21] ; [4 7],[ 4.8 19.2] ; [2.2 8.8],0
d3,1,0.13821,2.197779,[14 12] ; [3 8],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
u3,1,0.157299,2.0,[1 7] ; [2 2],[2. 6.] ; [1. 3.],0
s7,1,0.226238,1.46436,[ 6 18] ; [5 6],[ 7.54285714 16.45714286] ; [3.45714286 7.54285714],0
p10,1,0.228464,1.450401,[19  7] ; [10  1],[20.37837838  5.62162162] ; [8.62162162 2.37837838],0
s3,1,0.235461,1.407568,[11 15] ; [7 4],[12.64864865 13.35135135] ; [5.35135135 5.64864865],0
b1,1,0.259071,1.273713,[17  9] ; [5 6],[15.45945946 10.54054054] ; [6.54054054 4.45945946],0
p3,1,0.259071,1.273713,[ 9 17] ; [6 5],[10.54054054 15.45945946] ; [4.45945946 6.54054054],0
b4,1,0.271067,1.21134,[19  7] ; [6 5],[17.56756757  8.43243243] ; [7.43243243 3.56756757],0
p2,1,0.285029,1.142955,[16  9] ; [9 2],[17.36111111  7.63888889] ; [7.63888889 3.36111111],0
n5,1,0.317497,0.99923,[17  9] ; [9 2],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
n4,1,0.317497,0.99923,[17  9] ; [9 2],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
