Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,72.780844,[308  29] ; [40 37],[283.27536232  53.72463768] ; [64.72463768 12.27536232],1
n6,1,0.0,42.748523,[315  22] ; [51 25],[298.64891041  38.35108959] ; [67.35108959  8.64891041],1
p4,1,0.000968,10.888585,[240  96] ; [40 37],[227.79661017 108.20338983] ; [52.20338983 24.79661017],1
p11,1,0.003881,8.338834,[278  60] ; [52 25],[268.77108434  69.22891566] ; [61.22891566 15.77108434],0
s4,1,0.008015,7.030173,[ 63 273] ; [25 52],[ 71.59322034 264.40677966] ; [16.40677966 60.59322034],0
p5,1,0.009364,6.752133,[ 63 271] ; [ 5 71],[ 55.39512195 278.60487805] ; [12.60487805 63.39512195],0
p9,1,0.012041,6.304772,[306  29] ; [62 14],[299.9513382  35.0486618] ; [68.0486618  7.9513382],0
v3,1,0.013375,6.118762,[162 166] ; [24 48],[152.52 175.48] ; [33.48 38.52],0
p12,1,0.014555,5.969593,[ 40 295] ; [ 2 75],[ 34.15048544 300.84951456] ; [ 7.84951456 69.15048544],0
p8,1,0.021797,5.261953,[198 133] ; [35 42],[189.02696078 141.97303922] ; [43.97303922 33.02696078],0
p10,1,0.022019,5.24425,[294  41] ; [59 17],[287.72506083  47.27493917] ; [65.27493917 10.72506083],0
r1,1,0.040157,4.211229,[290  47] ; [59 18],[284.08937198  52.91062802] ; [64.91062802 12.08937198],0
v1,1,0.043598,4.072066,[197 131] ; [36 40],[189.16831683 138.83168317] ; [43.83168317 32.16831683],0
s6,1,0.04491,4.022015,[286  47] ; [59 18],[280.20731707  52.79268293] ; [64.79268293 12.20731707],0
a5,1,0.045968,3.982751,[272  66] ; [54 23],[265.51325301  72.48674699] ; [60.48674699 16.51325301],0
s8,1,0.046279,3.971423,[243  92] ; [47 30],[235.80097087  99.19902913] ; [54.19902913 22.80097087],0
a4,1,0.05003,3.840448,[173 164] ; [30 47],[165.24396135 171.75603865] ; [37.75603865 39.24396135],0
s2,1,0.061416,3.498733,[254  83] ; [50 27],[247.4589372  89.5410628] ; [56.5410628 20.4589372],0
p2,1,0.069335,3.298705,[294  43] ; [61 16],[288.97342995  48.02657005] ; [66.02657005 10.97342995],0
p3,1,0.07391,3.193971,[199 137] ; [37 40],[192. 144.] ; [44. 33.],0
s3,1,0.084722,2.971909,[257  77] ; [52 25],[251.10948905  82.89051095] ; [57.89051095 19.10948905],0
a3,1,0.0904,2.867235,[277  59] ; [57 20],[271.72881356  64.27118644] ; [62.27118644 14.72881356],0
b1,1,0.096807,2.757368,[140 198] ; [24 53],[133.57108434 204.42891566] ; [30.42891566 46.57108434],0
d1,1,0.104931,2.628957,[222 116] ; [43 34],[215.8313253 122.1686747] ; [49.1686747 27.8313253],0
a8,1,0.107253,2.594232,[ 55 248] ; [ 7 62],[ 50.5 252.5] ; [11.5 57.5],0
d2,1,0.119383,2.425399,[190 146] ; [36 41],[183.86440678 152.13559322] ; [42.13559322 34.86440678],0
a7,1,0.129919,2.293471,[234 104] ; [60 17],[239.45060241  98.54939759] ; [54.54939759 22.45060241],0
b4,1,0.129939,2.293227,[183 155] ; [49 28],[188.95421687 149.04578313] ; [43.04578313 33.95421687],0
u2,1,0.144377,2.130673,[37 24] ; [15  4],[39.65 21.35] ; [12.35  6.65],0
r2,1,0.178922,1.806556,[327   8] ; [72  4],[325.2189781   9.7810219] ; [73.7810219  2.2189781],0
u1,1,0.210601,1.567291,[ 89 249] ; [15 62],[ 84.70361446 253.29638554] ; [19.29638554 57.70361446],0
n1,1,0.235351,1.408229,[37 33] ; [ 8 13],[34.61538462 35.38461538] ; [10.38461538 10.61538462],0
p7,1,0.236239,1.402901,[232  93] ; [49 27],[227.74314214  97.25685786] ; [53.25685786 22.74314214],0
n2,1,0.236305,1.402505,[59 12] ; [15  6],[57.10869565 13.89130435] ; [16.89130435  4.10869565],0
d3,1,0.269999,1.216753,[241  95] ; [60 17],[244.88135593  91.11864407] ; [56.11864407 20.88135593],0
u3,1,0.277131,1.181104,[41 20] ; [16  4],[42.92592593 18.07407407] ; [14.07407407  5.92592593],0
v2,1,0.304129,1.055999,[201 130] ; [39 33],[197.12158809 133.87841191] ; [42.87841191 29.12158809],0
n3,1,0.327508,0.958727,[46 25] ; [16  5],[47.84782609 23.15217391] ; [14.15217391  6.84782609],0
s5,1,0.34026,0.909451,[151 174] ; [29 43],[147.35516373 177.64483627] ; [32.64483627 39.35516373],0
p6,1,0.348344,0.879481,[160 174] ; [31 43],[156.35784314 177.64215686] ; [34.64215686 39.35784314],0
a2,1,0.417877,0.656279,[ 99 239] ; [19 58],[ 96.1060241 241.8939759] ; [21.8939759 55.1060241],0
a1,1,0.431845,0.617856,[ 21 317] ; [ 3 74],[ 19.54698795 318.45301205] ; [ 4.45301205 72.54698795],0
a6,1,0.454811,0.558634,[220 115] ; [54 23],[222.79126214 112.20873786] ; [51.20873786 25.79126214],0
b2,1,0.49239,0.471299,[103 135] ; [19 31],[100.81944444 137.18055556] ; [21.18055556 28.81944444],0
b3,1,0.49239,0.471299,[103 135] ; [19 31],[100.81944444 137.18055556] ; [21.18055556 28.81944444],0
r3,1,0.522518,0.408921,[323  14] ; [75  2],[323.97584541  13.02415459] ; [74.02415459  2.97584541],0
r4,1,0.548826,0.359424,[314  24] ; [70  7],[312.75180723  25.24819277] ; [71.24819277  5.75180723],0
d4,1,0.663697,0.189064,[285  50] ; [67 10],[286.21359223  48.78640777] ; [65.78640777 11.21359223],0
p1,1,0.704286,0.144052,[ 36 301] ; [ 7 69],[ 35.08716707 301.91283293] ; [ 7.91283293 68.08716707],0
s1,1,0.886149,0.0205,[ 16 317] ; [ 4 73],[ 16.24390244 316.75609756] ; [ 3.75609756 73.24390244],0
d5,1,0.971821,0.001248,[279  56] ; [64 13],[278.89563107  56.10436893] ; [64.10436893 12.89563107],0
b5,1,0.979813,0.00064,[197 141] ; [45 32],[197.09879518 140.90120482] ; [44.90120482 32.09879518],0
