Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,29.499535,[24 44] ; [163  65],[42.95945946 25.04054054] ; [144.04054054  83.95945946],1
n4,1,2.3e-05,17.941169,[34 35] ; [174  55],[48.16107383 20.83892617] ; [159.83892617  69.16107383],1
p10,1,0.000165,14.196846,[35 32] ; [172  54],[47.33447099 19.66552901] ; [159.66552901  66.33447099],1
p9,1,0.000165,14.187531,[39 29] ; [180  45],[50.82593857 17.17406143] ; [168.17406143  56.82593857],1
p11,1,0.000185,13.981245,[43 26] ; [191  38],[54.18120805 14.81879195] ; [179.81879195  49.18120805],1
p2,1,0.002094,9.464928,[42 24] ; [186  42],[51.18367347 14.81632653] ; [176.81632653  51.18367347],0
b3,1,0.003806,8.374362,[ 6 29] ; [60 77],[13.43023256 21.56976744] ; [52.56976744 84.43023256],0
b2,1,0.003806,8.374362,[ 6 29] ; [60 77],[13.43023256 21.56976744] ; [52.56976744 84.43023256],0
b1,1,0.004311,8.147854,[36 33] ; [ 76 153],[25.93288591 43.06711409] ; [ 86.06711409 142.93288591],0
d1,1,0.004407,8.108178,[26 43] ; [131  98],[36.35234899 32.64765101] ; [120.64765101 108.35234899],0
s1,1,0.006465,7.416033,[ 5 62] ; [  3 225],[ 1.81694915 65.18305085] ; [  6.18305085 221.81694915],0
v4,1,0.022236,5.227231,[58  9] ; [216  12],[62.23050847  4.76949153] ; [211.76949153  16.23050847],0
p7,1,0.022681,5.192767,[29 38] ; [134  93],[37.1462585 29.8537415] ; [125.8537415 101.1462585],0
p8,1,0.026026,4.954304,[22 45] ; [109 117],[29.9556314 37.0443686] ; [101.0443686 124.9556314],0
p3,1,0.038014,4.304393,[19 47] ; [ 98 130],[26.26530612 39.73469388] ; [ 90.73469388 137.26530612],0
s8,1,0.059657,3.546904,[ 8 61] ; [ 50 179],[13.4295302 55.5704698] ; [ 44.5704698 184.4295302],0
p4,1,0.062335,3.474152,[23 43] ; [109 119],[29.63265306 36.36734694] ; [102.36734694 125.63265306],0
u2,1,0.118377,2.438668,[14  8] ; [34 42],[10.7755102 11.2244898] ; [37.2244898 38.7755102],0
r2,1,0.119492,2.423966,[60  9] ; [210  16],[63.15254237  5.84745763] ; [206.84745763  19.15254237],0
a8,1,0.127291,2.32523,[ 4 61] ; [ 27 180],[ 7.40808824 57.59191176] ; [ 23.59191176 183.40808824],0
p6,1,0.141047,2.166495,[12 52] ; [ 63 163],[16.55172414 47.44827586] ; [ 58.44827586 167.55172414],0
v1,1,0.159871,1.975442,[25 43] ; [104 120],[30.04109589 37.95890411] ; [ 98.95890411 125.04109589],0
v2,1,0.176959,1.822983,[30 35] ; [123  98],[34.77272727 30.22727273] ; [118.22727273 102.77272727],0
u3,1,0.216022,1.5306,[13  9] ; [34 43],[10.44444444 11.55555556] ; [36.55555556 40.44444444],0
r4,1,0.226555,1.462359,[57 12] ; [202  27],[59.96979866  9.03020134] ; [199.03020134  29.96979866],0
d2,1,0.228546,1.449886,[27 42] ; [108 120],[31.36363636 37.63636364] ; [103.63636364 124.36363636],0
s3,1,0.236744,1.399877,[22 46] ; [ 57 170],[18.21016949 49.78983051] ; [ 60.78983051 166.21016949],0
n2,1,0.263201,1.251842,[13  8] ; [39 13],[14.95890411  6.04109589] ; [37.04109589 14.95890411],0
s5,1,0.271686,1.208215,[ 6 60] ; [ 32 192],[ 8.64827586 57.35172414] ; [ 29.35172414 194.64827586],0
n3,1,0.340502,0.908541,[13  6] ; [42 11],[14.51388889  4.48611111] ; [40.48611111 12.51388889],0
s7,1,0.344787,0.892551,[11 50] ; [ 52 167],[13.725 47.275] ; [ 49.275 169.725],0
v3,1,0.356793,0.849151,[19 45] ; [ 79 141],[22.08450704 41.91549296] ; [ 75.91549296 144.08450704],0
u4,1,0.366485,0.815549,[ 1 68] ; [  1 228],[ 0.46308725 68.53691275] ; [  1.53691275 227.46308725],0
a2,1,0.414561,0.665682,[10 59] ; [ 43 186],[12.27181208 56.72818792] ; [ 40.72818792 188.27181208],0
u1,1,0.418611,0.65421,[ 6 63] ; [ 28 201],[ 7.87248322 61.12751678] ; [ 26.12751678 202.87248322],0
p5,1,0.421325,0.646616,[ 2 66] ; [ 12 214],[ 3.23809524 64.76190476] ; [ 10.76190476 215.23809524],0
a1,1,0.468946,0.524459,[ 1 68] ; [  7 222],[ 1.85234899 67.14765101] ; [  6.14765101 222.85234899],0
s2,1,0.514651,0.4246,[15 53] ; [ 42 185],[13.13898305 54.86101695] ; [ 43.86101695 183.13898305],0
a5,1,0.534509,0.385812,[43 26] ; [152  77],[45.15100671 23.84899329] ; [149.84899329  79.15100671],0
