Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.707256,[421  19] ; [5 6],[415.6097561  24.3902439] ; [10.3902439  0.6097561],1
r1,1,0.007883,7.059913,[370  68] ; [6 5],[366.78841871  71.21158129] ; [9.21158129 1.78841871],0
p9,1,0.010494,6.549031,[382  48] ; [7 4],[379.29705215  50.70294785] ; [9.70294785 1.29705215],0
s6,1,0.012189,6.283163,[377  55] ; [6 4],[374.33484163  57.66515837] ; [8.66515837 1.33484163],0
p11,1,0.012993,6.17006,[341  99] ; [5 6],[337.56097561 102.43902439] ; [8.43902439 2.56097561],0
s8,1,0.017427,5.652872,[274 164] ; [3 8],[270.21380846 167.78619154] ; [6.78619154 4.21380846],0
b5,1,0.021315,5.300863,[271 169] ; [3 8],[267.31707317 172.68292683] ; [6.68292683 4.31707317],0
n6,1,0.03201,4.597938,[376  59] ; [7 4],[373.55381166  61.44618834] ; [9.44618834 1.55381166],0
p7,1,0.035772,4.407933,[281 140] ; [4 7],[277.74305556 143.25694444] ; [7.25694444 3.74305556],0
p10,1,0.039026,4.259715,[372  61] ; [7 4],[369.61036036  63.38963964] ; [9.38963964 1.61036036],0
s1,1,0.048376,3.896872,[ 21 413] ; [2 9],[ 22.43146067 411.56853933] ; [ 0.56853933 10.43146067],0
p4,1,0.054165,3.7076,[281 154] ; [4 7],[277.97085202 157.02914798] ; [7.02914798 3.97085202],0
u3,1,0.054555,3.695623,[76 32] ; [1 3],[74.25 33.75] ; [2.75 1.25],0
p2,1,0.073487,3.20336,[366  70] ; [7 4],[363.82102908  72.17897092] ; [9.17897092 1.82102908],0
b1,1,0.107384,2.592304,[174 266] ; [7 4],[176.58536585 263.41463415] ; [4.41463415 6.58536585],0
v1,1,0.134046,2.245006,[251 175] ; [4 7],[248.5812357 177.4187643] ; [6.4187643 4.5812357],0
p8,1,0.149737,2.074933,[229 203] ; [3 7],[226.75113122 205.24886878] ; [5.24886878 4.75113122],0
a4,1,0.159183,1.98197,[214 225] ; [3 8],[211.69555556 227.30444444] ; [5.30444444 5.69555556],0
d1,1,0.180802,1.79102,[286 154] ; [5 6],[283.90243902 156.09756098] ; [7.09756098 3.90243902],0
d4,1,0.192852,1.695691,[377  59] ; [8 3],[375.52572707  60.47427293] ; [9.47427293 1.52572707],0
s7,1,0.194168,1.685706,[300 122] ; [4 4],[298.34418605 123.65581395] ; [5.65581395 2.34418605],0
d3,1,0.22604,1.465607,[311 125] ; [6 5],[309.19910515 126.80089485] ; [7.80089485 3.19910515],0
s5,1,0.228004,1.453273,[206 212] ; [3 7],[204.11682243 213.88317757] ; [4.88317757 5.11682243],0
n4,1,0.237281,1.396675,[344  94] ; [7 4],[342.40089087  95.59910913] ; [8.59910913 2.40089087],0
n5,1,0.239221,1.38518,[343  94] ; [7 4],[341.40625  95.59375] ; [8.59375 2.40625],0
r3,1,0.248503,1.3317,[425  13] ; [10  1],[424.34298441  13.65701559] ; [10.65701559  0.34298441],0
u1,1,0.28392,1.148232,[100 340] ; [ 1 10],[ 98.53658537 341.46341463] ; [2.46341463 8.53658537],0
d5,1,0.307723,1.040421,[367  69] ; [8 3],[365.77181208  70.22818792] ; [9.22818792 1.77181208],0
b4,1,0.340672,0.907902,[257 183] ; [8 3],[258.53658537 181.46341463] ; [6.46341463 4.53658537],0
a5,1,0.341292,0.905573,[334 105] ; [7 4],[332.66444444 106.33555556] ; [8.33555556 2.66444444],0
a3,1,0.375495,0.785398,[330 108] ; [7 4],[328.74387528 109.25612472] ; [8.25612472 2.74387528],0
n1,1,0.375892,0.784094,[39 56] ; [2 1],[39.74489796 55.25510204] ; [1.25510204 1.74489796],0
a6,1,0.467334,0.528273,[284 152] ; [6 5],[282.86353468 153.13646532] ; [7.13646532 3.86353468],0
p3,1,0.479903,0.499083,[230 205] ; [7 4],[231.15470852 203.84529148] ; [5.84529148 5.15470852],0
a2,1,0.493083,0.469792,[121 319] ; [2 9],[120. 320.] ; [3. 8.],0
u2,1,0.55134,0.354922,[65 43] ; [3 1],[65.57142857 42.42857143] ; [2.42857143 1.57142857],0
b3,1,0.552267,0.353272,[107 163] ; [1 3],[106.42335766 163.57664234] ; [1.57664234 2.42335766],0
b2,1,0.552267,0.353272,[107 163] ; [1 3],[106.42335766 163.57664234] ; [1.57664234 2.42335766],0
a8,1,0.557643,0.343802,[ 63 342] ; [ 1 10],[ 62.30769231 342.69230769] ; [1.69230769 9.30769231],0
n2,1,0.565122,0.330914,[77 19] ; [2 1],[76.60606061 19.39393939] ; [2.39393939 0.60606061],0
s3,1,0.742527,0.107918,[382  54] ; [10  1],[382.35346756  53.64653244] ; [9.64653244 1.35346756],0
v2,1,0.743177,0.107354,[246 173] ; [7 4],[246.52790698 172.47209302] ; [6.47209302 4.52790698],0
s4,1,0.799761,0.064342,[104 330] ; [3 8],[104.35505618 329.64494382] ; [2.64494382 8.35505618],0
n3,1,0.801908,0.06294,[71 26] ; [2 1],[70.81 26.19] ; [2.19 0.81],0
p6,1,0.879185,0.023105,[186 245] ; [5 6],[186.24660633 244.75339367] ; [4.75339367 6.24660633],0
v3,1,0.888558,0.019636,[182 238] ; [5 6],[182.22737819 237.77262181] ; [4.77262181 6.22737819],0
d2,1,0.935768,0.006495,[233 204] ; [6 5],[233.13169643 203.86830357] ; [5.86830357 5.13169643],0
a7,1,0.943267,0.005064,[322 115] ; [8 3],[321.89732143 115.10267857] ; [8.10267857 2.89732143],0
