Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,71.530758,[ 36 144] ; [170 113],[80.08639309 99.91360691] ; [125.91360691 157.08639309],1
v1,1,0.0,37.347253,[ 72 109] ; [199  92],[103.92161017  77.07838983] ; [167.07838983 123.92161017],1
p12,1,0.023716,5.115277,[ 11 173] ; [ 36 256],[ 18.16806723 165.83193277] ; [ 28.83193277 263.16806723],0
p9,1,0.031334,4.634559,[154  30] ; [262  28],[161.48523207  22.51476793] ; [254.51476793  35.48523207],0
s4,1,0.056829,3.627602,[ 39 142] ; [ 43 249],[ 31.37843552 149.62156448] ; [ 50.62156448 241.37843552],0
p10,1,0.058131,3.589918,[149  36] ; [254  38],[156.29979036  28.70020964] ; [246.70020964  45.29979036],0
a8,1,0.064011,3.430285,[ 17 152] ; [ 42 214],[ 23.46117647 145.53882353] ; [ 35.53882353 220.46117647],0
s1,1,0.085036,2.965916,[  9 174] ; [  6 284],[  5.80338266 177.19661734] ; [  9.19661734 280.80338266],0
a3,1,0.091647,2.845199,[142  42] ; [246  49],[149.04384134  34.95615866] ; [238.95615866  56.04384134],0
a5,1,0.097515,2.745725,[151  34] ; [258  38],[157.30769231  27.69230769] ; [251.69230769  44.30769231],0
b1,1,0.105999,2.612884,[ 76 109] ; [100 196],[ 67.69230769 117.30769231] ; [108.30769231 187.69230769],0
p7,1,0.106974,2.598363,[116  67] ; [201  84],[123.95512821  59.04487179] ; [193.04487179  91.95512821],0
a6,1,0.109662,2.55909,[128  56] ; [224  70],[135.49790795  48.50209205] ; [216.50209205  77.49790795],0
p3,1,0.119537,2.423371,[93 91] ; [170 124],[101.23849372  82.76150628] ; [161.76150628 132.23849372],0
p11,1,0.154168,2.03052,[142  43] ; [243  53],[148.07692308  36.92307692] ; [236.92307692  59.07692308],0
n3,1,0.162321,1.95247,[33 17] ; [37 10],[36.08247423 13.91752577] ; [33.91752577 13.08247423],0
p4,1,0.162646,1.949452,[117  68] ; [202  89],[123.98109244  61.01890756] ; [195.01890756  95.98109244],0
a7,1,0.173685,1.850844,[137  48] ; [235  61],[143.07692308  41.92307692] ; [228.92307692  67.07692308],0
s7,1,0.201784,1.629411,[89 88] ; [159 123],[95.63398693 81.36601307] ; [152.36601307 129.63398693],0
p2,1,0.20277,1.622313,[154  31] ; [257  37],[158.73695198  26.26304802] ; [252.26304802  41.73695198],0
n4,1,0.204009,1.613442,[147  38] ; [247  47],[152.17118998  32.82881002] ; [241.82881002  52.17118998],0
d2,1,0.208151,1.584237,[128  56] ; [220  74],[133.958159  50.041841] ; [214.041841  79.958159],0
d3,1,0.223924,1.479042,[167  17] ; [257  38],[162.87265136  21.12734864] ; [261.12734864  33.87265136],0
a2,1,0.29111,1.114479,[ 60 125] ; [110 186],[ 65.38461538 119.61538462] ; [104.61538462 191.38461538],0
d4,1,0.301106,1.069288,[179   4] ; [292   3],[180.32008368   2.67991632] ; [290.67991632   4.32008368],0
u4,1,0.340102,0.910046,[  4 181] ; [ 11 285],[  5.76923077 179.23076923] ; [  9.23076923 286.76923077],0
u1,1,0.398247,0.713614,[ 49 136] ; [ 89 207],[ 53.07692308 131.92307692] ; [ 84.92307692 211.07692308],0
p8,1,0.41887,0.653483,[103  82] ; [170 116],[107.22929936  77.77070064] ; [165.77070064 120.22929936],0
v4,1,0.440325,0.595435,[182   3] ; [288   8],[180.76923077   4.23076923] ; [289.23076923   6.76923077],0
n1,1,0.474149,0.512291,[19 32] ; [20 25],[20.71875 30.28125] ; [18.28125 26.71875],0
a4,1,0.475314,0.509596,[103  82] ; [174 121],[106.76041667  78.23958333] ; [170.23958333 124.76041667],0
p6,1,0.488431,0.479981,[ 81 104] ; [116 170],[ 77.37791932 107.62208068] ; [119.62208068 166.37791932],0
a1,1,0.495214,0.465178,[  8 177] ; [ 17 279],[  9.61538462 175.38461538] ; [ 15.38461538 280.61538462],0
s2,1,0.514826,0.424245,[99 84] ; [168 126],[102.43396226  80.56603774] ; [164.56603774 129.43396226],0
b4,1,0.517874,0.418126,[107  78] ; [180 116],[110.38461538  74.61538462] ; [176.61538462 119.38461538],0
n2,1,0.51798,0.417914,[35 17] ; [33 12],[36.45360825 15.54639175] ; [31.54639175 13.45360825],0
s8,1,0.523835,0.406336,[93 92] ; [155 136],[96.38655462 88.61344538] ; [151.61344538 139.38655462],0
n6,1,0.583408,0.300757,[161  24] ; [259  33],[162.89308176  22.10691824] ; [257.10691824  34.89308176],0
r2,1,0.591408,0.288151,[181   2] ; [289   5],[180.31446541   2.68553459] ; [289.68553459   4.31446541],0
r1,1,0.667789,0.1842,[163  21] ; [265  30],[164.4091858  19.5908142] ; [263.5908142  31.4091858],0
u2,1,0.674737,0.176111,[29 14] ; [31 18],[28.04347826 14.95652174] ; [31.95652174 17.04347826],0
p1,1,0.695972,0.152696,[ 17 168] ; [ 24 270],[ 15.83507307 169.16492693] ; [ 25.16492693 268.83507307],0
u3,1,0.698383,0.150159,[30 13] ; [33 17],[29.12903226 13.87096774] ; [33.87096774 16.12903226],0
s5,1,0.711607,0.136677,[ 68 113] ; [110 170],[ 69.88720174 111.11279826] ; [108.11279826 171.88720174],0
b2,1,0.80462,0.061193,[49 69] ; [ 77 115],[47.96129032 70.03870968] ; [ 78.03870968 113.96129032],0
b3,1,0.80462,0.061193,[49 69] ; [ 77 115],[47.96129032 70.03870968] ; [ 78.03870968 113.96129032],0
s6,1,0.809629,0.058035,[130  51] ; [206  85],[128.84745763  52.15254237] ; [207.15254237  83.84745763],0
s3,1,0.835591,0.043071,[109  75] ; [169 121],[107.91561181  76.08438819] ; [170.08438819 119.91561181],0
n5,1,0.855469,0.033177,[142  43] ; [227  66],[142.81380753  42.18619247] ; [226.18619247  66.81380753],0
b5,1,0.870514,0.026571,[113  72] ; [183 113],[113.84615385  71.15384615] ; [182.15384615 113.84615385],0
p5,1,0.887351,0.020067,[ 21 162] ; [ 35 259],[ 21.48427673 161.51572327] ; [ 34.51572327 259.48427673],0
d5,1,0.910198,0.012721,[179   4] ; [289   6],[179.17154812   3.82845188] ; [288.82845188   6.17154812],0
r3,1,0.957284,0.002869,[181   3] ; [290   5],[180.92693111   3.07306889] ; [290.07306889   4.92693111],0
