Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.00029,13.136546,[ 4 13] ; [22  6],[9.82222222 7.17777778] ; [16.17777778 11.82222222],1
d1,1,0.004393,8.113915,[ 1 16] ; [13 15],[ 5.28888889 11.71111111] ; [ 8.71111111 19.28888889],0
d3,1,0.009302,6.763855,[ 3 14] ; [16 12],[7.17777778 9.82222222] ; [11.82222222 16.17777778],0
a1,1,0.013425,6.112233,[ 5 12] ; [ 1 27],[ 2.26666667 14.73333333] ; [ 3.73333333 24.26666667],0
a5,1,0.017341,5.661552,[ 6 11] ; [20  8],[9.82222222 7.17777778] ; [16.17777778 11.82222222],0
r3,1,0.018981,5.503274,[ 5 11] ; [19  9],[8.72727273 7.27272727] ; [15.27272727 12.72727273],0
n5,1,0.029984,4.710208,[14  3] ; [14 14],[10.57777778  6.42222222] ; [17.42222222 10.57777778],0
d2,1,0.036772,4.360949,[ 4 13] ; [15 12],[7.34090909 9.65909091] ; [11.65909091 15.34090909],0
r4,1,0.03994,4.220438,[ 1 16] ; [ 9 19],[ 3.77777778 13.22222222] ; [ 6.22222222 21.77777778],0
a3,1,0.086068,2.946429,[ 6 10] ; [18 10],[8.72727273 7.27272727] ; [15.27272727 12.72727273],0
v2,1,0.096264,2.766369,[ 2 14] ; [10 18],[ 4.36363636 11.63636364] ; [ 7.63636364 20.36363636],0
p11,1,0.113808,2.500525,[ 5 12] ; [15 13],[7.55555556 9.44444444] ; [12.44444444 15.55555556],0
s4,1,0.116929,2.457983,[ 4 13] ; [ 2 26],[ 2.26666667 14.73333333] ; [ 3.73333333 24.26666667],0
n1,1,0.122398,2.386364,[5 5] ; [2 9],[3.33333333 6.66666667] ; [3.66666667 7.33333333],0
r1,1,0.124508,2.359672,[ 4 13] ; [13 15],[ 6.42222222 10.57777778] ; [10.57777778 17.42222222],0
b4,1,0.167351,1.906513,[8 9] ; [19  9],[10.2  6.8] ; [16.8 11.2],0
b3,1,0.170904,1.875,[5 5] ; [ 5 15],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
b2,1,0.170904,1.875,[5 5] ; [ 5 15],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
p4,1,0.194822,1.680773,[ 3 14] ; [10 18],[ 4.91111111 12.08888889] ; [ 8.08888889 19.91111111],0
u2,1,0.222969,1.48516,[ 1 10] ; [3 7],[2.0952381 8.9047619] ; [1.9047619 8.0952381],0
s7,1,0.232228,1.427166,[ 2 15] ; [ 7 19],[ 3.55813953 13.44186047] ; [ 5.44186047 20.55813953],0
n6,1,0.233066,1.422054,[ 6 11] ; [14 12],[7.90697674 9.09302326] ; [12.09302326 13.90697674],0
p6,1,0.273769,1.197762,[ 2 14] ; [ 1 26],[ 1.11627907 14.88372093] ; [ 1.88372093 25.11627907],0
s6,1,0.286371,1.136602,[ 3 14] ; [ 9 19],[ 4.53333333 12.46666667] ; [ 7.46666667 20.53333333],0
a6,1,0.335782,0.926471,[ 6 11] ; [14 14],[7.55555556 9.44444444] ; [12.44444444 15.55555556],0
a8,1,0.363325,0.826367,[ 1 16] ; [ 4 23],[ 1.93181818 15.06818182] ; [ 3.06818182 23.93181818],0
p3,1,0.411031,0.675818,[ 2 15] ; [ 6 22],[ 3.02222222 13.97777778] ; [ 4.97777778 23.02222222],0
b5,1,0.419981,0.650368,[ 7 10] ; [15 13],[8.31111111 8.68888889] ; [13.68888889 14.31111111],0
v1,1,0.431413,0.619017,[ 7 10] ; [ 8 19],[ 5.79545455 11.20454545] ; [ 9.20454545 17.79545455],0
p2,1,0.446867,0.578587,[ 5 12] ; [11 16],[ 6.18181818 10.81818182] ; [ 9.81818182 17.18181818],0
n3,1,0.505055,0.444298,[4 6] ; [6 5],[4.76190476 5.23809524] ; [5.23809524 5.76190476],0
p1,1,0.50714,0.439964,[ 3 14] ; [ 3 25],[ 2.26666667 14.73333333] ; [ 3.73333333 24.26666667],0
u3,1,0.59256,0.286364,[2 9] ; [1 9],[1.57142857 9.42857143] ; [1.42857143 8.57142857],0
p10,1,0.594014,0.28412,[ 5 11] ; [11 17],[ 5.81818182 10.18181818] ; [10.18181818 17.81818182],0
