Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.936408,[18 48] ; [88 33],[37.41176471 28.58823529] ; [68.58823529 52.41176471],1
s7,1,0.000888,11.046617,[11 53] ; [47 66],[20.97175141 43.02824859] ; [37.02824859 75.97175141],1
a5,1,0.001325,10.307859,[30 36] ; [84 37],[40.23529412 25.76470588] ; [73.76470588 47.23529412],0
a4,1,0.0022,9.374307,[19 47] ; [62 57],[28.8972973 37.1027027] ; [52.1027027 66.8972973],0
v3,1,0.002908,8.864068,[11 52] ; [45 70],[19.82022472 43.17977528] ; [36.17977528 78.82022472],0
n1,1,0.007853,7.066722,[ 6 20] ; [25 20],[11.35211268 14.64788732] ; [19.64788732 25.35211268],0
u1,1,0.011645,6.364181,[ 4 62] ; [24 97],[ 9.88235294 56.11764706] ; [ 18.11764706 102.88235294],0
v1,1,0.021168,5.312925,[18 47] ; [54 66],[25.2972973 39.7027027] ; [46.7027027 73.2972973],0
a8,1,0.022144,5.234405,[ 2 58] ; [16 93],[ 6.39053254 53.60946746] ; [11.60946746 97.39053254],0
n6,1,0.042445,4.117368,[37 29] ; [85 35],[43.29032258 22.70967742] ; [78.70967742 41.29032258],0
d2,1,0.050597,3.821548,[27 39] ; [66 52],[33.35869565 32.64130435] ; [59.64130435 58.35869565],0
a2,1,0.052001,3.775736,[ 8 58] ; [29 92],[13.05882353 52.94117647] ; [23.94117647 97.05882353],0
s8,1,0.063923,3.432549,[12 53] ; [37 82],[17.30978261 47.69021739] ; [31.69021739 87.30978261],0
s4,1,0.104982,2.628178,[13 53] ; [ 13 105],[ 9.32608696 56.67391304] ; [ 16.67391304 101.32608696],0
a3,1,0.109477,2.561752,[35 30] ; [79 41],[40.05405405 24.94594595] ; [73.94594595 46.05405405],0
p11,1,0.113135,2.509876,[28 38] ; [66 55],[33.17647059 32.82352941] ; [60.82352941 60.17647059],0
d5,1,0.13214,2.267179,[42 24] ; [89 31],[46.48387097 19.51612903] ; [84.51612903 35.48387097],0
d1,1,0.144499,2.129381,[27 39] ; [63 58],[31.76470588 34.23529412] ; [58.23529412 62.76470588],0
d3,1,0.170518,1.878382,[35 31] ; [76 44],[39.38709677 26.61290323] ; [71.61290323 48.38709677],0
b1,1,0.17645,1.827276,[27 39] ; [62 59],[31.41176471 34.58823529] ; [57.58823529 63.41176471],0
r3,1,0.182934,1.773627,[61  5] ; [103  17],[58.19354839  7.80645161] ; [105.80645161  14.19354839],0
r1,1,0.191487,1.706138,[46 20] ; [94 26],[49.67741935 16.32258065] ; [90.32258065 29.67741935],0
a7,1,0.218034,1.517266,[38 28] ; [80 40],[41.87096774 24.12903226] ; [76.12903226 43.87096774],0
p6,1,0.234496,1.413383,[13 52] ; [33 85],[16.33879781 48.66120219] ; [29.66120219 88.33879781],0
b3,1,0.325043,0.968545,[ 9 27] ; [27 52],[11.26956522 24.73043478] ; [24.73043478 54.26956522],0
b2,1,0.325043,0.968545,[ 9 27] ; [27 52],[11.26956522 24.73043478] ; [24.73043478 54.26956522],0
p1,1,0.325392,0.967151,[ 3 63] ; [ 10 109],[ 4.63783784 61.36216216] ; [  8.36216216 110.63783784],0
u3,1,0.33804,0.917852,[19 12] ; [21 21],[16.98630137 14.01369863] ; [23.01369863 18.98630137],0
a1,1,0.339285,0.91313,[ 3 63] ; [ 10 111],[ 4.58823529 61.41176471] ; [  8.41176471 112.58823529],0
s3,1,0.364199,0.823364,[27 39] ; [56 61],[29.93442623 36.06557377] ; [53.06557377 63.93442623],0
s2,1,0.398238,0.713639,[20 45] ; [44 75],[22.60869565 42.39130435] ; [41.39130435 77.60869565],0
p2,1,0.415686,0.66248,[38 28] ; [77 44],[40.58823529 25.41176471] ; [74.41176471 46.58823529],0
s6,1,0.440608,0.594699,[30 35] ; [62 57],[32.5 32.5] ; [59.5 59.5],0
a6,1,0.526373,0.401389,[37 29] ; [73 47],[39.03225806 26.96774194] ; [70.96774194 49.03225806],0
p7,1,0.651174,0.204423,[30 36] ; [50 69],[28.54054054 37.45945946] ; [51.45945946 67.54054054],0
s1,1,0.654153,0.200704,[ 5 61] ; [  7 112],[ 4.28108108 61.71891892] ; [  7.71891892 111.28108108],0
s5,1,0.656133,0.198255,[12 52] ; [25 91],[13.15555556 50.84444444] ; [23.84444444 92.15555556],0
d4,1,0.656151,0.198233,[50 15] ; [88 31],[48.75 16.25] ; [89.25 29.75],0
b4,1,0.713969,0.134345,[38 28] ; [73 48],[39.17647059 26.82352941] ; [71.82352941 49.17647059],0
n2,1,0.726282,0.122553,[16  9] ; [32 15],[16.66666667  8.33333333] ; [31.33333333 15.66666667],0
v2,1,0.752878,0.099129,[28 35] ; [50 69],[27. 36.] ; [51. 68.],0
p9,1,0.765823,0.08871,[23 42] ; [44 73],[23.92857143 41.07142857] ; [43.07142857 73.92857143],0
r4,1,0.77426,0.082258,[54 12] ; [101  20],[54.70588235 11.29411765] ; [100.29411765  20.70588235],0
p4,1,0.776819,0.080354,[25 41] ; [48 72],[25.90322581 40.09677419] ; [47.09677419 72.90322581],0
p8,1,0.782828,0.075975,[22 44] ; [37 81],[21.16304348 44.83695652] ; [37.83695652 80.16304348],0
b5,1,0.823382,0.049817,[42 24] ; [75 46],[41.29411765 24.70588235] ; [75.70588235 45.29411765],0
p3,1,0.862809,0.029859,[21 45] ; [40 81],[21.52941176 44.47058824] ; [39.47058824 81.52941176],0
n3,1,0.882738,0.021756,[17  9] ; [28 16],[16.71428571  9.28571429] ; [28.28571429 15.71428571],0
u2,1,0.944415,0.004861,[13 17] ; [17 23],[12.85714286 17.14285714] ; [17.14285714 22.85714286],0
v4,1,0.985973,0.000309,[57  8] ; [106  15],[56.96236559  8.03763441] ; [106.03763441  14.96236559],0
