Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,123.101241,[360   6] ; [13 13],[348.26020408  17.73979592] ; [24.73979592  1.26020408],1
v4,1,0.0,103.593148,[365   2] ; [17  9],[356.72773537  10.27226463] ; [25.27226463  0.72773537],1
r1,1,0.0,69.422744,[325  43] ; [ 8 20],[309.45454545  58.54545455] ; [23.54545455  4.45454545],1
r3,1,0.0,49.491593,[363   5] ; [21  7],[356.84848485  11.15151515] ; [27.15151515  0.84848485],1
b1,1,0.001913,9.631113,[123 245] ; [18 11],[130.70025189 237.29974811] ; [10.29974811 18.70025189],0
v3,1,0.002116,9.446367,[191 164] ; [ 7 22],[183.046875 171.953125] ; [14.953125 14.046875],0
n6,1,0.004818,7.946486,[327  39] ; [20  8],[322.34010152  43.65989848] ; [24.65989848  3.34010152],0
n4,1,0.008557,6.91295,[311  57] ; [19 10],[305.89420655  62.10579345] ; [24.10579345  4.89420655],0
a7,1,0.014473,5.979561,[268  99] ; [15 14],[262.27525253 104.72474747] ; [20.72474747  8.27525253],0
d1,1,0.014845,5.934773,[236 132] ; [12 17],[229.88413098 138.11586902] ; [18.11586902 10.88413098],0
p10,1,0.036123,4.391274,[328  36] ; [20  6],[324.8  39.2] ; [23.2  2.8],0
p3,1,0.049491,3.858608,[213 152] ; [11 17],[208.04071247 156.95928753] ; [15.95928753 12.04071247],0
s5,1,0.056728,3.630562,[141 215] ; [ 6 22],[136.28125 219.71875] ; [10.71875 17.28125],0
d4,1,0.060114,3.534239,[313  53] ; [21  8],[309.47848101  56.52151899] ; [24.52151899  4.47848101],0
d3,1,0.071396,3.250634,[261 106] ; [16 13],[256.71464646 110.28535354] ; [20.28535354  8.71464646],0
a5,1,0.074673,3.177197,[293  75] ; [19 10],[289.20906801  78.79093199] ; [22.79093199  6.20906801],0
p8,1,0.079679,3.071439,[226 132] ; [13 15],[221.66321244 136.33678756] ; [17.33678756 10.66321244],0
