Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,32.779502,[ 2 11] ; [41  3],[9.80701754 3.19298246] ; [33.19298246 10.80701754],1
v2,1,0.016421,5.757222,[5 8] ; [32 11],[8.58928571 4.41071429] ; [28.41071429 14.58928571],0
b1,1,0.024157,5.0833,[9 4] ; [15 29],[5.47368421 7.52631579] ; [18.52631579 25.47368421],0
a8,1,0.035957,4.399162,[3 9] ; [ 2 39],[ 1.13207547 10.86792453] ; [ 3.86792453 37.13207547],0
a6,1,0.053121,3.740124,[5 8] ; [30 14],[7.98245614 5.01754386] ; [27.01754386 16.98245614],0
a7,1,0.074144,3.188811,[6 7] ; [32 12],[8.66666667 4.33333333] ; [29.33333333 14.66666667],0
p11,1,0.098626,2.727625,[7 6] ; [34 10],[9.35087719 3.64912281] ; [31.64912281 12.35087719],0
s3,1,0.140959,2.167456,[9 3] ; [22 21],[6.76363636 5.23636364] ; [24.23636364 18.76363636],0
p1,1,0.17867,1.808654,[ 1 12] ; [11 33],[ 2.73684211 10.26315789] ; [ 9.26315789 34.73684211],0
s1,1,0.178884,1.806868,[ 2 11] ; [ 2 42],[ 0.9122807 12.0877193] ; [ 3.0877193 40.9122807],0
b3,1,0.183725,1.767231,[2 9] ; [11 16],[3.76315789 7.23684211] ; [ 9.23684211 17.76315789],0
b2,1,0.183725,1.767231,[2 9] ; [11 16],[3.76315789 7.23684211] ; [ 9.23684211 17.76315789],0
p3,1,0.1895,1.721503,[5 8] ; [26 18],[7.07017544 5.92982456] ; [23.92982456 20.07017544],0
p6,1,0.241575,1.371379,[ 3 10] ; [18 26],[4.78947368 8.21052632] ; [16.21052632 27.78947368],0
p8,1,0.244171,1.356352,[5 8] ; [25 19],[6.84210526 6.15789474] ; [23.15789474 20.84210526],0
a3,1,0.258961,1.274301,[6 7] ; [28 16],[7.75438596 5.24561404] ; [26.24561404 17.75438596],0
b4,1,0.278988,1.172013,[9 4] ; [23 21],[7.29824561 5.70175439] ; [24.70175439 19.29824561],0
r3,1,0.28541,1.141149,[10  3] ; [39  5],[11.1754386  1.8245614] ; [37.8245614  6.1754386],0
r1,1,0.287804,1.129865,[12  1] ; [35  9],[10.71929825  2.28070175] ; [36.28070175  7.71929825],0
s7,1,0.309749,1.031746,[4 8] ; [20 20],[5.53846154 6.46153846] ; [18.46153846 21.53846154],0
d2,1,0.328034,0.956643,[4 9] ; [ 8 36],[ 2.73684211 10.26315789] ; [ 9.26315789 34.73684211],0
u2,1,0.340144,0.90989,[2 5] ; [8 8],[3.04347826 3.95652174] ; [6.95652174 9.04347826],0
d3,1,0.341319,0.905472,[6 7] ; [14 30],[4.56140351 8.43859649] ; [15.43859649 28.56140351],0
s8,1,0.341319,0.905472,[6 7] ; [14 30],[4.56140351 8.43859649] ; [15.43859649 28.56140351],0
b5,1,0.346076,0.887794,[9 4] ; [24 20],[7.52631579 5.47368421] ; [25.47368421 18.52631579],0
r2,1,0.350794,0.870582,[12  1] ; [43  1],[12.54385965  0.45614035] ; [42.45614035  1.54385965],0
p5,1,0.412133,0.67264,[ 3 10] ; [ 6 38],[ 2.05263158 10.94736842] ; [ 6.94736842 37.05263158],0
a5,1,0.428252,0.62756,[7 6] ; [29 15],[8.21052632 4.78947368] ; [27.78947368 16.21052632],0
d5,1,0.497601,0.460048,[7 6] ; [19 25],[5.92982456 7.07017544] ; [20.07017544 23.92982456],0
s5,1,0.514731,0.424438,[ 3 10] ; [14 29],[3.94642857 9.05357143] ; [13.05357143 29.94642857],0
p2,1,0.543431,0.369217,[8 5] ; [31 13],[8.89473684 4.10526316] ; [30.10526316 13.89473684],0
n5,1,0.550507,0.356409,[10  3] ; [37  7],[10.71929825  2.28070175] ; [36.28070175  7.71929825],0
n6,1,0.694367,0.154399,[10  3] ; [36  8],[10.49122807  2.50877193] ; [35.50877193  8.49122807],0
a2,1,0.704715,0.143614,[ 1 12] ; [ 5 39],[ 1.36842105 11.63157895] ; [ 4.63157895 39.36842105],0
s4,1,0.704715,0.143614,[ 1 12] ; [ 5 39],[ 1.36842105 11.63157895] ; [ 4.63157895 39.36842105],0
v1,1,0.714757,0.133572,[8 5] ; [24 19],[7.42857143 5.57142857] ; [24.57142857 18.42857143],0
u3,1,0.75235,0.099567,[3 4] ; [8 8],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
p4,1,0.761997,0.091724,[8 5] ; [25 19],[7.52631579 5.47368421] ; [25.47368421 18.52631579],0
s2,1,0.8489,0.036299,[5 7] ; [17 27],[4.71428571 7.28571429] ; [17.28571429 26.71428571],0
p7,1,0.8489,0.036299,[7 5] ; [27 17],[7.28571429 4.71428571] ; [26.71428571 17.28571429],0
r4,1,0.875546,0.024529,[12  1] ; [40  4],[11.85964912  1.14035088] ; [40.14035088  3.85964912],0
s6,1,0.896905,0.016789,[8 5] ; [25 17],[7.8 5.2] ; [25.2 16.8],0
a4,1,0.97894,0.000697,[ 3 10] ; [10 34],[ 2.96491228 10.03508772] ; [10.03508772 33.96491228],0
