Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000244,13.461264,[11 87] ; [ 9 11],[16.61016949 81.38983051] ; [ 3.38983051 16.61016949],1
p7,1,0.003207,8.685534,[27 69] ; [12  7],[32.55652174 63.44347826] ; [ 6.44347826 12.55652174],0
s7,1,0.007813,7.075862,[18 77] ; [ 9 10],[22.5 72.5] ; [ 4.5 14.5],0
v2,1,0.012732,6.205922,[25 71] ; [10  8],[29.47368421 66.52631579] ; [ 5.52631579 12.47368421],0
s2,1,0.048602,3.889059,[27 71] ; [10 10],[30.72881356 67.27118644] ; [ 6.27118644 13.72881356],0
v3,1,0.081799,3.028788,[22 74] ; [ 8 11],[25.04347826 70.95652174] ; [ 4.95652174 14.04347826],0
r3,1,0.092567,2.829148,[70 27] ; [18  2],[72.95726496 24.04273504] ; [15.04273504  4.95726496],0
v4,1,0.092567,2.829148,[70 27] ; [18  2],[72.95726496 24.04273504] ; [15.04273504  4.95726496],0
r4,1,0.101113,2.687904,[44 54] ; [13  7],[47.33898305 50.66101695] ; [ 9.66101695 10.33898305],0
a6,1,0.102263,2.669899,[49 49] ; [14  6],[52.3220339 45.6779661] ; [10.6779661  9.3220339],0
p8,1,0.132848,2.258906,[23 74] ; [ 8 12],[25.7008547 71.2991453] ; [ 5.2991453 14.7008547],0
u2,1,0.153508,2.037037,[16 29] ; [6 4],[18. 27.] ; [4. 6.],0
r2,1,0.155618,2.016298,[71 23] ; [18  2],[73.38596491 20.61403509] ; [15.61403509  4.38596491],0
d2,1,0.164064,1.936359,[40 56] ; [ 5 15],[37.24137931 58.75862069] ; [ 7.75862069 12.24137931],0
p2,1,0.178285,1.811858,[52 45] ; [14  6],[54.71794872 42.28205128] ; [11.28205128  8.71794872],0
s1,1,0.191631,1.705032,[ 1 97] ; [ 1 18],[ 1.67521368 96.32478632] ; [ 0.32478632 18.67521368],0
u4,1,0.208934,1.5788,[ 1 97] ; [ 1 19],[ 1.66101695 96.33898305] ; [ 0.33898305 19.66101695],0
b5,1,0.212395,1.555026,[59 39] ; [15  5],[61.45762712 36.54237288] ; [12.54237288  7.45762712],0
p12,1,0.212448,1.554668,[ 1 96] ; [ 1 19],[ 1.65811966 95.34188034] ; [ 0.34188034 19.65811966],0
p1,1,0.224056,1.478205,[10 87] ; [ 4 16],[11.60683761 85.39316239] ; [ 2.39316239 17.60683761],0
n2,1,0.228339,1.451175,[28 11] ; [4 4],[26.55319149 12.44680851] ; [5.44680851 2.55319149],0
s3,1,0.244065,1.356959,[35 62] ; [10 10],[37.30769231 59.69230769] ; [ 7.69230769 12.30769231],0
s5,1,0.274108,1.196075,[16 79] ; [ 5 13],[17.65486726 77.34513274] ; [ 3.34513274 14.65486726],0
a5,1,0.289085,1.123879,[47 51] ; [ 7 13],[44.84745763 53.15254237] ; [ 9.15254237 10.84745763],0
