Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.006764,7.334628,[70  9] ; [7 5],[66.84615385 12.15384615] ; [10.15384615  1.84615385],0
s4,1,0.011621,6.367861,[10 69] ; [5 7],[13.02197802 65.97802198] ; [ 1.97802198 10.02197802],0
p8,1,0.013534,6.097983,[49 29] ; [3 9],[45.06666667 32.93333333] ; [6.93333333 5.06666667],0
p10,1,0.018661,5.533034,[68 11] ; [7 5],[65.10989011 13.89010989] ; [9.89010989 2.10989011],0
p5,1,0.026046,4.952944,[ 2 77] ; [ 2 10],[ 3.47252747 75.52747253] ; [ 0.52747253 11.47252747],0
s5,1,0.04991,3.844492,[19 55] ; [6 5],[21.76470588 52.23529412] ; [3.23529412 7.76470588],0
p6,1,0.081736,3.030037,[34 45] ; [ 2 10],[31.25274725 47.74725275] ; [4.74725275 7.25274725],0
d3,1,0.087874,2.912898,[53 26] ; [5 7],[50.35164835 28.64835165] ; [7.64835165 4.35164835],0
d4,1,0.205882,1.600152,[65 14] ; [8 4],[63.37362637 15.62637363] ; [9.62637363 2.37362637],0
b2,1,0.206497,1.595818,[23 30] ; [1 5],[21.55932203 31.44067797] ; [2.44067797 3.55932203],0
b3,1,0.206497,1.595818,[23 30] ; [1 5],[21.55932203 31.44067797] ; [2.44067797 3.55932203],0
a7,1,0.206885,1.593094,[59 19] ; [7 5],[57.2 20.8] ; [8.8 3.2],0
p2,1,0.254966,1.295886,[69 10] ; [9 3],[67.71428571 11.28571429] ; [10.28571429  1.71428571],0
p7,1,0.275701,1.188162,[51 26] ; [6 6],[49.31460674 27.68539326] ; [7.68539326 4.31460674],0
s6,1,0.278958,1.172161,[53 25] ; [10  2],[54.6 23.4] ; [8.4 3.6],0
r3,1,0.294287,1.099903,[77  2] ; [11  1],[76.3956044  2.6043956] ; [11.6043956  0.3956044],0
a3,1,0.342057,0.902707,[48 31] ; [9 3],[49.48351648 29.51648352] ; [7.51648352 4.48351648],0
s2,1,0.359421,0.839915,[34 43] ; [7 5],[35.47191011 41.52808989] ; [5.52808989 6.47191011],0
u2,1,0.410073,0.678589,[18 13] ; [1 2],[17.32352941 13.67647059] ; [1.67647059 1.32352941],0
n1,1,0.422678,0.642857,[ 4 10] ; [2 2],[4.66666667 9.33333333] ; [1.33333333 2.66666667],0
n4,1,0.426493,0.632355,[61 18] ; [8 4],[59.9010989 19.0989011] ; [9.0989011 2.9010989],0
a8,1,0.479477,0.500052,[12 62] ; [ 1 11],[11.18604651 62.81395349] ; [ 1.81395349 10.18604651],0
b5,1,0.479567,0.499848,[48 31] ; [6 6],[46.87912088 32.12087912] ; [7.12087912 4.87912088],0
r1,1,0.482109,0.494088,[65 13] ; [9 3],[64.13333333 13.86666667] ; [9.86666667 2.13333333],0
d1,1,0.491427,0.473401,[54 25] ; [7 5],[52.95604396 26.04395604] ; [8.04395604 3.95604396],0
a4,1,0.534376,0.386063,[32 47] ; [6 6],[32.98901099 46.01098901] ; [5.01098901 6.98901099],0
b1,1,0.591521,0.287975,[33 46] ; [6 6],[33.85714286 45.14285714] ; [5.14285714 6.85714286],0
a2,1,0.626127,0.237349,[15 64] ; [3 9],[15.62637363 63.37362637] ; [2.37362637 9.62637363],0
n6,1,0.633454,0.227405,[61 18] ; [10  2],[61.63736264 17.36263736] ; [9.36263736 2.63736264],0
s3,1,0.642749,0.215165,[44 33] ; [6 6],[43.25842697 33.74157303] ; [6.74157303 5.25842697],0
r4,1,0.64324,0.21453,[75  4] ; [11  1],[74.65934066  4.34065934] ; [11.34065934  0.65934066],0
p1,1,0.64324,0.21453,[ 4 75] ; [ 1 11],[ 4.34065934 74.65934066] ; [ 0.65934066 11.34065934],0
p3,1,0.650739,0.20497,[45 34] ; [6 6],[44.27472527 34.72527473] ; [6.72527473 5.27472527],0
a6,1,0.676073,0.17458,[51 28] ; [7 5],[50.35164835 28.64835165] ; [7.64835165 4.35164835],0
b4,1,0.676073,0.17458,[51 28] ; [7 5],[50.35164835 28.64835165] ; [7.64835165 4.35164835],0
u1,1,0.702179,0.146215,[10 69] ; [ 2 10],[10.41758242 68.58241758] ; [ 1.58241758 10.41758242],0
d5,1,0.800291,0.063994,[68 11] ; [10  2],[67.71428571 11.28571429] ; [10.28571429  1.71428571],0
p4,1,0.806504,0.059995,[49 30] ; [7 5],[48.61538462 30.38461538] ; [7.38461538 4.61538462],0
v1,1,0.81255,0.056234,[41 34] ; [7 5],[41.37931034 33.62068966] ; [6.62068966 5.37931034],0
v2,1,0.825666,0.048516,[39 34] ; [6 6],[38.64705882 34.35294118] ; [6.35294118 5.64705882],0
d2,1,0.939224,0.005813,[47 32] ; [7 5],[46.87912088 32.12087912] ; [7.12087912 4.87912088],0
v3,1,0.950455,0.003861,[28 47] ; [4 7],[27.90697674 47.09302326] ; [4.09302326 6.90697674],0
a5,1,0.981249,0.000552,[59 20] ; [9 3],[59.03296703 19.96703297] ; [8.96703297 3.03296703],0
n5,1,1.0,0.0,[52 26] ; [8 4],[52. 26.] ; [8. 4.],0
