Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.277213,[104  17] ; [2 9],[97.16666667 23.83333333] ; [8.83333333 2.16666667],1
d5,1,5e-05,16.461366,[92 29] ; [2 9],[86.16666667 34.83333333] ; [7.83333333 3.16666667],1
r2,1,0.000146,14.41712,[110  11] ; [5 5],[106.22137405  14.77862595] ; [8.77862595 1.22137405],1
d4,1,0.000314,12.983302,[93 27] ; [3 8],[87.9389313 32.0610687] ; [8.0610687 2.9389313],1
r1,1,0.000617,11.724217,[91 29] ; [3 8],[86.10687023 33.89312977] ; [7.89312977 3.10687023],1
v4,1,0.005189,7.812494,[114   6] ; [8 3],[111.75572519   8.24427481] ; [10.24427481  0.75572519],0
d1,1,0.011412,6.4,[59 62] ; [ 1 10],[55. 66.] ; [5. 6.],0
a7,1,0.021684,5.270969,[85 36] ; [4 7],[81.58333333 39.41666667] ; [7.41666667 3.58333333],0
p8,1,0.046712,3.955742,[50 69] ; [1 9],[47.04651163 71.95348837] ; [3.95348837 6.04651163],0
d3,1,0.049535,3.857143,[80 41] ; [4 7],[77. 44.] ; [7. 4.],0
s4,1,0.056962,3.623711,[ 17 102] ; [4 7],[19.22307692 99.77692308] ; [1.77692308 9.22307692],0
a6,1,0.057279,3.614458,[79 42] ; [4 7],[76.08333333 44.91666667] ; [6.91666667 4.08333333],0
n6,1,0.095028,2.787071,[84 36] ; [5 6],[81.52671756 38.47328244] ; [7.47328244 3.52671756],0
v1,1,0.111074,2.53888,[51 68] ; [2 9],[48.51538462 70.48461538] ; [4.48461538 6.51538462],0
d2,1,0.171575,1.869124,[59 62] ; [3 8],[56.83333333 64.16666667] ; [5.16666667 5.83333333],0
v2,1,0.181033,1.789122,[57 61] ; [3 8],[54.88372093 63.11627907] ; [5.11627907 5.88372093],0
v3,1,0.197946,1.657466,[31 85] ; [ 1 10],[29.22834646 86.77165354] ; [2.77165354 8.22834646],0
s6,1,0.205487,1.602943,[61 59] ; [3 7],[59.07692308 60.92307692] ; [4.92307692 5.07692308],0
a2,1,0.329114,0.952381,[26 95] ; [ 1 10],[24.75 96.25] ; [2.25 8.75],0
b5,1,0.33499,0.92951,[82 39] ; [9 2],[83.41666667 37.58333333] ; [7.58333333 3.41666667],0
a4,1,0.362771,0.828278,[50 71] ; [3 8],[48.58333333 72.41666667] ; [4.41666667 6.58333333],0
a5,1,0.365505,0.81889,[72 49] ; [5 6],[70.58333333 50.41666667] ; [6.41666667 4.58333333],0
p4,1,0.415982,0.661639,[59 61] ; [4 7],[57.70992366 62.29007634] ; [5.29007634 5.70992366],0
s5,1,0.445645,0.581706,[23 93] ; [3 7],[23.93650794 92.06349206] ; [2.06349206 7.93650794],0
p5,1,0.449692,0.571429,[  5 116] ; [ 1 10],[  5.5 115.5] ; [ 0.5 10.5],0
b1,1,0.492591,0.470861,[53 68] ; [6 5],[54.08333333 66.91666667] ; [4.91666667 6.08333333],0
n5,1,0.511553,0.430889,[64 56] ; [7 4],[65.03816794 54.96183206] ; [5.96183206 5.03816794],0
p7,1,0.511553,0.430889,[64 56] ; [7 4],[65.03816794 54.96183206] ; [5.96183206 5.03816794],0
s8,1,0.537098,0.380945,[35 85] ; [2 8],[34.15384615 85.84615385] ; [2.84615385 7.15384615],0
b3,1,0.539295,0.376847,[21 56] ; [2 3],[21.59756098 55.40243902] ; [1.40243902 3.59756098],0
b2,1,0.539295,0.376847,[21 56] ; [2 3],[21.59756098 55.40243902] ; [1.40243902 3.59756098],0
u1,1,0.558185,0.342857,[ 19 102] ; [ 1 10],[ 18.33333333 102.66666667] ; [1.66666667 9.33333333],0
n2,1,0.573379,0.317061,[31 12] ; [3 2],[30.45833333 12.54166667] ; [3.54166667 1.45833333],0
a3,1,0.642932,0.214928,[74 46] ; [6 5],[73.28244275 46.71755725] ; [6.71755725 4.28244275],0
b4,1,0.667436,0.184615,[74 47] ; [6 5],[73.33333333 47.66666667] ; [6.66666667 4.33333333],0
s3,1,0.692102,0.15682,[61 57] ; [5 6],[60.37209302 57.62790698] ; [5.62790698 5.37209302],0
n3,1,0.727054,0.121834,[32 12] ; [4 1],[32.32653061 11.67346939] ; [3.67346939 1.32653061],0
p9,1,0.763964,0.090168,[53 65] ; [4 6],[52.546875 65.453125] ; [4.453125 5.546875],0
n1,1,0.850456,0.035546,[15 27] ; [2 3],[15.19148936 26.80851064] ; [1.80851064 3.19148936],0
p6,1,0.854523,0.033617,[35 82] ; [3 8],[34.734375 82.265625] ; [3.265625 7.734375],0
p11,1,0.873713,0.025263,[69 52] ; [6 5],[68.75 52.25] ; [6.25 4.75],0
p3,1,0.913837,0.011707,[46 75] ; [4 7],[45.83333333 75.16666667] ; [4.16666667 6.83333333],0
n4,1,0.927743,0.008224,[78 42] ; [7 4],[77.86259542 42.13740458] ; [7.13740458 3.86259542],0
s7,1,0.941353,0.005412,[42 74] ; [3 5],[42.09677419 73.90322581] ; [2.90322581 5.09677419],0
s2,1,0.995948,2.6e-05,[43 75] ; [4 7],[42.99224806 75.00775194] ; [4.00775194 6.99224806],0
u2,1,1.0,0.0,[18 27] ; [2 3],[18. 27.] ; [2. 3.],0
