Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,94.329371,[25 54] ; [142  12],[56.6223176 22.3776824] ; [110.3776824  43.6223176],1
s6,1,0.000121,14.773876,[30 49] ; [98 54],[43.77489177 35.22510823] ; [84.22510823 67.77489177],1
p11,1,0.000201,13.82156,[41 39] ; [116  38],[53.67521368 26.32478632] ; [103.32478632  50.67521368],1
s8,1,0.001084,10.678772,[15 64] ; [62 92],[26.10729614 52.89270386] ; [ 50.89270386 103.10729614],0
s2,1,0.001132,10.598255,[22 58] ; [76 77],[33.64806867 46.35193133] ; [64.35193133 88.64806867],0
a7,1,0.0016,9.960033,[49 31] ; [123  30],[59.05579399 20.94420601] ; [112.94420601  40.05579399],0
b1,1,0.002449,9.178006,[40 40] ; [ 46 108],[29.4017094 50.5982906] ; [56.5982906 97.4017094],0
d5,1,0.003741,8.405241,[51 29] ; [124  29],[60.08583691 19.91416309] ; [114.91416309  38.08583691],0
p7,1,0.005526,7.698863,[34 46] ; [93 58],[43.98268398 36.01731602] ; [83.01731602 67.98268398],0
a5,1,0.006076,7.527738,[41 39] ; [107  47],[50.5982906 29.4017094] ; [97.4017094 56.5982906],0
p8,1,0.009493,6.727673,[23 56] ; [72 82],[32.21030043 46.78969957] ; [62.78969957 91.21030043],0
d1,1,0.00978,6.674557,[32 48] ; [89 65],[41.36752137 38.63247863] ; [79.63247863 74.36752137],0
u2,1,0.009785,6.673544,[15 20] ; [38 16],[20.84269663 14.15730337] ; [32.15730337 21.84269663],0
d3,1,0.012039,6.305104,[48 32] ; [116  37],[56.30901288 23.69098712] ; [107.69098712  45.30901288],0
s7,1,0.013961,6.043058,[17 58] ; [59 92],[25.22123894 49.77876106] ; [ 50.77876106 100.22123894],0
p2,1,0.014728,5.948771,[54 26] ; [125  28],[61.45922747 18.54077253] ; [117.54077253  35.45922747],0
s3,1,0.021467,5.288479,[29 50] ; [80 72],[37.27705628 41.72294372] ; [71.72294372 80.27705628],0
s5,1,0.031418,4.629998,[14 62] ; [ 47 100],[20.78923767 55.21076233] ; [ 40.21076233 106.78923767],0
s4,1,0.047048,3.943656,[10 70] ; [ 36 118],[15.72649573 64.27350427] ; [ 30.27350427 123.72649573],0
d4,1,0.059335,3.555877,[60 20] ; [131  23],[65.2991453 14.7008547] ; [125.7008547  28.2991453],0
