Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,39.069579,[ 8 25] ; [112  28],[22.89017341 10.10982659] ; [97.10982659 42.89017341],1
d1,1,0.0,33.833536,[ 1 32] ; [83 57],[16.02312139 16.97687861] ; [67.97687861 72.02312139],1
d5,1,0.0,33.554797,[11 22] ; [116  24],[24.22543353  8.77456647] ; [102.77456647  37.22543353],1
a7,1,0.001552,10.015269,[17 16] ; [110  30],[24.22543353  8.77456647] ; [102.77456647  37.22543353],0
a5,1,0.004984,7.885056,[14 19] ; [96 44],[20.98265896 12.01734104] ; [89.01734104 50.98265896],0
a4,1,0.01068,6.517811,[ 5 28] ; [54 86],[11.25433526 21.74566474] ; [47.74566474 92.25433526],0
a3,1,0.016133,5.788307,[15 18] ; [95 45],[20.98265896 12.01734104] ; [89.01734104 50.98265896],0
d2,1,0.018709,5.528541,[ 6 27] ; [56 84],[11.8265896 21.1734104] ; [50.1734104 89.8265896],0
p1,1,0.035747,4.409135,[ 5 27] ; [  7 131],[ 2.25882353 29.74117647] ; [  9.74117647 128.25882353],0
u3,1,0.047029,3.944348,[ 8 10] ; [32 13],[11.42857143  6.57142857] ; [28.57142857 16.42857143],0
r4,1,0.055405,3.669865,[25  8] ; [124  16],[28.42196532  4.57803468] ; [120.57803468  19.42196532],0
p9,1,0.065994,3.379942,[22 11] ; [113  26],[25.90116279  7.09883721] ; [109.09883721  29.90116279],0
r3,1,0.10207,2.672902,[30  3] ; [136   4],[31.66473988  1.33526012] ; [134.33526012   5.66473988],0
u2,1,0.103379,2.652632,[ 8 10] ; [30 15],[10.85714286  7.14285714] ; [27.14285714 17.85714286],0
n3,1,0.115691,2.474702,[12  1] ; [24 10],[9.95744681 3.04255319] ; [26.04255319  7.95744681],0
p3,1,0.133169,2.255168,[ 9 24] ; [58 82],[12.78034682 20.21965318] ; [54.21965318 85.78034682],0
b2,1,0.150469,2.067491,[ 4 16] ; [31 53],[ 6.73076923 13.26923077] ; [28.26923077 55.73076923],0
b3,1,0.150469,2.067491,[ 4 16] ; [31 53],[ 6.73076923 13.26923077] ; [28.26923077 55.73076923],0
s7,1,0.151796,2.054107,[ 8 25] ; [51 85],[11.52071006 21.47928994] ; [47.47928994 88.52071006],0
v2,1,0.182652,1.775914,[13 19] ; [72 62],[16.38554217 15.61445783] ; [68.61445783 65.38554217],0
r1,1,0.218775,1.51239,[22 11] ; [107  32],[24.75  8.25] ; [104.25  34.75],0
s6,1,0.233903,1.416966,[14 18] ; [77 62],[17.02923977 14.97076023] ; [73.97076023 65.02923977],0
n4,1,0.262929,1.25327,[12 21] ; [66 74],[14.87861272 18.12138728] ; [63.12138728 76.87861272],0
s5,1,0.317146,1.000681,[ 6 25] ; [38 97],[ 8.21686747 22.78313253] ; [35.78313253 99.21686747],0
p4,1,0.330241,0.947952,[12 21] ; [64 76],[14.49710983 18.50289017] ; [61.50289017 78.49710983],0
v4,1,0.356819,0.849057,[30  1] ; [128  11],[28.81176471  2.18823529] ; [129.18823529   9.81176471],0
r2,1,0.372684,0.794697,[29  4] ; [126  10],[30.26627219  2.73372781] ; [124.73372781  11.26627219],0
p5,1,0.397588,0.715609,[ 1 31] ; [ 10 129],[ 2.05847953 29.94152047] ; [  8.94152047 130.05847953],0
p10,1,0.427343,0.630034,[21 11] ; [101  38],[22.83040936  9.16959064] ; [99.16959064 39.83040936],0
s2,1,0.439504,0.597578,[10 22] ; [54 86],[11.90697674 20.09302326] ; [52.09302326 87.90697674],0
p7,1,0.439573,0.597396,[17 15] ; [83 54],[18.93491124 13.06508876] ; [81.06508876 55.93491124],0
s3,1,0.461808,0.541509,[13 19] ; [66 72],[14.87058824 17.12941176] ; [64.12941176 73.87058824],0
s4,1,0.498018,0.459157,[ 6 27] ; [ 19 121],[ 4.76878613 28.23121387] ; [ 20.23121387 119.76878613],0
a8,1,0.508575,0.436998,[ 4 26] ; [ 12 117],[ 3.01886792 26.98113208] ; [ 12.98113208 116.01886792],0
n1,1,0.51122,0.431568,[5 8] ; [10 25],[4.0625 8.9375] ; [10.9375 24.0625],0
a6,1,0.522332,0.409286,[19 14] ; [89 51],[20.60115607 12.39884393] ; [87.39884393 52.60115607],0
a1,1,0.532254,0.390087,[ 1 32] ; [  8 132],[ 1.71676301 31.28323699] ; [  7.28323699 132.71676301],0
n2,1,0.533932,0.386902,[10  3] ; [23 11],[9.12765957 3.87234043] ; [23.87234043 10.12765957],0
p2,1,0.541774,0.372263,[25  7] ; [115  24],[26.19883041  5.80116959] ; [113.80116959  25.19883041],0
a2,1,0.551199,0.355173,[ 3 30] ; [ 18 122],[ 4.00578035 28.99421965] ; [ 16.99421965 123.00578035],0
