Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.129009,[38 12] ; [ 8 30],[26.13636364 23.86363636] ; [19.86363636 18.13636364],1
p11,1,0.000449,12.316281,[40 11] ; [16 22],[32.08988764 18.91011236] ; [23.91011236 14.08988764],1
p3,1,0.002587,9.078362,[24 27] ; [ 6 31],[17.38636364 33.61363636] ; [12.61363636 24.38636364],0
r3,1,0.004867,7.928198,[43  7] ; [22 15],[37.35632184 12.64367816] ; [27.64367816  9.35632184],0
n6,1,0.014131,6.021687,[39 12] ; [19 18],[33.61363636 17.38636364] ; [24.38636364 12.61363636],0
n5,1,0.015368,5.873773,[40 11] ; [20 17],[34.77272727 16.22727273] ; [25.22727273 11.77272727],0
p8,1,0.024933,5.028529,[25 24] ; [10 27],[19.94186047 29.05813953] ; [15.05813953 21.94186047],0
v3,1,0.034968,4.446727,[17 33] ; [ 5 31],[12.79069767 37.20930233] ; [ 9.20930233 26.79069767],0
v2,1,0.040008,4.217555,[21 27] ; [ 8 28],[16.57142857 31.42857143] ; [12.42857143 23.57142857],0
p2,1,0.042793,4.103573,[39 11] ; [22 16],[34.65909091 15.34090909] ; [26.34090909 11.65909091],0
v1,1,0.046354,3.968686,[24 27] ; [10 28],[19.48314607 31.51685393] ; [14.51685393 23.48314607],0
b5,1,0.060372,3.527147,[33 18] ; [17 21],[28.65168539 22.34831461] ; [21.34831461 16.65168539],0
v4,1,0.063609,3.440683,[44  6] ; [26 10],[40.69767442  9.30232558] ; [29.30232558  6.69767442],0
a7,1,0.082652,3.011956,[31 19] ; [16 21],[27.01149425 22.98850575] ; [19.98850575 17.01149425],0
d3,1,0.091746,2.843463,[ 9 40] ; [13 25],[12.3908046 36.6091954] ; [ 9.6091954 28.3908046],0
p1,1,0.112916,2.512928,[10 40] ; [ 3 35],[ 7.38636364 42.61363636] ; [ 5.61363636 32.38636364],0
a2,1,0.113376,2.506518,[ 6 45] ; [ 1 37],[ 4.01123596 46.98876404] ; [ 2.98876404 35.01123596],0
n1,1,0.125778,2.343851,[3 9] ; [11 10],[5.09090909 6.90909091] ; [ 8.90909091 12.09090909],0
n2,1,0.148748,2.08504,[10  2] ; [13  9],[8.11764706 3.88235294] ; [14.88235294  7.11764706],0
n3,1,0.151191,2.06019,[11  1] ; [14  6],[9.375 2.625] ; [15.625  4.375],0
d2,1,0.195333,1.676929,[10 41] ; [12 26],[12.60674157 38.39325843] ; [ 9.39325843 28.60674157],0
r4,1,0.196662,1.666993,[35 16] ; [21 17],[32.08988764 18.91011236] ; [23.91011236 14.08988764],0
s4,1,0.235229,1.408963,[ 3 48] ; [ 5 33],[ 4.58426966 46.41573034] ; [ 3.41573034 34.58426966],0
a4,1,0.27786,1.177529,[16 35] ; [ 8 30],[13.75280899 37.24719101] ; [10.24719101 27.75280899],0
r2,1,0.310971,1.026547,[43  8] ; [28  9],[41.14772727  9.85227273] ; [29.85227273  7.14772727],0
a6,1,0.342748,0.900126,[28 23] ; [17 21],[25.78651685 25.21348315] ; [19.21348315 18.78651685],0
s1,1,0.415676,0.662508,[ 2 48] ; [ 3 34],[ 2.87356322 47.12643678] ; [ 2.12643678 34.87356322],0
s7,1,0.430951,0.620259,[ 6 40] ; [ 7 29],[ 7.29268293 38.70731707] ; [ 5.70731707 30.29268293],0
r1,1,0.445755,0.581423,[22 29] ; [19 18],[23.76136364 27.23863636] ; [17.23863636 19.76136364],0
u2,1,0.464236,0.535662,[ 8 18] ; [ 9 13],[ 9.20833333 16.79166667] ; [ 7.79166667 14.20833333],0
b1,1,0.517433,0.419006,[25 26] ; [16 22],[23.49438202 27.50561798] ; [17.50561798 20.49438202],0
a5,1,0.517433,0.419006,[25 26] ; [16 22],[23.49438202 27.50561798] ; [17.50561798 20.49438202],0
b4,1,0.517433,0.419006,[25 26] ; [16 22],[23.49438202 27.50561798] ; [17.50561798 20.49438202],0
p4,1,0.549484,0.358243,[22 29] ; [14 24],[20.62921348 30.37078652] ; [15.37078652 22.62921348],0
