Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,42.645748,[54 21] ; [ 5 41],[36.57024793 38.42975207] ; [22.42975207 23.57024793],1
d4,1,0.0,40.033272,[74  1] ; [24 22],[60.74380165 14.25619835] ; [37.25619835  8.74380165],1
d5,1,0.0,31.923736,[73  2] ; [26 20],[61.36363636 13.63636364] ; [37.63636364  8.36363636],1
d3,1,0.0,25.68703,[70  5] ; [25 21],[58.88429752 16.11570248] ; [36.11570248  9.88429752],1
a5,1,3.2e-05,17.316817,[66  9] ; [25 21],[56.40495868 18.59504132] ; [34.59504132 11.40495868],1
a2,1,7.5e-05,15.675656,[27 48] ; [ 2 44],[17.97520661 57.02479339] ; [11.02479339 34.97520661],1
u1,1,0.000201,13.818938,[25 50] ; [ 2 44],[16.73553719 58.26446281] ; [10.26446281 35.73553719],1
s8,1,0.000336,12.857001,[48 27] ; [14 32],[38.42975207 36.57024793] ; [23.57024793 22.42975207],1
p4,1,0.00038,12.627873,[58 17] ; [21 25],[48.96694215 26.03305785] ; [30.03305785 15.96694215],1
p6,1,0.000752,11.356801,[42 33] ; [11 34],[33.125 41.875] ; [19.875 25.125],1
a4,1,0.001144,10.579434,[44 31] ; [13 33],[35.33057851 39.66942149] ; [21.66942149 24.33057851],0
a3,1,0.008758,6.871587,[63 12] ; [29 17],[57.02479339 17.97520661] ; [34.97520661 11.02479339],0
p10,1,0.026942,4.894518,[67  7] ; [34 11],[62.80672269 11.19327731] ; [38.19327731  6.80672269],0
s6,1,0.028066,4.824007,[68  5] ; [35  9],[64.26495726  8.73504274] ; [38.73504274  5.26495726],0
p3,1,0.031959,4.600669,[46 29] ; [19 27],[40.2892562 34.7107438] ; [24.7107438 21.2892562],0
b3,1,0.050771,3.815801,[10 30] ; [ 1 20],[ 7.21311475 32.78688525] ; [ 3.78688525 17.21311475],0
b2,1,0.050771,3.815801,[10 30] ; [ 1 20],[ 7.21311475 32.78688525] ; [ 3.78688525 17.21311475],0
n4,1,0.07719,3.1231,[57 18] ; [28 18],[52.68595041 22.31404959] ; [32.31404959 13.68595041],0
p8,1,0.092533,2.829746,[43 31] ; [19 26],[38.55462185 35.44537815] ; [23.44537815 21.55462185],0
a6,1,0.094449,2.796859,[55 20] ; [27 19],[50.82644628 24.17355372] ; [31.17355372 14.82644628],0
p7,1,0.100437,2.698591,[53 21] ; [25 19],[48.91525424 25.08474576] ; [29.08474576 14.91525424],0
n2,1,0.101707,2.678571,[9 6] ; [9 1],[10.8  4.2] ; [7.2 2.8],0
p5,1,0.10844,2.576807,[10 65] ; [ 2 44],[ 7.43801653 67.56198347] ; [ 4.56198347 41.43801653],0
