Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.00141,10.19231,[ 28 113] ; [15 17],[ 35.04624277 105.95375723] ; [ 7.95375723 24.04624277],0
s2,1,0.001752,9.792931,[56 92] ; [24 12],[64.34782609 83.65217391] ; [15.65217391 20.34782609],0
n4,1,0.003048,8.778356,[101  47] ; [15 21],[93.30434783 54.69565217] ; [22.69565217 13.30434783],0
s6,1,0.017573,5.638246,[74 71] ; [25  9],[80.19553073 64.80446927] ; [18.80446927 15.19553073],0
a3,1,0.018193,5.577489,[93 54] ; [15 21],[86.75409836 60.24590164] ; [21.24590164 14.75409836],0
s7,1,0.023727,5.114505,[47 93] ; [19 16],[52.8 87.2] ; [13.2 21.8],0
u3,1,0.024063,5.090071,[18 36] ; [13  8],[22.32 31.68] ; [ 8.68 12.32],0
a6,1,0.04499,4.019023,[89 59] ; [15 21],[83.65217391 64.34782609] ; [20.34782609 15.65217391],0
s1,1,0.057408,3.610732,[  3 144] ; [ 3 33],[  4.81967213 142.18032787] ; [ 1.18032787 34.81967213],0
a8,1,0.087065,2.927818,[ 18 121] ; [ 1 34],[ 15.17816092 123.82183908] ; [ 3.82183908 31.17816092],0
p5,1,0.093235,2.817619,[ 18 128] ; [ 1 35],[ 15.24175824 130.75824176] ; [ 3.75824176 32.24175824],0
b5,1,0.095906,2.772335,[100  48] ; [19 17],[95.7173913 52.2826087] ; [23.2826087 12.7173913],0
p11,1,0.104992,2.628036,[114  34] ; [23 13],[110.19565217  37.80434783] ; [26.80434783  9.19565217],0
a5,1,0.120035,2.41686,[83 65] ; [15 21],[78.82608696 69.17391304] ; [19.17391304 16.82608696],0
n6,1,0.135556,2.227693,[123  25] ; [26 10],[119.84782609  28.15217391] ; [29.15217391  6.84782609],0
p4,1,0.157028,2.002617,[76 70] ; [14 22],[72.1978022 73.8021978] ; [17.8021978 18.1978022],0
s3,1,0.169806,1.884658,[67 80] ; [21 15],[70.68852459 76.31147541] ; [17.31147541 18.68852459],0
a4,1,0.205219,1.604837,[49 99] ; [ 8 28],[ 45.84782609 102.15217391] ; [11.15217391 24.84782609],0
v2,1,0.353049,0.862469,[66 78] ; [13 22],[63.55307263 80.44692737] ; [15.44692737 19.55307263],0
n3,1,0.355839,0.852524,[32 10] ; [13  7],[30.48387097 11.51612903] ; [14.51612903  5.48387097],0
a1,1,0.366465,0.815618,[ 10 138] ; [ 1 35],[  8.84782609 139.15217391] ; [ 2.15217391 33.84782609],0
s8,1,0.370114,0.803281,[ 46 102] ; [14 22],[48.26086957 99.73913043] ; [11.73913043 24.26086957],0
p7,1,0.37841,0.775862,[75 70] ; [21 14],[77.33333333 67.66666667] ; [18.66666667 16.33333333],0
p9,1,0.430078,0.622612,[121  25] ; [27  8],[119.38121547  26.61878453] ; [28.61878453  6.38121547],0
u1,1,0.432988,0.614794,[  9 139] ; [ 1 35],[  8.04347826 139.95652174] ; [ 1.95652174 34.04347826],0
p12,1,0.503077,0.44844,[  8 138] ; [ 1 35],[  7.21978022 138.78021978] ; [ 1.78021978 34.21978022],0
v3,1,0.573638,0.316633,[ 44 100] ; [ 9 26],[ 42.63687151 101.36312849] ; [10.36312849 24.63687151],0
p1,1,0.574657,0.314952,[ 12 135] ; [ 4 32],[ 12.85245902 134.14754098] ; [ 3.14754098 32.85245902],0
b4,1,0.575307,0.313882,[87 61] ; [23 13],[88.47826087 59.52173913] ; [21.52173913 14.47826087],0
p8,1,0.57533,0.313845,[61 85] ; [16 18],[62.45555556 83.54444444] ; [14.54444444 19.45555556],0
n5,1,0.582485,0.302234,[97 50] ; [22 14],[95.59016393 51.40983607] ; [23.40983607 12.59016393],0
d1,1,0.635394,0.224817,[64 84] ; [14 22],[62.73913043 85.26086957] ; [15.26086957 20.73913043],0
p2,1,0.715935,0.132421,[109  36] ; [26 10],[108.14917127  36.85082873] ; [26.85082873  9.14917127],0
r2,1,0.746158,0.104788,[115  27] ; [30  6],[115.6741573  26.3258427] ; [29.3258427  6.6741573],0
p6,1,0.789558,0.071227,[48 94] ; [11 24],[47.33333333 94.66666667] ; [11.66666667 23.33333333],0
u2,1,0.804159,0.061488,[24 30] ; [10 11],[24.48 29.52] ; [ 9.52 11.48],0
a7,1,0.823206,0.049918,[90 58] ; [22 13],[90.57923497 57.42076503] ; [21.42076503 13.57923497],0
