Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,34.032437,[41 50] ; [ 14 117],[22.54504505 68.45495495] ; [32.45495495 98.54504505],1
s3,1,0.0,29.77413,[48 42] ; [ 24 107],[29.32126697 60.67873303] ; [42.67873303 88.32126697],1
s5,1,0.000106,15.029288,[26 64] ; [ 11 115],[15.41666667 74.58333333] ; [ 21.58333333 104.41666667],1
b1,1,0.000153,14.33175,[21 73] ; [62 70],[34.52212389 59.47787611] ; [48.47787611 83.52212389],1
s8,1,0.000176,14.07159,[23 71] ; [  9 123],[13.30973451 80.69026549] ; [ 18.69026549 113.30973451],1
n6,1,0.000333,12.876719,[79 15] ; [82 50],[66.96460177 27.03539823] ; [94.03539823 37.96460177],1
r4,1,0.000588,11.81408,[81 13] ; [87 45],[69.87610619 24.12389381] ; [98.12389381 33.87610619],1
p4,1,0.000626,11.696312,[42 51] ; [ 31 101],[30.17333333 62.82666667] ; [42.82666667 89.17333333],1
v1,1,0.000937,10.947249,[46 46] ; [37 94],[34.24215247 57.75784753] ; [48.75784753 82.24215247],1
s4,1,0.001147,10.574241,[21 71] ; [ 10 122],[12.73214286 79.26785714] ; [ 18.26785714 113.73214286],0
r1,1,0.001386,10.223777,[72 21] ; [75 57],[60.76 32.24] ; [86.24 45.76],0
r3,1,0.00415,8.216999,[87  7] ; [102  28],[79.3125 14.6875] ; [109.6875  20.3125],0
n3,1,0.006494,7.407895,[25  6] ; [23 23],[19.32467532 11.67532468] ; [28.67532468 17.32467532],0
p12,1,0.007763,7.087261,[10 84] ; [  3 129],[ 5.40707965 88.59292035] ; [  7.59292035 124.40707965],0
p9,1,0.008859,6.850987,[73 20] ; [80 49],[64.09459459 28.90540541] ; [88.90540541 40.09459459],0
n2,1,0.014397,5.988811,[26  5] ; [27 20],[21.06410256  9.93589744] ; [31.93589744 15.06410256],0
p11,1,0.015798,5.825269,[72 22] ; [81 51],[63.63716814 30.36283186] ; [89.36283186 42.63716814],0
p3,1,0.018533,5.545036,[30 64] ; [ 24 107],[22.56 71.44] ; [31.44 99.56],0
v4,1,0.027597,4.853087,[85  9] ; [105  27],[79.02654867 14.97345133] ; [110.97345133  21.02654867],0
p10,1,0.03241,4.576651,[66 27] ; [74 56],[58.38565022 34.61434978] ; [81.61434978 48.38565022],0
p2,1,0.040474,4.197886,[66 28] ; [75 57],[58.6460177 35.3539823] ; [82.3539823 49.6460177],0
v2,1,0.054242,3.705225,[44 43] ; [47 79],[37.16901408 49.83098592] ; [53.83098592 72.16901408],0
p5,1,0.062282,3.475545,[ 7 87] ; [  3 129],[ 4.15929204 89.84070796] ; [  5.84070796 126.15929204],0
u2,1,0.091124,2.85441,[27 19] ; [23 32],[22.77227723 23.22772277] ; [27.22772277 27.77227723],0
a5,1,0.107462,2.591161,[62 32] ; [73 59],[56.15044248 37.84955752] ; [78.84955752 53.15044248],0
b5,1,0.119205,2.42774,[61 33] ; [72 60],[55.31858407 38.68141593] ; [77.68141593 54.31858407],0
r2,1,0.129958,2.293009,[86  8] ; [111  20],[82.30222222 11.69777778] ; [114.69777778  16.30222222],0
s1,1,0.140818,2.168993,[ 1 91] ; [  6 125],[ 2.88789238 89.11210762] ; [  4.11210762 126.88789238],0
d1,1,0.16209,1.954616,[48 46] ; [55 77],[42.84070796 51.15929204] ; [60.15929204 71.84070796],0
a1,1,0.162951,1.946621,[ 3 91] ; [ 10 122],[ 5.40707965 88.59292035] ; [  7.59292035 124.40707965],0
a6,1,0.251553,1.314657,[66 28] ; [83 49],[61.97345133 32.02654867] ; [87.02654867 44.97345133],0
d5,1,0.253112,1.306043,[70 24] ; [89 43],[66.13274336 27.86725664] ; [92.86725664 39.13274336],0
d3,1,0.261895,1.258713,[59 35] ; [73 59],[54.90265487 39.09734513] ; [77.09734513 54.90265487],0
d4,1,0.262124,1.257505,[73 21] ; [93 38],[69.35111111 24.64888889] ; [96.64888889 34.35111111],0
p1,1,0.270567,1.21387,[ 6 88] ; [ 14 118],[ 8.31858407 85.68141593] ; [ 11.68141593 120.31858407],0
a3,1,0.287277,1.132341,[48 45] ; [77 54],[51.89732143 41.10267857] ; [73.10267857 57.89732143],0
p6,1,0.297127,1.087046,[11 82] ; [ 10 120],[ 8.75784753 84.24215247] ; [ 12.24215247 117.75784753],0
v3,1,0.333282,0.936105,[27 62] ; [31 96],[23.89814815 65.10185185] ; [34.10185185 92.89814815],0
u3,1,0.373331,0.792548,[25 21] ; [25 30],[22.77227723 23.22772277] ; [27.22772277 27.77227723],0
b4,1,0.383279,0.760159,[63 31] ; [81 51],[59.89380531 34.10619469] ; [84.10619469 47.89380531],0
n1,1,0.468415,0.525712,[12 18] ; [15 32],[10.51948052 19.48051948] ; [16.48051948 30.51948052],0
b2,1,0.485976,0.485424,[13 26] ; [30 45],[14.71052632 24.28947368] ; [28.28947368 46.71052632],0
b3,1,0.485976,0.485424,[13 26] ; [30 45],[14.71052632 24.28947368] ; [28.28947368 46.71052632],0
n4,1,0.588339,0.292946,[61 33] ; [81 51],[59.0619469 34.9380531] ; [82.9380531 49.0619469],0
u1,1,0.593553,0.28483,[ 9 85] ; [ 10 122],[ 7.90265487 86.09734513] ; [ 11.09734513 120.90265487],0
u4,1,0.770135,0.08538,[ 1 93] ; [  2 130],[ 1.24778761 92.75221239] ; [  1.75221239 130.24778761],0
a4,1,0.842773,0.039342,[36 57] ; [49 82],[35.29017857 57.70982143] ; [49.70982143 81.29017857],0
a2,1,0.849246,0.036131,[12 82] ; [ 18 114],[12.47787611 81.52212389] ; [ 17.52212389 114.47787611],0
d2,1,0.877302,0.023836,[37 56] ; [50 79],[36.44594595 56.55405405] ; [50.55405405 78.44594595],0
p8,1,0.903545,0.014686,[20 74] ; [ 27 104],[19.63555556 74.36444444] ; [ 27.36444444 103.63555556],0
a8,1,0.906567,0.013776,[ 7 79] ; [ 11 117],[ 7.23364486 78.76635514] ; [ 10.76635514 117.23364486],0
a7,1,0.921737,0.009652,[64 30] ; [90 41],[64.33777778 29.66222222] ; [89.66222222 41.33777778],0
n5,1,0.979191,0.00068,[59 35] ; [82 49],[58.90666667 35.09333333] ; [82.09333333 48.90666667],0
