Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.826842,[111  67] ; [20 73],[86.04428044 91.95571956] ; [44.95571956 48.04428044],1
s3,1,0.0,39.419352,[118  58] ; [25 68],[93.56133829 82.43866171] ; [49.43866171 43.56133829],1
s7,1,0.0,32.675963,[97 76] ; [17 72],[75.27480916 97.72519084] ; [38.72519084 50.27480916],1
s8,1,1e-06,24.940519,[91 87] ; [19 76],[ 71.72161172 106.27838828] ; [38.27838828 56.72161172],1
s5,1,7.3e-05,15.738176,[ 68 109] ; [14 79],[ 53.75555556 123.24444444] ; [28.24444444 64.75555556],1
v4,1,0.00041,12.485425,[174   4] ; [81 12],[167.49077491  10.50922509] ; [87.50922509  5.49077491],1
p12,1,0.023615,5.122686,[ 17 163] ; [ 2 92],[ 12.48175182 167.51824818] ; [ 6.51824818 87.48175182],0
d5,1,0.025544,4.986627,[148  32] ; [67 28],[140.72727273  39.27272727] ; [74.27272727 20.72727273],0
p9,1,0.030811,4.663489,[156  24] ; [71 22],[149.67032967  30.32967033] ; [77.32967033 15.67032967],0
b5,1,0.031019,4.651931,[124  56] ; [53 42],[115.85454545  64.14545455] ; [61.14545455 33.85454545],0
u1,1,0.045323,4.006575,[ 36 144] ; [10 85],[ 30.10909091 149.89090909] ; [15.89090909 79.10909091],0
n6,1,0.051355,3.796654,[152  27] ; [70 23],[146.09558824  32.90441176] ; [75.90441176 17.09558824],0
r4,1,0.061771,3.489192,[162  18] ; [78 17],[157.09090909  22.90909091] ; [82.90909091 12.09090909],0
s4,1,0.067799,3.33552,[ 29 148] ; [ 8 87],[ 24.07720588 152.92279412] ; [12.92279412 82.07720588],0
b4,1,0.067892,3.333269,[106  74] ; [45 50],[98.83636364 81.16363636] ; [52.16363636 42.83636364],0
a2,1,0.085033,2.965977,[ 49 131] ; [17 78],[ 43.2 136.8] ; [22.8 72.2],0
d4,1,0.087925,2.911959,[150  30] ; [71 24],[144.65454545  35.34545455] ; [76.34545455 18.65454545],0
v2,1,0.125203,2.350991,[112  59] ; [52 41],[106.22727273  64.77272727] ; [57.77272727 35.22727273],0
a7,1,0.131758,2.271663,[129  51] ; [59 35],[123.50364964  56.49635036] ; [64.49635036 29.50364964],0
d3,1,0.139468,2.183822,[124  56] ; [57 38],[118.47272727  61.52727273] ; [62.52727273 32.47272727],0
