Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.056392,3.640426,[ 5 21] ; [3 2],[ 6.70967742 19.29032258] ; [1.29032258 3.70967742],0
r1,1,0.064946,3.406337,[10 18] ; [4 1],[11.87878788 16.12121212] ; [2.12121212 2.87878788],0
p4,1,0.092149,2.836429,[11 17] ; [4 1],[12.72727273 15.27272727] ; [2.27272727 2.72727273],0
s6,1,0.122457,2.385609,[11 15] ; [4 1],[12.58064516 13.41935484] ; [2.41935484 2.58064516],0
a7,1,0.166485,1.914312,[15 13] ; [1 4],[13.57575758 14.42424242] ; [2.42424242 2.57575758],0
p7,1,0.166485,1.914312,[13 15] ; [4 1],[14.42424242 13.57575758] ; [2.57575758 2.42424242],0
p12,1,0.16673,1.912099,[ 1 26] ; [1 4],[ 1.6875 25.3125] ; [0.3125 4.6875],0
a2,1,0.356957,0.848571,[ 2 26] ; [1 4],[ 2.54545455 25.45454545] ; [0.45454545 4.54545455],0
p6,1,0.387094,0.748052,[ 8 20] ; [2 2],[ 8.75 19.25] ; [1.25 2.75],0
b1,1,0.387985,0.745247,[17 11] ; [2 3],[16.12121212 11.87878788] ; [2.87878788 2.12121212],0
r2,1,0.425213,0.635861,[16 11] ; [2 3],[15.1875 11.8125] ; [2.8125 2.1875],0
d5,1,0.492331,0.471429,[18 10] ; [4 1],[18.66666667  9.33333333] ; [3.33333333 1.66666667],0
a3,1,0.492331,0.471429,[18 10] ; [4 1],[18.66666667  9.33333333] ; [3.33333333 1.66666667],0
a5,1,0.492331,0.471429,[18 10] ; [4 1],[18.66666667  9.33333333] ; [3.33333333 1.66666667],0
s2,1,0.492331,0.471429,[10 18] ; [1 4],[ 9.33333333 18.66666667] ; [1.66666667 3.33333333],0
p1,1,0.557867,0.343411,[ 3 25] ; [1 4],[ 3.39393939 24.60606061] ; [0.60606061 4.39393939],0
d3,1,0.575942,0.312841,[15 13] ; [2 3],[14.42424242 13.57575758] ; [2.57575758 2.42424242],0
s3,1,0.575942,0.312841,[15 13] ; [2 3],[14.42424242 13.57575758] ; [2.57575758 2.42424242],0
p11,1,0.586287,0.29618,[19  9] ; [4 1],[19.51515152  8.48484848] ; [3.48484848 1.51515152],0
a4,1,0.608503,0.26236,[ 8 20] ; [2 3],[ 8.48484848 19.51515152] ; [1.51515152 3.48484848],0
p8,1,0.645845,0.211178,[ 8 19] ; [2 3],[ 8.4375 18.5625] ; [1.5625 3.4375],0
b5,1,0.680243,0.169853,[14 14] ; [3 2],[14.42424242 13.57575758] ; [2.57575758 2.42424242],0
v2,1,0.680243,0.169853,[14 14] ; [2 3],[13.57575758 14.42424242] ; [2.42424242 2.57575758],0
b4,1,0.691801,0.157143,[20  8] ; [4 1],[20.36363636  7.63636364] ; [3.63636364 1.36363636],0
s8,1,0.73137,0.117857,[ 9 19] ; [2 3],[ 9.33333333 18.66666667] ; [1.66666667 3.33333333],0
r3,1,0.769279,0.086036,[23  4] ; [4 1],[22.78125  4.21875] ; [4.21875 0.78125],0
b2,1,0.791959,0.069573,[ 9 12] ; [2 2],[ 9.24 11.76] ; [1.76 2.24],0
b3,1,0.791959,0.069573,[ 9 12] ; [2 2],[ 9.24 11.76] ; [1.76 2.24],0
n5,1,0.810088,0.05775,[21  7] ; [4 1],[21.21212121  6.78787879] ; [3.78787879 1.21212121],0
r4,1,0.854403,0.033673,[10 18] ; [2 3],[10.18181818 17.81818182] ; [1.81818182 3.18181818],0
s7,1,0.899963,0.015802,[10 17] ; [2 3],[10.125 16.875] ; [1.875 3.125],0
a6,1,0.905218,0.014178,[12 16] ; [2 3],[11.87878788 16.12121212] ; [2.12121212 2.87878788],0
p3,1,0.905218,0.014178,[12 16] ; [2 3],[11.87878788 16.12121212] ; [2.12121212 2.87878788],0
d1,1,0.905218,0.014178,[12 16] ; [2 3],[11.87878788 16.12121212] ; [2.12121212 2.87878788],0
a8,1,0.912084,0.01219,[ 6 21] ; [1 4],[ 5.90625 21.09375] ; [1.09375 3.90625],0
n6,1,0.912084,0.01219,[21  6] ; [4 1],[21.09375  5.90625] ; [3.90625 1.09375],0
v3,1,0.942621,0.005181,[ 6 22] ; [1 4],[ 5.93939394 22.06060606] ; [1.06060606 3.93939394],0
v1,1,0.97598,0.000907,[11 17] ; [2 3],[11.03030303 16.96969697] ; [1.96969697 3.03030303],0
