Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001072,10.699439,[206 148] ; [24 42],[193.85714286 160.14285714] ; [36.14285714 29.85714286],0
u2,1,0.00243,9.192842,[55 27] ; [ 6 14],[49.03921569 32.96078431] ; [11.96078431  8.03921569],0
p3,1,0.00315,8.718694,[205 151] ; [25 41],[194.02843602 161.97156398] ; [35.97156398 30.02843602],0
n5,1,0.008315,6.964265,[293  63] ; [45 21],[285.13744076  70.86255924] ; [52.86255924 13.13744076],0
r3,1,0.010557,6.538363,[350   7] ; [60  5],[346.84834123  10.15165877] ; [63.15165877  1.84834123],0
b1,1,0.013558,6.094824,[132 226] ; [35 31],[141.00471698 216.99528302] ; [25.99528302 40.00471698],0
n4,1,0.014121,6.022955,[296  62] ; [46 20],[288.76415094  69.23584906] ; [53.23584906 12.76415094],0
d2,1,0.017901,5.605768,[176 181] ; [43 23],[184.82978723 172.17021277] ; [34.17021277 31.82978723],0
v3,1,0.019182,5.484826,[152 191] ; [19 47],[143.40586797 199.59413203] ; [27.59413203 38.40586797],0
p7,1,0.02325,5.149762,[244  99] ; [37 28],[236.23284314 106.76715686] ; [44.76715686 20.23284314],0
n6,1,0.034286,4.480373,[313  42] ; [51 14],[307.66666667  47.33333333] ; [56.33333333  8.66666667],0
p4,1,0.05633,3.642264,[232 123] ; [35 31],[225.14251781 129.85748219] ; [41.85748219 24.14251781],0
n2,1,0.071179,3.255612,[46 11] ; [24  1],[48.65853659  8.34146341] ; [21.34146341  3.65853659],0
r4,1,0.102349,2.668546,[335  23] ; [58  8],[331.8254717  26.1745283] ; [61.1745283  4.8254717],0
p2,1,0.107107,2.596402,[313  44] ; [53 13],[308.89361702  48.10638298] ; [57.10638298  8.89361702],0
v4,1,0.111838,2.528055,[343  12] ; [61  5],[340.66508314  14.33491686] ; [63.33491686  2.66508314],0
p12,1,0.113183,2.509202,[ 46 310] ; [ 4 62],[ 42.18009479 313.81990521] ; [ 7.81990521 58.18009479],0
a3,1,0.123858,2.367844,[275  82] ; [45 21],[270.07092199  86.92907801] ; [49.92907801 16.07092199],0
d4,1,0.135969,2.223001,[306  50] ; [52 14],[302.00947867  53.99052133] ; [55.99052133 10.00947867],0
v1,1,0.186169,1.747678,[196 146] ; [32 34],[191.11764706 150.88235294] ; [36.88235294 29.11764706],0
a5,1,0.197807,1.658494,[271  87] ; [45 21],[266.81132075  91.18867925] ; [49.18867925 16.81132075],0
b3,1,0.208369,1.582722,[ 92 140] ; [ 9 23],[ 88.75757576 143.24242424] ; [12.24242424 19.75757576],0
b2,1,0.208369,1.582722,[ 92 140] ; [ 9 23],[ 88.75757576 143.24242424] ; [12.24242424 19.75757576],0
u3,1,0.222127,1.490575,[56 27] ; [10  9],[53.70588235 29.29411765] ; [12.29411765  6.70588235],0
s5,1,0.263507,1.250239,[148 196] ; [30 29],[151.94044665 192.05955335] ; [26.05955335 32.94044665],0
v2,1,0.270924,1.212065,[201 139] ; [32 30],[197.06467662 142.93532338] ; [35.93532338 26.06467662],0
p5,1,0.290173,1.118819,[ 49 304] ; [ 6 60],[ 46.33651551 306.66348449] ; [ 8.66348449 57.33651551],0
n3,1,0.308097,1.038818,[42 15] ; [21  4],[43.79268293 13.20731707] ; [19.20731707  5.79268293],0
s8,1,0.334378,0.931868,[222 134] ; [37 29],[218.492891 137.507109] ; [40.507109 25.492891],0
p1,1,0.353428,0.861112,[ 31 326] ; [ 8 57],[ 32.992891 324.007109] ; [ 6.007109 58.992891],0
s7,1,0.357263,0.847493,[235 115] ; [36 23],[231.90709046 118.09290954] ; [39.09290954 19.90709046],0
s4,1,0.40317,0.698853,[ 75 280] ; [17 49],[ 77.57719715 277.42280285] ; [14.42280285 51.57719715],0
a4,1,0.413119,0.669806,[166 192] ; [27 39],[162.95754717 195.04245283] ; [30.04245283 35.95754717],0
a7,1,0.499325,0.456371,[256 101] ; [50 16],[258.25531915  98.74468085] ; [47.74468085 18.25531915],0
