Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.022826,5.18169,[16 38] ; [4 1],[18.30508475 35.69491525] ; [1.69491525 3.30508475],0
d5,1,0.072249,3.231173,[46  8] ; [2 2],[44.68965517  9.31034483] ; [3.31034483 0.68965517],0
a3,1,0.199967,1.642614,[45  9] ; [3 2],[43.93220339 10.06779661] ; [4.06779661 0.93220339],0
u1,1,0.2536,1.303362,[10 44] ; [2 3],[10.98305085 43.01694915] ; [1.01694915 3.98305085],0
b4,1,0.325183,0.967985,[31 23] ; [4 1],[32.03389831 21.96610169] ; [2.96610169 2.03389831],0
s7,1,0.353812,0.859737,[36 14] ; [2 2],[35.18518519 14.81481481] ; [2.81481481 1.18518519],0
a4,1,0.403376,0.698239,[21 33] ; [1 4],[20.13559322 33.86440678] ; [1.86440678 3.13559322],0
s4,1,0.410643,0.676937,[ 6 48] ; [1 3],[ 6.51724138 47.48275862] ; [0.48275862 3.51724138],0
s3,1,0.424809,0.636972,[31 22] ; [2 3],[30.15517241 22.84482759] ; [2.84482759 2.15517241],0
u3,1,0.424954,0.636574,[7 2] ; [1 1],[6.54545455 2.45454545] ; [1.45454545 0.54545455],0
n5,1,0.447134,0.577906,[49  5] ; [4 1],[48.50847458  5.49152542] ; [4.49152542 0.50847458],0
b5,1,0.453216,0.562596,[23 31] ; [3 2],[23.79661017 30.20338983] ; [2.20338983 2.79661017],0
p6,1,0.459226,0.547781,[33 19] ; [4 1],[33.75438596 18.24561404] ; [3.24561404 1.75438596],0
d3,1,0.49861,0.457895,[36 18] ; [2 2],[35.37931034 18.62068966] ; [2.62068966 1.37931034],0
d4,1,0.500538,0.453796,[47  7] ; [3 1],[46.55172414  7.44827586] ; [3.44827586 0.55172414],0
s2,1,0.528265,0.397728,[29 24] ; [2 3],[28.32758621 24.67241379] ; [2.67241379 2.32758621],0
p7,1,0.569025,0.324317,[47  6] ; [4 1],[46.60344828  6.39655172] ; [4.39655172 0.60344828],0
s8,1,0.571559,0.320081,[34 19] ; [2 2],[33.47368421 19.52631579] ; [2.52631579 1.47368421],0
a6,1,0.580681,0.305135,[33 21] ; [3 1],[33.51724138 20.48275862] ; [2.48275862 1.51724138],0
n4,1,0.660146,0.193346,[47  7] ; [4 1],[46.6779661  7.3220339] ; [4.3220339 0.6779661],0
a1,1,0.660146,0.193346,[ 7 47] ; [1 4],[ 7.3220339 46.6779661] ; [0.6779661 4.3220339],0
p3,1,0.670301,0.18125,[45  9] ; [3 1],[44.68965517  9.31034483] ; [3.31034483 0.68965517],0
a5,1,0.708214,0.140068,[39 15] ; [4 1],[39.3559322 14.6440678] ; [3.6440678 1.3559322],0
s5,1,0.719567,0.128908,[37 14] ; [4 1],[37.33928571 13.66071429] ; [3.66071429 1.33928571],0
a2,1,0.757696,0.095177,[ 8 46] ; [1 4],[ 8.23728814 45.76271186] ; [0.76271186 4.23728814],0
b2,1,0.792411,0.069264,[25 19] ; [2 2],[24.75 19.25] ; [2.25 1.75],0
b3,1,0.792411,0.069264,[25 19] ; [2 2],[24.75 19.25] ; [2.25 1.75],0
r1,1,0.849263,0.036122,[45  9] ; [4 1],[44.84745763  9.15254237] ; [4.15254237 0.84745763],0
d1,1,0.895715,0.017181,[34 20] ; [3 2],[33.86440678 20.13559322] ; [3.13559322 1.86440678],0
p8,1,0.935144,0.006622,[44 10] ; [4 1],[43.93220339 10.06779661] ; [4.06779661 0.93220339],0
d2,1,0.942987,0.005115,[28 26] ; [2 2],[27.93103448 26.06896552] ; [2.06896552 1.93103448],0
v1,1,0.984296,0.000387,[43 11] ; [4 1],[43.01694915 10.98305085] ; [3.98305085 1.01694915],0
