Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,121.335186,[549  36] ; [11 20],[531.81818182  53.18181818] ; [28.18181818  2.81818182],1
r2,1,0.0,115.943116,[556  23] ; [14 16],[541.92118227  37.07881773] ; [28.07881773  1.92118227],1
r1,1,7e-06,20.325675,[476 107] ; [15 16],[466.21009772 116.78990228] ; [24.78990228  6.21009772],1
r3,1,7.7e-05,15.62874,[567  17] ; [25  5],[563.07491857  20.92508143] ; [28.92508143  1.07491857],1
p2,1,0.000377,12.642013,[503  77] ; [19 11],[496.32786885  83.67213115] ; [25.67213115  4.32786885],1
p10,1,0.000736,11.396196,[497  81] ; [19 11],[490.53947368  87.46052632] ; [25.46052632  4.53947368],1
v1,1,0.001008,10.812508,[323 241] ; [ 8 22],[314.28282828 249.71717172] ; [16.71717172 13.28282828],0
p7,1,0.001584,9.977782,[377 190] ; [12 19],[368.83444816 198.16555184] ; [20.16555184 10.83444816],0
u3,1,0.001808,9.735405,[100  66] ; [1 9],[95.26136364 70.73863636] ; [5.73863636 4.26136364],0
a7,1,0.003521,8.51543,[423 159] ; [15 16],[415.84991843 166.15008157] ; [22.15008157  8.84991843],0
p4,1,0.003706,8.422721,[357 222] ; [11 20],[349.29836066 229.70163934] ; [18.70163934 12.29836066],0
p3,1,0.004923,7.907333,[300 280] ; [ 8 23],[292.37315876 287.62684124] ; [15.62684124 15.37315876],0
s2,1,0.013709,6.075207,[269 312] ; [ 7 23],[262.44844517 318.55155483] ; [13.55155483 16.44844517],0
p9,1,0.015094,5.905444,[508  70] ; [21  8],[503.72652389  74.27347611] ; [25.27347611  3.72652389],0
p8,1,0.023926,5.099959,[322 251] ; [11 20],[315.9089404 257.0910596] ; [17.0910596 13.9089404],0
v3,1,0.025688,4.976867,[241 321] ; [ 7 24],[235.03541315 326.96458685] ; [12.96458685 18.03541315],0
a6,1,0.031644,4.61769,[407 175] ; [16 15],[401.60848287 180.39151713] ; [21.39151713  9.60848287],0
s6,1,0.032963,4.547706,[362 215] ; [13 17],[356.46622735 220.53377265] ; [18.53377265 11.46622735],0
b4,1,0.036195,4.387871,[342 243] ; [24  7],[347.58116883 237.41883117] ; [18.41883117 12.58116883],0
d3,1,0.06269,3.46476,[395 188] ; [16 15],[390.24918567 192.75081433] ; [20.75081433 10.24918567],0
n4,1,0.083965,2.986438,[471 114] ; [21 10],[467.24025974 117.75974026] ; [24.75974026  6.24025974],0
s7,1,0.101064,2.688673,[260 298] ; [ 9 20],[255.71039182 302.28960818] ; [13.28960818 15.71039182],0
n5,1,0.118999,2.430445,[446 135] ; [20 11],[442.39542484 138.60457516] ; [23.60457516  7.39542484],0
n6,1,0.150432,2.067868,[502  81] ; [23  7],[499.30668842  83.69331158] ; [25.69331158  4.30668842],0
u2,1,0.153107,2.041022,[104  62] ; [4 6],[101.86363636  64.13636364] ; [6.13636364 3.86363636],0
p6,1,0.16215,1.954061,[205 367] ; [ 7 23],[201.43521595 370.56478405] ; [10.56478405 19.43521595],0
n2,1,0.190165,1.716336,[89 29] ; [5 4],[87.33858268 30.66141732] ; [6.66141732 2.33858268],0
