Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,36.44602,[26  1] ; [11 36],[13.5 13.5] ; [23.5 23.5],1
s7,1,1e-06,23.918222,[16  9] ; [ 4 41],[ 7.14285714 17.85714286] ; [12.85714286 32.14285714],1
s8,1,7.7e-05,15.627113,[13 14] ; [ 4 44],[ 6.12 20.88] ; [10.88 37.12],1
s6,1,0.000451,12.307178,[18  8] ; [13 35],[10.89189189 15.10810811] ; [20.10810811 27.89189189],1
s4,1,0.000656,11.609101,[13 14] ; [ 6 42],[ 6.84 20.16] ; [12.16 35.84],1
u3,1,0.005538,7.694799,[13  2] ; [14 18],[8.61702128 6.38297872] ; [18.38297872 13.61702128],0
r3,1,0.005844,7.59765,[24  2] ; [30 18],[18.97297297  7.02702703] ; [35.02702703 12.97297297],0
d3,1,0.013102,6.155328,[19  8] ; [19 28],[13.86486486 13.13513514] ; [24.13513514 22.86486486],0
v1,1,0.017222,5.673627,[15 12] ; [13 34],[10.21621622 16.78378378] ; [17.78378378 29.21621622],0
p10,1,0.026764,4.905984,[18  7] ; [21 26],[13.54166667 11.45833333] ; [25.45833333 21.54166667],0
v4,1,0.028874,4.775121,[24  2] ; [33 14],[20.30136986  5.69863014] ; [36.69863014 10.30136986],0
d4,1,0.035348,4.428266,[22  5] ; [27 20],[17.87837838  9.12162162] ; [31.12162162 15.87837838],0
p6,1,0.043426,4.078756,[11 14] ; [10 37],[ 7.29166667 17.70833333] ; [13.70833333 33.29166667],0
n2,1,0.055234,3.675,[9 1] ; [11  9],[6.66666667 3.33333333] ; [13.33333333  6.66666667],0
s5,1,0.06794,3.332092,[ 8 18] ; [ 6 40],[ 5.05555556 20.94444444] ; [ 8.94444444 37.05555556],0
p4,1,0.073798,3.196457,[11 16] ; [10 37],[ 7.66216216 19.33783784] ; [13.33783784 33.66216216],0
p7,1,0.092146,2.836477,[15  9] ; [19 27],[11.65714286 12.34285714] ; [22.34285714 23.65714286],0
d1,1,0.103655,2.648388,[11 16] ; [11 37],[ 7.92 19.08] ; [14.08 33.92],0
b2,1,0.113415,2.505978,[ 2 14] ; [ 9 17],[ 4.19047619 11.80952381] ; [ 6.80952381 19.19047619],0
b3,1,0.113415,2.505978,[ 2 14] ; [ 9 17],[ 4.19047619 11.80952381] ; [ 6.80952381 19.19047619],0
v2,1,0.148535,2.087228,[11 15] ; [11 32],[ 8.28985507 17.71014493] ; [13.71014493 29.28985507],0
d5,1,0.162797,1.948052,[18  9] ; [24 24],[15.12 11.88] ; [26.88 21.12],0
p8,1,0.205026,1.606203,[11 14] ; [14 34],[ 8.56164384 16.43835616] ; [16.43835616 31.56164384],0
u2,1,0.208458,1.582106,[11  3] ; [19 13],[9.13043478 4.86956522] ; [20.86956522 11.13043478],0
r1,1,0.220315,1.502316,[18  9] ; [25 23],[15.48 11.52] ; [27.52 20.48],0
n3,1,0.2839,1.148325,[5 5] ; [14  6],[6.33333333 3.66666667] ; [12.66666667  7.33333333],0
r2,1,0.337451,0.920093,[22  4] ; [36 12],[20.37837838  5.62162162] ; [37.62162162 10.37837838],0
