Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,144.604091,[52 68] ; [489  53],[98.06646526 21.93353474] ; [442.93353474  99.06646526],1
p4,1,2e-06,22.287421,[54 66] ; [368 174],[76.49546828 43.50453172] ; [345.50453172 196.49546828],1
s7,1,2e-06,22.177087,[39 79] ; [296 223],[62.05651491 55.94348509] ; [272.94348509 246.05651491],1
p6,1,2e-05,18.225834,[28 91] ; [241 297],[48.72298326 70.27701674] ; [220.27701674 317.72298326],1
p3,1,5.2e-05,16.35567,[45 75] ; [314 229],[64.97737557 55.02262443] ; [294.02262443 248.97737557],1
d1,1,8.6e-05,15.432177,[54 66] ; [350 194],[73.01204819 46.98795181] ; [330.98795181 213.01204819],1
s8,1,0.000116,14.862988,[39 81] ; [281 260],[58.09379728 61.90620272] ; [261.90620272 279.09379728],1
a4,1,0.000132,14.61015,[38 82] ; [276 266],[56.918429 63.081571] ; [257.081571 284.918429],1
d2,1,0.000136,14.553037,[41 79] ; [290 253],[59.90950226 60.09049774] ; [271.09049774 271.90950226],1
d5,1,0.000266,13.297854,[84 35] ; [460  83],[97.78851964 21.21148036] ; [446.21148036  96.78851964],1
v3,1,0.000716,11.446321,[31 83] ; [234 293],[47.12948518 66.87051482] ; [217.87051482 309.12948518],1
a3,1,0.00092,10.981491,[73 46] ; [412 129],[87.4469697 31.5530303] ; [397.5530303 143.4469697],1
a5,1,0.001219,10.461296,[78 42] ; [429 115],[91.62650602 28.37349398] ; [415.37349398 128.62650602],0
s4,1,0.001819,9.723895,[33 87] ; [ 83 453],[21.2195122 98.7804878] ; [ 94.7804878 441.2195122],0
n1,1,0.002657,9.029285,[ 8 35] ; [43 52],[15.89130435 27.10869565] ; [35.10869565 59.89130435],0
a8,1,0.002803,8.93149,[  6 105] ; [ 81 412],[15.9884106 95.0115894] ; [ 71.0115894 421.9884106],0
u1,1,0.004424,8.100971,[ 12 108] ; [116 428],[23.13253012 96.86746988] ; [104.86746988 439.13253012],0
a2,1,0.005191,7.811765,[ 18 102] ; [148 396],[30. 90.] ; [136. 408.],0
v1,1,0.010602,6.530788,[54 63] ; [312 216],[66.39069767 50.60930233] ; [299.60930233 228.39069767],0
r1,1,0.010979,6.468727,[86 34] ; [444  98],[96.07250755 23.92749245] ; [433.92749245 108.07250755],0
p5,1,0.01164,6.364936,[  8 111] ; [ 84 455],[ 16.63829787 102.36170213] ; [ 75.36170213 463.63829787],0
r4,1,0.013194,6.142912,[104  16] ; [508  36],[110.60240964   9.39759036] ; [501.39759036  42.60240964],0
p10,1,0.021648,5.273882,[104  15] ; [507  35],[109.99848714   9.00151286] ; [501.00151286  40.99848714],0
s3,1,0.025751,4.972683,[57 61] ; [319 217],[67.84097859 50.15902141] ; [308.15902141 227.84097859],0
n3,1,0.031396,4.631188,[27 16] ; [76 19],[32.0942029 10.9057971] ; [70.9057971 24.0942029],0
d4,1,0.03747,4.328935,[92 28] ; [459  84],[99.72850679 20.27149321] ; [451.27149321  91.72850679],0
s6,1,0.038075,4.301651,[75 44] ; [384 145],[84.29166667 34.70833333] ; [374.70833333 154.29166667],0
p8,1,0.038435,4.285684,[58 62] ; [314 221],[68.15267176 51.84732824] ; [303.84732824 231.15267176],0
s2,1,0.042754,4.105103,[54 66] ; [297 241],[64.01215805 55.98784195] ; [286.98784195 251.01215805],0
p12,1,0.055208,3.675805,[  6 114] ; [ 58 483],[ 11.61875946 108.38124054] ; [ 52.38124054 488.61875946],0
b1,1,0.076281,3.14241,[32 88] ; [191 353],[40.30120482 79.69879518] ; [182.69879518 361.30120482],0
p1,1,0.077461,3.117387,[  6 112] ; [ 56 487],[ 11.06807867 106.93192133] ; [ 50.93192133 492.06807867],0
v2,1,0.08528,2.961292,[59 56] ; [314 209],[67.23354232 47.76645768] ; [305.76645768 217.23354232],0
r2,1,0.107988,2.583416,[110   9] ; [514  22],[113.36793893   5.63206107] ; [510.63206107  25.36793893],0
b3,1,0.110744,2.543575,[16 37] ; [146 204],[21.30521092 31.69478908] ; [140.69478908 209.30521092],0
b2,1,0.110744,2.543575,[16 37] ; [146 204],[21.30521092 31.69478908] ; [140.69478908 209.30521092],0
p7,1,0.114104,2.496442,[70 46] ; [363 171],[77.27384615 38.72615385] ; [355.72615385 178.27384615],0
s1,1,0.157049,2.002417,[  1 119] ; [ 17 520],[  3.28767123 116.71232877] ; [ 14.71232877 522.28767123],0
p11,1,0.164672,1.930792,[97 23] ; [467  77],[101.92771084  18.07228916] ; [462.07228916  81.92771084],0
a1,1,0.213463,1.547783,[  3 117] ; [ 28 516],[  5.60240964 114.39759036] ; [ 25.39759036 518.60240964],0
p2,1,0.332885,0.937643,[100  18] ; [477  65],[103.16060606  14.83939394] ; [473.83939394  68.16060606],0
s5,1,0.415704,0.662429,[40 78] ; [196 321],[43.85511811 74.14488189] ; [192.14488189 324.85511811],0
a7,1,0.421943,0.644897,[90 29] ; [391 152],[86.46374622 32.53625378] ; [394.53625378 148.46374622],0
b5,1,0.457749,0.551393,[75 45] ; [320 224],[71.38554217 48.61445783] ; [323.61445783 220.38554217],0
a6,1,0.491038,0.474252,[79 41] ; [375 168],[82.1719457 37.8280543] ; [371.8280543 171.1719457],0
u4,1,0.491916,0.472332,[  2 118] ; [ 15 528],[  3.07692308 116.92307692] ; [ 13.92307692 529.07692308],0
b4,1,0.531364,0.391782,[73 47] ; [314 230],[69.93975904 50.06024096] ; [317.06024096 226.93975904],0
n2,1,0.633982,0.226699,[33 10] ; [70 26],[31.86330935 11.13669065] ; [71.13669065 24.86330935],0
u2,1,0.72309,0.125552,[23 23] ; [70 62],[24.03370787 21.96629213] ; [68.96629213 63.03370787],0
d3,1,0.763459,0.090566,[85 34] ; [381 163],[83.64102564 35.35897436] ; [382.35897436 161.64102564],0
v4,1,0.87456,0.024923,[114   4] ; [522  20],[113.70909091   4.29090909] ; [522.29090909  19.70909091],0
r3,1,0.920302,0.010011,[116   4] ; [521  19],[115.81818182   4.18181818] ; [521.18181818  18.81818182],0
u3,1,0.986044,0.000306,[25 21] ; [71 60],[24.94915254 21.05084746] ; [71.05084746 59.94915254],0
