Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,125.685111,[209  53] ; [ 84 184],[144.84150943 117.15849057] ; [148.15849057 119.84150943],1
s2,1,0.0,74.253167,[192  77] ; [ 97 183],[141.60473588 127.39526412] ; [147.39526412 132.60473588],1
s6,1,0.0,64.719482,[225  42] ; [143 132],[181.28413284  85.71586716] ; [186.71586716  88.28413284],1
s3,1,0.0,56.735455,[194  73] ; [113 165],[150.40183486 116.59816514] ; [156.59816514 121.40183486],1
p6,1,0.0,25.446885,[137 133] ; [ 82 195],[108.09872029 161.90127971] ; [110.90127971 166.09872029],1
s5,1,1e-06,24.716588,[121 138] ; [ 71 202],[ 93.47368421 165.52631579] ; [ 98.52631579 174.47368421],1
p9,1,2.3e-05,17.907703,[250  20] ; [222  55],[232.97989031  37.02010969] ; [239.02010969  37.97989031],1
v1,1,0.000266,13.293475,[169  93] ; [135 141],[148.04460967 113.95539033] ; [155.95539033 120.04460967],1
n6,1,0.000275,13.235211,[252  19] ; [232  48],[238.04718693  32.95281307] ; [245.95281307  34.04718693],1
p7,1,0.000283,13.176486,[189  76] ; [156 121],[168.68081181  96.31918819] ; [176.31918819 100.68081181],1
p3,1,0.000301,13.063148,[168 104] ; [130 150],[146.84057971 125.15942029] ; [151.15942029 128.84057971],1
v3,1,0.000349,12.784705,[134 128] ; [ 97 174],[113.54971857 148.45028143] ; [117.45028143 153.54971857],1
p4,1,0.000599,11.778701,[192  79] ; [159 121],[172.63339383  98.36660617] ; [178.36660617 101.63339383],1
d1,1,0.000605,11.760737,[205  67] ; [175 108],[186.23423423  85.76576577] ; [193.76576577  89.23423423],1
p10,1,0.001333,10.295628,[240  30] ; [219  59],[226.14963504  43.85036496] ; [232.85036496  45.14963504],0
r4,1,0.002715,8.989993,[256  16] ; [245  38],[245.53513514  26.46486486] ; [255.46486486  27.53513514],0
p12,1,0.003378,8.590963,[ 35 234] ; [ 16 263],[ 25.03467153 243.96532847] ; [ 25.96532847 253.03467153],0
a3,1,0.003518,8.517302,[233  38] ; [215  67],[219.5443038  51.4556962] ; [228.4556962  53.5443038],0
d2,1,0.003788,8.382903,[181  91] ; [152 127],[164.38475499 107.61524501] ; [168.61524501 110.38475499],0
v4,1,0.007363,7.182206,[263   8] ; [257  23],[255.75317604  15.24682396] ; [264.24682396  15.75317604],0
p8,1,0.007836,7.070689,[158 108] ; [133 144],[142.55248619 123.44751381] ; [148.44751381 128.55248619],0
r1,1,0.011371,6.406357,[240  31] ; [227  54],[229.26992754  41.73007246] ; [237.73007246  43.26992754],0
d5,1,0.012758,6.202384,[246  25] ; [236  46],[236.20614828  34.79385172] ; [245.79385172  36.20614828],0
u1,1,0.014445,5.982971,[ 78 194] ; [ 56 227],[ 65.67207207 206.32792793] ; [ 68.32792793 214.67207207],0
u4,1,0.015217,5.891173,[ 12 260] ; [  3 279],[  7.36462094 264.63537906] ; [  7.63537906 274.36462094],0
