Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.487399,[46  6] ; [11 27],[32.93333333 19.06666667] ; [24.06666667 13.93333333],1
s8,1,0.002877,8.883748,[22 30] ; [ 5 33],[15.6 36.4] ; [11.4 26.6],0
s5,1,0.010884,6.484211,[15 35] ; [ 3 35],[10.22727273 39.77272727] ; [ 7.77272727 30.22727273],0
p11,1,0.012522,6.235349,[33 19] ; [14 24],[27.15555556 24.84444444] ; [19.84444444 18.15555556],0
v4,1,0.014873,5.931493,[47  5] ; [26 11],[42.65168539  9.34831461] ; [30.34831461  6.65168539],0
s7,1,0.022919,5.174626,[18 31] ; [ 5 30],[13.41666667 35.58333333] ; [ 9.58333333 25.41666667],0
s2,1,0.023494,5.131579,[26 26] ; [10 28],[20.8 31.2] ; [15.2 22.8],0
d2,1,0.029875,4.71645,[12 40] ; [17 21],[16.75555556 35.24444444] ; [12.24444444 25.75555556],0
n2,1,0.05324,3.736383,[13  4] ; [ 8 10],[10.2  6.8] ; [10.8  7.2],0
s1,1,0.103284,2.654087,[ 2 50] ; [ 5 33],[ 4.04444444 47.95555556] ; [ 2.95555556 35.04444444],0
v1,1,0.120876,2.405932,[23 28] ; [11 27],[19.48314607 31.51685393] ; [14.51685393 23.48314607],0
r4,1,0.131278,2.277328,[38 14] ; [22 16],[34.66666667 17.33333333] ; [25.33333333 12.66666667],0
s6,1,0.177585,1.817716,[28 24] ; [15 23],[24.84444444 27.15555556] ; [18.15555556 19.84444444],0
a7,1,0.191063,1.709403,[37 15] ; [22 16],[34.08888889 17.91111111] ; [24.91111111 13.08888889],0
p2,1,0.244404,1.35501,[35 17] ; [21 17],[32.35555556 19.64444444] ; [23.64444444 14.35555556],0
d3,1,0.250965,1.317922,[33 18] ; [20 18],[30.37078652 20.62921348] ; [22.62921348 15.37078652],0
b3,1,0.313732,1.014898,[10 19] ; [ 5 18],[ 8.36538462 20.63461538] ; [ 6.63461538 16.36538462],0
b2,1,0.313732,1.014898,[10 19] ; [ 5 18],[ 8.36538462 20.63461538] ; [ 6.63461538 16.36538462],0
u2,1,0.313812,1.014566,[17  6] ; [10  7],[15.525  7.475] ; [11.475  5.525],0
a4,1,0.315406,1.007901,[14 38] ; [14 24],[16.17777778 35.82222222] ; [11.82222222 26.17777778],0
