Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.001241,10.428698,[37 20] ; [11 25],[29.41935484 27.58064516] ; [18.58064516 17.41935484],0
a1,1,0.051341,3.797129,[ 1 56] ; [ 4 32],[ 3.06451613 53.93548387] ; [ 1.93548387 34.06451613],0
a2,1,0.052513,3.759337,[16 41] ; [ 4 32],[12.25806452 44.74193548] ; [ 7.74193548 28.25806452],0
s4,1,0.068457,3.319636,[ 5 52] ; [ 8 28],[ 7.96774194 49.03225806] ; [ 5.03225806 30.96774194],0
a5,1,0.077421,3.118235,[38 19] ; [30  6],[41.67741935 15.32258065] ; [26.32258065  9.67741935],0
d5,1,0.080942,3.045893,[47 10] ; [24 12],[43.51612903 13.48387097] ; [27.48387097  8.51612903],0
s1,1,0.127705,2.320188,[ 1 56] ; [ 3 33],[ 2.4516129 54.5483871] ; [ 1.5483871 34.4516129],0
b2,1,0.134391,2.241031,[11 21] ; [15 13],[13.86666667 18.13333333] ; [12.13333333 15.86666667],0
b3,1,0.134391,2.241031,[11 21] ; [15 13],[13.86666667 18.13333333] ; [12.13333333 15.86666667],0
p9,1,0.134937,2.234762,[46 10] ; [24 11],[43.07692308 12.92307692] ; [26.92307692  8.07692308],0
v4,1,0.14606,2.112926,[55  2] ; [32  4],[53.32258065  3.67741935] ; [33.67741935  2.32258065],0
a6,1,0.16915,1.890462,[39 17] ; [20 16],[35.91304348 20.08695652] ; [23.08695652 12.91304348],0
p6,1,0.206233,1.597676,[11 43] ; [11 23],[13.5 40.5] ; [ 8.5 25.5],0
s2,1,0.210378,1.568826,[21 36] ; [18 18],[23.90322581 33.09677419] ; [15.09677419 20.90322581],0
s7,1,0.210478,1.568134,[22 32] ; [19 16],[24.87640449 29.12359551] ; [16.12359551 18.87640449],0
s8,1,0.234052,1.416065,[24 32] ; [20 16],[26.7826087 29.2173913] ; [17.2173913 18.7826087],0
s5,1,0.253194,1.305594,[15 38] ; [14 21],[17.46590909 35.53409091] ; [11.53409091 23.46590909],0
s3,1,0.258706,1.275667,[28 29] ; [22 14],[30.64516129 26.35483871] ; [19.35483871 16.64516129],0
b5,1,0.281343,1.160591,[38 19] ; [20 16],[35.5483871 21.4516129] ; [22.4516129 13.5483871],0
r4,1,0.29614,1.091496,[48  9] ; [33  3],[49.64516129  7.35483871] ; [31.35483871  4.64516129],0
v2,1,0.302463,1.063304,[35 20] ; [19 17],[32.63736264 22.36263736] ; [21.36263736 14.63736264],0
p5,1,0.315013,1.009539,[ 2 55] ; [ 3 33],[ 3.06451613 53.93548387] ; [ 1.93548387 34.06451613],0
b1,1,0.350295,0.872389,[26 31] ; [20 16],[28.19354839 28.80645161] ; [17.80645161 18.19354839],0
a4,1,0.365676,0.818307,[26 31] ; [13 23],[23.90322581 33.09677419] ; [15.09677419 20.90322581],0
n4,1,0.38546,0.753216,[41 16] ; [28  7],[42.75 14.25] ; [26.25  8.75],0
r1,1,0.391985,0.732774,[39 17] ; [28  8],[40.7826087 15.2173913] ; [26.2173913  9.7826087],0
u1,1,0.398119,0.714,[10 47] ; [ 4 32],[ 8.58064516 48.41935484] ; [ 5.41935484 30.58064516],0
a8,1,0.483151,0.491742,[ 7 45] ; [ 3 32],[ 5.97701149 46.02298851] ; [ 4.02298851 30.97701149],0
p11,1,0.495985,0.463517,[39 18] ; [27  9],[40.4516129 16.5483871] ; [25.5483871 10.4516129],0
p10,1,0.503893,0.446727,[42 14] ; [24 11],[40.61538462 15.38461538] ; [25.38461538  9.61538462],0
d2,1,0.544642,0.367004,[24 33] ; [17 18],[25.40217391 31.59782609] ; [15.59782609 19.40217391],0
d1,1,0.545415,0.365595,[29 28] ; [16 20],[27.58064516 29.41935484] ; [17.41935484 18.58064516],0
u2,1,0.547617,0.361604,[6 7] ; [3 6],[5.31818182 7.68181818] ; [3.68181818 5.31818182],0
b4,1,0.562926,0.334663,[32 25] ; [18 18],[30.64516129 26.35483871] ; [19.35483871 16.64516129],0
v3,1,0.663264,0.189583,[23 33] ; [16 19],[24. 32.] ; [15. 20.],0
s6,1,0.663264,0.189583,[31 25] ; [21 14],[32. 24.] ; [20. 15.],0
r3,1,0.727524,0.121397,[51  6] ; [33  3],[51.48387097  5.51612903] ; [32.51612903  3.48387097],0
n1,1,0.771519,0.084325,[5 5] ; [3 4],[4.70588235 5.29411765] ; [3.29411765 3.70588235],0
n5,1,0.803976,0.061605,[36 21] ; [23 12],[36.55434783 20.44565217] ; [22.44565217 12.55434783],0
p1,1,0.821717,0.050777,[ 7 50] ; [ 5 31],[ 7.35483871 49.64516129] ; [ 4.64516129 31.35483871],0
u3,1,0.830696,0.045714,[9 6] ; [5 4],[8.75 6.25] ; [5.25 3.75],0
d4,1,0.893626,0.01788,[45 12] ; [28  8],[44.74193548 12.25806452] ; [28.25806452  7.74193548],0
p7,1,0.916858,0.010898,[41 15] ; [26 10],[40.7826087 15.2173913] ; [26.2173913  9.7826087],0
p8,1,0.920393,0.009988,[25 31] ; [16 19],[25.23076923 30.76923077] ; [15.76923077 19.23076923],0
v1,1,0.939464,0.005767,[31 24] ; [20 16],[30.82417582 24.17582418] ; [20.17582418 15.82417582],0
n6,1,0.949138,0.004069,[42 15] ; [26  9],[42.13043478 14.86956522] ; [25.86956522  9.13043478],0
p2,1,0.975585,0.000937,[41 16] ; [26 10],[41.06451613 15.93548387] ; [25.93548387 10.06451613],0
a3,1,1.0,0.0,[42 14] ; [27  9],[42. 14.] ; [27.  9.],0
