Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.724108,[62  9] ; [1 8],[55.9125 15.0875] ; [7.0875 1.9125],1
v4,1,1e-06,23.205357,[64  5] ; [3 6],[59.26923077  9.73076923] ; [7.73076923 1.26923077],1
s6,1,0.005942,7.56769,[49 22] ; [2 7],[45.2625 25.7375] ; [5.7375 3.2625],0
r1,1,0.011709,6.354463,[58 13] ; [4 5],[55.025 15.975] ; [6.975 2.025],0
a1,1,0.011856,6.332263,[ 2 69] ; [2 7],[ 3.55 67.45] ; [0.45 8.55],0
d5,1,0.02018,5.396252,[51 20] ; [3 6],[47.925 23.075] ; [6.075 2.925],0
r2,1,0.026043,4.953162,[65  6] ; [6 3],[63.0125  7.9875] ; [7.9875 1.0125],0
s1,1,0.02956,4.73472,[ 6 63] ; [3 6],[ 7.96153846 61.03846154] ; [1.03846154 7.96153846],0
p2,1,0.034497,4.469896,[49 22] ; [3 6],[46.15 24.85] ; [5.85 3.15],0
p11,1,0.035895,4.40208,[42 29] ; [2 7],[39.05 31.95] ; [4.95 4.05],0
v2,1,0.068284,3.323799,[29 39] ; [1 8],[26.49350649 41.50649351] ; [3.50649351 5.49350649],0
d4,1,0.081045,3.043818,[51 19] ; [4 5],[48.73417722 21.26582278] ; [6.26582278 2.73417722],0
a7,1,0.100147,2.703208,[44 27] ; [3 6],[41.7125 29.2875] ; [5.2875 3.7125],0
p7,1,0.115798,2.473254,[42 27] ; [3 6],[39.80769231 29.19230769] ; [5.19230769 3.80769231],0
p8,1,0.117336,2.452523,[29 42] ; [1 7],[26.96202532 44.03797468] ; [3.03797468 4.96202532],0
a4,1,0.124579,2.358789,[21 49] ; [5 4],[23.03797468 46.96202532] ; [2.96202532 6.03797468],0
p10,1,0.139248,2.186255,[25 45] ; [1 8],[23.03797468 46.96202532] ; [2.96202532 6.03797468],0
s8,1,0.145884,2.114772,[25 46] ; [1 8],[23.075 47.925] ; [2.925 6.075],0
p1,1,0.194502,1.683186,[ 6 65] ; [2 7],[ 7.1 63.9] ; [0.9 8.1],0
v1,1,0.218375,1.51502,[31 40] ; [2 7],[29.2875 41.7125] ; [3.7125 5.2875],0
d2,1,0.221616,1.493876,[32 39] ; [6 3],[33.725 37.275] ; [4.275 4.725],0
n6,1,0.271985,1.206708,[45 26] ; [4 5],[43.4875 27.5125] ; [5.5125 3.4875],0
n5,1,0.279988,1.167146,[42 29] ; [7 2],[43.4875 27.5125] ; [5.5125 3.4875],0
a3,1,0.279988,1.167146,[42 29] ; [7 2],[43.4875 27.5125] ; [5.5125 3.4875],0
p4,1,0.288467,1.126761,[37 34] ; [3 6],[35.5 35.5] ; [4.5 4.5],0
p6,1,0.288515,1.126537,[19 50] ; [1 8],[17.69230769 51.30769231] ; [2.30769231 6.69230769],0
n1,1,0.293803,1.102114,[ 8 11] ; [4 2],[9.12 9.88] ; [2.88 3.12],0
b4,1,0.311943,1.022431,[44 27] ; [4 5],[42.6 28.4] ; [5.4 3.6],0
n2,1,0.326109,0.964286,[15  6] ; [3 3],[14.  7.] ; [4. 2.],0
a6,1,0.354762,0.856351,[43 28] ; [4 5],[41.7125 29.2875] ; [5.2875 3.7125],0
s4,1,0.372688,0.794684,[14 55] ; [3 6],[15.03846154 53.96153846] ; [1.96153846 7.03846154],0
d1,1,0.455193,0.55769,[33 38] ; [3 6],[31.95 39.05] ; [4.05 4.95],0
v3,1,0.468458,0.525611,[24 46] ; [2 7],[23.03797468 46.96202532] ; [2.96202532 6.03797468],0
n4,1,0.535103,0.384692,[48 23] ; [7 2],[48.8125 22.1875] ; [6.1875 2.8125],0
b5,1,0.552285,0.353239,[39 32] ; [4 5],[38.1625 32.8375] ; [4.8375 4.1625],0
b1,1,0.554855,0.348691,[40 31] ; [6 3],[40.825 30.175] ; [5.175 3.825],0
s7,1,0.611752,0.257631,[31 35] ; [3 5],[30.32432432 35.67567568] ; [3.67567568 4.32432432],0
p3,1,0.631594,0.229905,[25 44] ; [4 5],[25.65384615 43.34615385] ; [3.34615385 5.65384615],0
a5,1,0.66476,0.187793,[42 29] ; [6 3],[42.6 28.4] ; [5.4 3.6],0
n3,1,0.768458,0.086667,[12  8] ; [4 2],[12.30769231  7.69230769] ; [3.69230769 2.30769231],0
d3,1,0.83629,0.042701,[42 29] ; [5 4],[41.7125 29.2875] ; [5.2875 3.7125],0
s5,1,0.873844,0.02521,[17 52] ; [2 7],[16.80769231 52.19230769] ; [2.19230769 6.80769231],0
s2,1,0.90032,0.015689,[41 30] ; [5 4],[40.825 30.175] ; [5.175 3.825],0
b3,1,0.971036,0.001318,[12 31] ; [2 5],[12.04 30.96] ; [1.96 5.04],0
b2,1,0.971036,0.001318,[12 31] ; [2 5],[12.04 30.96] ; [1.96 5.04],0
