Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.473661,[79 70] ; [139  24],[104.10897436  44.89102564] ; [113.89102564  49.10897436],1
n6,1,0.000707,11.471622,[124  25] ; [154   8],[133.18971061  15.81028939] ; [144.81028939  17.18971061],1
s7,1,0.000968,10.888553,[67 75] ; [105  54],[81.14285714 60.85714286] ; [90.85714286 68.14285714],1
n5,1,0.005227,7.799249,[118  30] ; [149  15],[126.65384615  21.34615385] ; [140.34615385  23.65384615],0
p5,1,0.005769,7.621041,[ 16 133] ; [ 37 128],[ 25.14968153 123.85031847] ; [ 27.85031847 137.14968153],0
p8,1,0.006733,7.342886,[95 55] ; [126  37],[105.91054313  44.08945687] ; [115.08945687  47.91054313],0
n4,1,0.006965,7.281903,[114  34] ; [146  19],[122.93929712  25.06070288] ; [137.06070288  27.93929712],0
s4,1,0.010478,6.551832,[ 32 116] ; [ 18 146],[ 23.71794872 124.28205128] ; [ 26.28205128 137.71794872],0
p1,1,0.012704,6.209881,[  9 141] ; [ 24 140],[ 15.76433121 134.23566879] ; [ 17.23566879 146.76433121],0
p3,1,0.020393,5.37797,[89 61] ; [117  46],[98.72204473 51.27795527] ; [107.27795527  55.72204473],0
s8,1,0.028276,4.811182,[73 76] ; [100  63],[82.61858974 66.38141026] ; [90.38141026 72.61858974],0
r4,1,0.02861,4.79092,[134  16] ; [158   7],[139.04761905  10.95238095] ; [152.95238095  12.04761905],0
d1,1,0.029873,4.716578,[84 66] ; [112  53],[93.33333333 56.66666667] ; [102.66666667  62.33333333],0
p11,1,0.037973,4.30622,[120  30] ; [146  19],[126.66666667  23.33333333] ; [139.33333333  25.66666667],0
p12,1,0.046305,3.970472,[ 10 140] ; [ 22 141],[ 15.33546326 134.66453674] ; [ 16.66453674 146.33546326],0
n1,1,0.057531,3.607171,[17 12] ; [ 7 15],[13.64705882 15.35294118] ; [10.35294118 11.64705882],0
u4,1,0.074133,3.18905,[  1 149] ; [  6 159],[  3.33333333 146.66666667] ; [  3.66666667 161.33333333],0
p2,1,0.105656,2.618024,[132  18] ; [153  11],[136.14649682  13.85350318] ; [148.85350318  15.14649682],0
p10,1,0.108519,2.575651,[127  20] ; [150  13],[131.3516129  15.6483871] ; [145.6483871  17.3516129],0
r3,1,0.149826,2.074024,[143   7] ; [162   3],[145.23809524   4.76190476] ; [159.76190476   5.23809524],0
p9,1,0.159381,1.980093,[130  19] ; [151  13],[133.76677316  15.23322684] ; [147.23322684  16.76677316],0
d5,1,0.162487,1.950931,[121  29] ; [141  22],[125.55910543  24.44089457] ; [136.44089457  26.55910543],0
n3,1,0.162943,1.946697,[24  4] ; [16  7],[21.96078431  6.03921569] ; [18.03921569  4.96078431],0
a1,1,0.174844,1.840909,[  7 143] ; [ 14 151],[ 10. 140.] ; [ 11. 154.],0
p4,1,0.180654,1.792232,[106  44] ; [126  37],[111.18210863  38.81789137] ; [120.81789137  42.18210863],0
d2,1,0.215807,1.532039,[70 80] ; [88 76],[75.47770701 74.52229299] ; [82.52229299 81.47770701],0
s3,1,0.225764,1.46735,[80 69] ; [98 64],[85.27974277 63.72025723] ; [92.72025723 69.27974277],0
d3,1,0.259414,1.271884,[102  48] ; [121  43],[106.52866242  43.47133758] ; [116.47133758  47.52866242],0
v4,1,0.27329,1.200161,[141   7] ; [160   4],[142.78205128   5.21794872] ; [158.21794872   5.78205128],0
s2,1,0.283505,1.150211,[76 74] ; [93 71],[80.73248408 69.26751592] ; [88.26751592 75.73248408],0
r2,1,0.317168,1.000588,[138   9] ; [157   6],[139.88709677   7.11290323] ; [155.11290323   7.88709677],0
d4,1,0.342889,0.899602,[126  24] ; [143  20],[128.91373802  21.08626198] ; [140.08626198  22.91373802],0
s6,1,0.378929,0.774173,[110  38] ; [111  48],[106.54071661  41.45928339] ; [114.45928339  44.54071661],0
n2,1,0.407159,0.68708,[25  4] ; [17  5],[23.88235294  5.11764706] ; [18.11764706  3.88235294],0
b5,1,0.408872,0.682078,[95 55] ; [97 68],[91.42857143 58.57142857] ; [100.57142857  64.42857143],0
a7,1,0.464141,0.53589,[109  41] ; [113  51],[106.05095541  43.94904459] ; [115.94904459  48.05095541],0
b1,1,0.48966,0.477273,[63 87] ; [ 63 102],[60. 90.] ; [66. 99.],0
u3,1,0.521245,0.411429,[20 12] ; [22 18],[18.66666667 13.33333333] ; [23.33333333 16.66666667],0
u2,1,0.558819,0.341753,[15 17] ; [21 18],[16.22535211 15.77464789] ; [19.77464789 19.22535211],0
b4,1,0.585764,0.297008,[90 60] ; [94 71],[87.61904762 62.38095238] ; [96.38095238 68.61904762],0
a5,1,0.64511,0.212121,[114  36] ; [129  36],[115.71428571  34.28571429] ; [127.28571429  37.71428571],0
a3,1,0.674573,0.1763,[118  32] ; [125  38],[116.45367412  33.54632588] ; [126.54632588  36.45367412],0
u1,1,0.762696,0.091169,[ 33 117] ; [ 34 131],[ 31.9047619 118.0952381] ; [ 35.0952381 129.9047619],0
a6,1,0.767385,0.087496,[97 53] ; [108  55],[98.2428115 51.7571885] ; [106.7571885  56.2428115],0
a2,1,0.78767,0.072543,[ 38 112] ; [ 44 121],[ 39.04761905 110.95238095] ; [ 42.95238095 122.04761905],0
r1,1,0.808997,0.058429,[126  22] ; [138  26],[125.23076923  22.76923077] ; [138.76923077  25.23076923],0
