Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000694,11.506376,[16 57] ; [39 42],[26.07142857 46.92857143] ; [28.92857143 52.07142857],1
v3,1,0.001245,10.422064,[11 62] ; [31 50],[19.90909091 53.09090909] ; [22.09090909 58.90909091],0
d1,1,0.00204,9.513397,[28 46] ; [53 32],[37.69811321 36.30188679] ; [43.30188679 41.69811321],0
r1,1,0.004776,7.962447,[43 31] ; [67 18],[51.19496855 22.80503145] ; [58.80503145 26.19496855],0
a6,1,0.004783,7.95963,[36 38] ; [60 25],[44.67924528 29.32075472] ; [51.32075472 33.67924528],0
r2,1,0.00884,6.854843,[63 10] ; [80  2],[67.3483871  5.6516129] ; [75.6516129  6.3483871],0
a3,1,0.01087,6.486454,[39 34] ; [62 23],[46.66455696 26.33544304] ; [54.33544304 30.66455696],0
u1,1,0.017612,5.634382,[ 4 70] ; [15 70],[ 8.8427673 65.1572327] ; [10.1572327 74.8427673],0
d5,1,0.026862,4.899676,[49 24] ; [70 15],[54.98101266 18.01898734] ; [64.01898734 20.98101266],0
s8,1,0.03632,4.382033,[17 56] ; [33 52],[23.10126582 49.89873418] ; [26.89873418 58.10126582],0
d2,1,0.043197,4.087691,[24 50] ; [41 44],[30.25157233 43.74842767] ; [34.74842767 50.25157233],0
a5,1,0.066616,3.364498,[40 34] ; [58 27],[45.61006289 28.38993711] ; [52.38993711 32.61006289],0
a2,1,0.094055,2.803563,[ 7 67] ; [16 69],[10.70440252 63.29559748] ; [12.29559748 72.70440252],0
d3,1,0.095442,2.78011,[47 26] ; [65 20],[51.74683544 21.25316456] ; [60.25316456 24.74683544],0
d4,1,0.103402,2.652279,[55 19] ; [72 13],[59.10691824 14.89308176] ; [67.89308176 17.10691824],0
s3,1,0.124906,2.354697,[28 45] ; [42 41],[32.75641026 40.24358974] ; [37.24358974 45.75641026],0
n4,1,0.135273,2.230925,[27 47] ; [41 44],[31.64779874 42.35220126] ; [36.35220126 48.64779874],0
n1,1,0.159372,1.980172,[ 8 18] ; [ 3 19],[ 5.95833333 20.04166667] ; [ 5.04166667 16.95833333],0
v4,1,0.211477,1.561288,[67  6] ; [81  3],[68.81528662  4.18471338] ; [79.18471338  4.81528662],0
a4,1,0.242096,1.36835,[23 51] ; [34 51],[26.52830189 47.47169811] ; [30.47169811 54.52830189],0
r4,1,0.299453,1.076627,[61 13] ; [75 10],[63.29559748 10.70440252] ; [72.70440252 12.29559748],0
u2,1,0.305595,1.049616,[18 16] ; [ 9 14],[16.10526316 17.89473684] ; [10.89473684 12.10526316],0
p12,1,0.329641,0.950309,[ 2 72] ; [ 5 80],[ 3.25786164 70.74213836] ; [ 3.74213836 81.25786164],0
p5,1,0.342656,0.900468,[ 5 68] ; [ 3 82],[ 3.69620253 69.30379747] ; [ 4.30379747 80.69620253],0
a7,1,0.472853,0.515301,[54 19] ; [67 18],[55.90506329 17.09493671] ; [65.09493671 19.90506329],0
p4,1,0.488367,0.480123,[34 40] ; [34 50],[31.84810127 42.15189873] ; [36.15189873 47.84810127],0
s1,1,0.508494,0.437165,[ 2 72] ; [ 4 81],[ 2.79245283 71.20754717] ; [ 3.20754717 81.79245283],0
s7,1,0.597727,0.278438,[24 49] ; [31 53],[25.57324841 47.42675159] ; [29.42675159 54.57324841],0
b4,1,0.598594,0.277122,[44 30] ; [54 31],[45.61006289 28.38993711] ; [52.38993711 32.61006289],0
p1,1,0.612358,0.256755,[ 3 70] ; [ 5 80],[ 3.69620253 69.30379747] ; [ 4.30379747 80.69620253],0
p8,1,0.613952,0.25446,[32 42] ; [33 51],[30.44303797 43.55696203] ; [34.55696203 49.44303797],0
s2,1,0.628893,0.233565,[29 44] ; [37 48],[30.49367089 42.50632911] ; [35.50632911 49.49367089],0
u3,1,0.704703,0.143626,[18 16] ; [11 12],[17.29824561 16.70175439] ; [11.70175439 11.29824561],0
p11,1,0.709203,0.139075,[52 22] ; [62 23],[53.05660377 20.94339623] ; [60.94339623 24.05660377],0
s4,1,0.723228,0.125421,[14 60] ; [18 67],[14.89308176 59.10691824] ; [17.10691824 67.89308176],0
p3,1,0.755099,0.097296,[27 47] ; [29 56],[26.06289308 47.93710692] ; [29.93710692 55.06289308],0
s5,1,0.795642,0.067076,[23 49] ; [24 56],[22.26315789 49.73684211] ; [24.73684211 55.26315789],0
a8,1,0.809331,0.05822,[ 7 62] ; [ 7 71],[ 6.57142857 62.42857143] ; [ 7.42857143 70.57142857],0
p6,1,0.814932,0.054788,[21 52] ; [25 57],[21.66451613 51.33548387] ; [24.33548387 57.66451613],0
b5,1,0.825251,0.048751,[44 30] ; [52 33],[44.67924528 29.32075472] ; [51.32075472 33.67924528],0
s6,1,0.842019,0.039725,[40 32] ; [48 36],[40.61538462 31.38461538] ; [47.38461538 36.61538462],0
a1,1,0.86252,0.029987,[ 3 71] ; [ 3 82],[ 2.79245283 71.20754717] ; [ 3.20754717 81.79245283],0
p10,1,0.874442,0.02497,[48 24] ; [57 27],[48.46153846 23.53846154] ; [56.53846154 27.46153846],0
b2,1,0.917446,0.010744,[12 29] ; [13 33],[11.7816092 29.2183908] ; [13.2183908 32.7816092],0
b3,1,0.917446,0.010744,[12 29] ; [13 33],[11.7816092 29.2183908] ; [13.2183908 32.7816092],0
p7,1,0.919415,0.010235,[42 31] ; [49 35],[42.31210191 30.68789809] ; [48.68789809 35.31210191],0
n2,1,0.926526,0.008504,[17  9] ; [14  7],[17.14893617  8.85106383] ; [13.85106383  7.14893617],0
b1,1,0.946475,0.004507,[23 51] ; [26 59],[22.80503145 51.19496855] ; [26.19496855 58.80503145],0
n3,1,0.952972,0.003478,[20  6] ; [16  5],[19.91489362  6.08510638] ; [16.08510638  4.91489362],0
p2,1,0.971463,0.00128,[56 17] ; [65 20],[55.90506329 17.09493671] ; [65.09493671 19.90506329],0
p9,1,1.0,0.0,[54 18] ; [63 21],[54. 18.] ; [63. 21.],0
