Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,32.599944,[60 39] ; [ 32 103],[38.92307692 60.07692308] ; [53.07692308 81.92307692],1
p6,1,9e-06,19.781553,[41 58] ; [ 20 111],[26.25652174 72.74347826] ; [34.74347826 96.25652174],1
p7,1,4.3e-05,16.741595,[67 32] ; [53 78],[51.65217391 47.34782609] ; [68.34782609 62.65217391],1
a5,1,0.000677,11.5527,[75 24] ; [73 62],[62.61538462 36.38461538] ; [85.38461538 49.61538462],1
p8,1,0.00281,8.92693,[51 48] ; [43 91],[39.93991416 59.06008584] ; [54.06008584 79.93991416],0
p1,1,0.00717,7.229976,[13 84] ; [  5 128],[ 7.59130435 89.40869565] ; [ 10.40869565 122.59130435],0
d3,1,0.013728,6.072754,[77 22] ; [84 50],[68.40772532 30.59227468] ; [92.59227468 41.40772532],0
a2,1,0.021598,5.277917,[21 78] ; [ 14 121],[14.80769231 84.19230769] ; [ 20.19230769 114.80769231],0
s8,1,0.022556,5.202343,[39 60] ; [ 34 100],[31.01716738 67.98283262] ; [41.98283262 92.01716738],0
s6,1,0.025937,4.960206,[62 36] ; [64 68],[53.68695652 44.31304348] ; [72.31304348 59.68695652],0
u3,1,0.029142,4.759217,[27  8] ; [27 23],[22.23529412 12.76470588] ; [31.76470588 18.23529412],0
d1,1,0.034884,4.450866,[60 39] ; [63 72],[52.03846154 46.96153846] ; [70.96153846 64.03846154],0
p2,1,0.041031,4.17475,[79 19] ; [92 42],[72.23275862 25.76724138] ; [98.76724138 35.23275862],0
u1,1,0.058144,3.589561,[15 84] ; [ 10 125],[10.57692308 88.42307692] ; [ 14.42307692 120.57692308],0
r3,1,0.064919,3.407043,[97  2] ; [125  10],[93.92307692  5.07692308] ; [128.07692308   6.92307692],0
d2,1,0.085886,2.949835,[47 52] ; [49 86],[40.61538462 58.38461538] ; [55.38461538 79.61538462],0
p10,1,0.088358,2.90404,[70 28] ; [80 52],[63.91304348 34.08695652] ; [86.08695652 45.91304348],0
a8,1,0.08962,2.881194,[ 9 83] ; [  5 119],[ 5.96296296 86.03703704] ; [  8.03703704 115.96296296],0
s7,1,0.114343,2.493151,[39 57] ; [39 89],[33.42857143 62.57142857] ; [44.57142857 83.42857143],0
r4,1,0.116875,2.458706,[91  8] ; [115  20],[87.15384615 11.84615385] ; [118.84615385  16.15384615],0
p5,1,0.13769,2.203582,[ 6 93] ; [  3 130],[ 3.84051724 95.15948276] ; [  5.15948276 127.84051724],0
b4,1,0.182323,1.778589,[65 34] ; [77 58],[60.07692308 38.92307692] ; [81.92307692 53.07692308],0
a7,1,0.192728,1.696638,[77 22] ; [94 40],[72.65665236 26.34334764] ; [98.34334764 35.65665236],0
r1,1,0.196491,1.668269,[79 19] ; [99 36],[74.86695279 23.13304721] ; [103.13304721  31.86695279],0
b1,1,0.232208,1.427284,[39 60] ; [43 92],[34.69230769 64.30769231] ; [47.30769231 87.69230769],0
p12,1,0.248529,1.331554,[ 5 94] ; [  3 130],[ 3.4137931 95.5862069] ; [  4.5862069 128.4137931],0
s5,1,0.271754,1.207871,[30 64] ; [32 95],[26.37104072 67.62895928] ; [35.62895928 91.37104072],0
s2,1,0.309406,1.033209,[45 53] ; [53 82],[41.21888412 56.78111588] ; [56.78111588 78.21888412],0
a4,1,0.321084,0.984527,[40 59] ; [46 89],[36.38461538 62.61538462] ; [49.61538462 85.38461538],0
