Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,94.782045,[297  48] ; [31 55],[262.55220418  82.44779582] ; [65.44779582 20.55220418],1
n6,1,0.0,39.719795,[311  34] ; [54 32],[292.16937355  52.83062645] ; [72.83062645 13.16937355],1
s7,1,2e-06,22.631849,[187 140] ; [24 61],[167.4684466 159.5315534] ; [43.5315534 41.4684466],1
p10,1,7.9e-05,15.588663,[294  49] ; [58 28],[281.43589744  61.56410256] ; [70.56410256 15.43589744],1
d2,1,8.3e-05,15.48988,[193 153] ; [28 59],[176.59584296 169.40415704] ; [44.40415704 42.59584296],1
s8,1,0.000285,13.167355,[174 171] ; [25 62],[158.92361111 186.07638889] ; [40.07638889 46.92361111],1
p6,1,0.000409,12.491441,[144 196] ; [18 66],[129.90566038 210.09433962] ; [32.09433962 51.90566038],1
p9,1,0.001143,10.580888,[299  43] ; [63 23],[289.26168224  52.73831776] ; [72.73831776 13.26168224],0
a8,1,0.001228,10.448246,[ 56 252] ; [ 3 78],[ 46.71465296 261.28534704] ; [12.28534704 68.71465296],0
p3,1,0.002908,8.864287,[196 149] ; [33 52],[183.73255814 161.26744186] ; [45.26744186 39.73255814],0
p11,1,0.003176,8.703476,[296  53] ; [62 25],[286.56422018  62.43577982] ; [71.43577982 15.56422018],0
v3,1,0.003967,8.298893,[206 136] ; [36 48],[194.28169014 147.71830986] ; [47.71830986 36.28169014],0
s2,1,0.008933,6.836126,[181 164] ; [32 55],[170.10416667 174.89583333] ; [42.89583333 44.10416667],0
r4,1,0.010511,6.54618,[318  31] ; [71 16],[311.37844037  37.62155963] ; [77.62155963  9.37844037],0
p4,1,0.010905,6.480716,[222 120] ; [43 43],[211.75233645 130.24766355] ; [53.24766355 32.75233645],0
p7,1,0.012206,6.280737,[236 103] ; [47 38],[226.26650943 112.73349057] ; [56.73349057 28.26650943],0
a5,1,0.020287,5.386997,[280  68] ; [60 27],[272.  76.] ; [68. 19.],0
p2,1,0.021571,5.280081,[300  46] ; [66 20],[293.13888889  52.86111111] ; [72.86111111 13.13888889],0
