Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,67.175333,[220  89] ; [ 4 42],[194.97464789 114.02535211] ; [29.02535211 16.97464789],1
d3,1,0.0,35.366425,[229  80] ; [14 32],[211.51267606  97.48732394] ; [31.48732394 14.51267606],1
d5,1,1e-06,23.162752,[265  44] ; [26 20],[253.29295775  55.70704225] ; [37.70704225  8.29295775],1
a4,1,0.000166,14.179304,[152 157] ; [ 9 37],[140.13802817 168.86197183] ; [20.86197183 25.13802817],1
u2,1,0.000403,12.520478,[47 19] ; [ 5 14],[40.37647059 25.62352941] ; [11.62352941  7.37647059],1
d2,1,0.000477,12.205214,[172 136] ; [13 33],[160.96045198 147.03954802] ; [24.03954802 21.96045198],1
a2,1,0.001142,10.581549,[ 90 219] ; [ 3 43],[ 80.94929577 228.05070423] ; [12.05070423 33.94929577],0
r3,1,0.002653,9.031959,[301   7] ; [41  5],[297.55932203  10.44067797] ; [44.44067797  1.55932203],0
u1,1,0.003538,8.506992,[ 71 238] ; [ 2 44],[ 63.54084507 245.45915493] ; [ 9.45915493 36.54084507],0
a3,1,0.004726,7.981388,[240  68] ; [27 19],[232.30508475  75.69491525] ; [34.69491525 11.30508475],0
n4,1,0.008574,6.9094,[256  52] ; [30 15],[249.54107649  58.45892351] ; [36.45892351  8.54107649],0
v4,1,0.012907,6.181783,[297  10] ; [39  5],[293.88034188  13.11965812] ; [42.11965812  1.88034188],0
p9,1,0.016698,5.727888,[269  34] ; [35 11],[263.93123209  39.06876791] ; [40.06876791  5.93123209],0
b3,1,0.02381,5.108443,[ 90 109] ; [ 8 25],[ 84.06034483 114.93965517] ; [13.93965517 19.06034483],0
b2,1,0.02381,5.108443,[ 90 109] ; [ 8 25],[ 84.06034483 114.93965517] ; [13.93965517 19.06034483],0
u3,1,0.024627,5.049892,[47 20] ; [ 8 11],[42.84883721 24.15116279] ; [12.15116279  6.84883721],0
p12,1,0.028546,4.794757,[ 41 265] ; [ 1 45],[ 36.51136364 269.48863636] ; [ 5.48863636 40.51136364],0
r4,1,0.033461,4.522012,[285  24] ; [38  8],[281.14647887  27.85352113] ; [41.85352113  4.14647887],0
r1,1,0.033495,4.520276,[258  49] ; [32 13],[252.92613636  54.07386364] ; [37.07386364  7.92613636],0
p2,1,0.035575,4.417371,[262  44] ; [33 12],[257.17948718  48.82051282] ; [37.82051282  7.17948718],0
a5,1,0.05715,3.618222,[241  68] ; [30 16],[235.88450704  73.11549296] ; [35.11549296 10.88450704],0
p11,1,0.061827,3.487685,[246  63] ; [31 15],[241.10704225  67.89295775] ; [35.89295775 10.10704225],0
a7,1,0.062857,3.460354,[228  80] ; [28 18],[222.73446328  85.26553672] ; [33.26553672 12.73446328],0
s6,1,0.086661,2.935338,[260  44] ; [34 11],[256.09169054  47.90830946] ; [37.90830946  7.09169054],0
b5,1,0.093844,2.807167,[188 121] ; [22 24],[182.78873239 126.21126761] ; [27.21126761 18.78873239],0
p3,1,0.107209,2.594881,[169 138] ; [19 26],[163.96590909 143.03409091] ; [24.03409091 20.96590909],0
v2,1,0.118307,2.439593,[188 105] ; [24 22],[183.23303835 109.76696165] ; [28.76696165 17.23303835],0
p8,1,0.119239,2.427293,[163 141] ; [19 27],[158.08 145.92] ; [23.92 22.08],0
b4,1,0.122161,2.389393,[185 124] ; [22 24],[180.17746479 128.82253521] ; [26.82253521 19.17746479],0
s5,1,0.137353,2.207368,[134 163] ; [15 30],[129.39473684 167.60526316] ; [19.60526316 25.39473684],0
s1,1,0.137429,2.206516,[ 12 293] ; [ 4 41],[ 13.94285714 291.05714286] ; [ 2.05714286 42.94285714],0
n3,1,0.14216,2.154425,[43 21] ; [9 1],[44.97297297 19.02702703] ; [7.02702703 2.97297297],0
p4,1,0.163252,1.943842,[205 101] ; [26 20],[200.8125 105.1875] ; [30.1875 15.8125],0
a1,1,0.166593,1.913341,[ 24 285] ; [ 1 45],[ 21.76056338 287.23943662] ; [ 3.23943662 42.76056338],0
v1,1,0.202834,1.621853,[183 112] ; [24 22],[179.07624633 115.92375367] ; [27.92375367 18.07624633],0
n1,1,0.211611,1.560372,[28 35] ; [6 3],[29.75 33.25] ; [4.25 4.75],0
a6,1,0.287657,1.130555,[199 109] ; [26 20],[195.76271186 112.23728814] ; [29.23728814 16.76271186],0
v3,1,0.290507,1.117271,[141 150] ; [18 27],[137.70535714 153.29464286] ; [21.29464286 23.70535714],0
b1,1,0.301863,1.065944,[123 186] ; [22 24],[126.21126761 182.78873239] ; [18.78873239 27.21126761],0
p1,1,0.375721,0.784657,[ 28 278] ; [ 6 39],[ 29.64102564 276.35897436] ; [ 4.35897436 40.64102564],0
n2,1,0.427456,0.629726,[50 13] ; [9 1],[50.91780822 12.08219178] ; [8.08219178 1.91780822],0
u4,1,0.458489,0.549581,[ 14 295] ; [ 1 45],[ 13.05633803 295.94366197] ; [ 1.94366197 44.05633803],0
p10,1,0.467875,0.52699,[263  43] ; [36  8],[261.41142857  44.58857143] ; [37.58857143  6.41142857],0
n5,1,0.491123,0.474065,[244  61] ; [34 11],[242.25714286  62.74285714] ; [35.74285714  9.25714286],0
a8,1,0.548153,0.360637,[ 52 236] ; [ 9 32],[ 53.39817629 234.60182371] ; [ 7.60182371 33.39817629],0
s3,1,0.554785,0.348815,[262  44] ; [40  5],[263.28205128  42.71794872] ; [38.71794872  6.28205128],0
s7,1,0.669645,0.182017,[199  97] ; [31 13],[200.23529412  95.76470588] ; [29.76470588 14.23529412],0
p5,1,0.719746,0.128737,[ 41 261] ; [ 7 38],[ 41.77521614 260.22478386] ; [ 6.22478386 38.77521614],0
p7,1,0.724867,0.123877,[197 100] ; [28 16],[195.96774194 101.03225806] ; [29.03225806 14.96774194],0
n6,1,0.805164,0.060846,[261  42] ; [39  7],[260.45845272  42.54154728] ; [39.54154728  6.45845272],0
s8,1,0.893077,0.018066,[191 117] ; [29 17],[191.41242938 116.58757062] ; [28.58757062 17.41242938],0
p6,1,0.927196,0.008349,[123 180] ; [19 27],[123.28366762 179.71633238] ; [18.71633238 27.28366762],0
r2,1,0.951582,0.003687,[293  13] ; [43  2],[292.92307692  13.07692308] ; [43.07692308  1.92307692],0
